Timestamp,x57 Cell 1 Temp,x57 Cell 2 Temp,x57 Cell 3 Temp,x57 Cell 4 Temp,x58 Cell 5 Temp,x58 Cell 6 Temp,x58 Cell 7 Temp,x58 Cell 8 Temp,x59 Cell 9 Temp,x59 Cell 10 Temp,x59 Cell 11 Temp,x59 Cell 12 Temp,x60 Cell 13 Temp,x60 Cell 14 Temp,x60 Cell 15 Temp,x60 Cell 16 Temp
05-01-2026-Fri 14-31-02-PM,-63.999,-63.999,-62.388,-62.388,-62.388,-64.722,-64.722,-64.722,-63.999,,-62.388,-62.388,,-63.999,-63.999,-63.999
05-01-2026-Fri 14-31-04-PM,-64.032,-64.032,-62.454,-62.454,-62.454,-64.755,-64.755,-64.755,-64.032,,-62.454,-62.454,,-64.032,-64.032,-64.032
05-01-2026-Fri 14-31-06-PM,-64.065,-64.065,-62.487,-62.487,-62.487,-64.755,-64.755,-64.755,-64.065,,-62.487,-62.487,,-64.065,-64.065,-64.065
05-01-2026-Fri 14-31-07-PM,-64.065,-64.065,-62.487,-62.487,-62.487,-64.821,-64.821,-64.821,-64.065,,-62.487,-62.487,,-64.065,-64.065,-64.065
05-01-2026-Fri 14-31-09-PM,-64.098,-64.098,-62.52,-62.52,-62.52,-64.821,-64.821,-64.821,-64.098,,-62.52,-62.52,,-64.098,-64.098,-64.098
05-01-2026-Fri 14-31-10-PM,-64.098,-64.098,-62.52,-62.52,-62.52,-64.821,-64.821,-64.821,-64.098,,-62.52,-62.52,,-64.098,-64.098,-64.098
05-01-2026-Fri 14-31-12-PM,-64.131,-64.131,-62.52,-62.52,-62.52,-64.92,-64.92,-64.92,-64.131,,-62.52,-62.52,,-64.131,-64.131,-64.131
05-01-2026-Fri 14-31-13-PM,-64.131,-64.131,-62.585,-62.585,-62.585,-64.854,-64.854,-64.854,-64.131,,-62.585,-62.585,,-64.131,-64.131,-64.131
05-01-2026-Fri 14-31-14-PM,-64.164,-64.164,-62.585,-62.585,-62.585,-64.92,-64.92,-64.92,-64.164,,-62.585,-62.585,,-64.164,-64.164,-64.164
05-01-2026-Fri 14-31-16-PM,-64.164,-64.164,-62.618,-62.618,-62.618,-64.92,-64.92,-64.92,-64.164,,-62.618,-62.618,,-64.164,-64.164,-64.164
05-01-2026-Fri 14-31-17-PM,-64.197,-64.197,-62.618,-62.618,-62.618,-64.92,-64.92,-64.92,-64.197,,-62.618,-62.618,,-64.197,-64.197,-64.197
05-01-2026-Fri 14-31-19-PM,-64.197,-64.197,-62.618,-62.618,-62.618,-64.92,-64.92,-64.92,-64.197,,-62.618,-62.618,,-64.197,-64.197,-64.197
05-01-2026-Fri 14-31-20-PM,-64.23,-64.23,-62.651,-62.651,-62.651,-64.953,-64.953,-64.953,-64.23,,-62.651,-62.651,,-64.23,-64.23,-64.23
05-01-2026-Fri 14-31-22-PM,-64.23,-64.23,-62.651,-62.651,-62.651,-65.018,-65.018,-65.018,-64.23,,-62.651,-62.651,,-64.23,-64.23,-64.23
05-01-2026-Fri 14-31-25-PM,-64.262,-64.262,-62.684,-62.684,-62.684,-65.051,-65.051,-65.051,-64.262,,-62.684,-62.684,,-64.262,-64.262,-64.262
05-01-2026-Fri 14-31-28-PM,-64.328,-64.328,-62.75,-62.75,-62.75,-65.084,-65.084,-65.084,-64.328,,-62.75,-62.75,,-64.328,-64.328,-64.328
05-01-2026-Fri 14-31-29-PM,-64.361,-64.361,-62.75,-62.75,-62.75,-65.117,-65.117,-65.117,-64.361,,-62.75,-62.75,,-64.361,-64.361,-64.361
05-01-2026-Fri 14-31-30-PM,-64.361,-64.361,-62.783,-62.783,-62.783,-65.117,-65.117,-65.117,-64.361,,-62.783,-62.783,,-64.361,-64.361,-64.361
05-01-2026-Fri 14-31-32-PM,-64.394,-64.394,-62.816,-62.816,-62.816,-65.15,-65.15,-65.15,-64.394,,-62.816,-62.816,,-64.394,-64.394,-64.394
05-01-2026-Fri 14-31-33-PM,-64.394,-64.394,-62.816,-62.816,-62.816,-65.117,-65.117,-65.117,-64.394,,-62.816,-62.816,,-64.394,-64.394,-64.394
05-01-2026-Fri 14-31-35-PM,-64.427,-64.427,-62.848,-62.848,-62.848,-65.117,-65.117,-65.117,-64.427,,-62.848,-62.848,,-64.427,-64.427,-64.427
05-01-2026-Fri 14-31-36-PM,-64.46,-64.46,-62.816,-62.816,-62.816,-65.183,-65.183,-65.183,-64.46,,-62.816,-62.816,,-64.46,-64.46,-64.46
05-01-2026-Fri 14-31-37-PM,-64.427,-64.427,-62.882,-62.882,-62.882,-65.216,-65.216,-65.216,-64.427,,-62.882,-62.882,,-64.427,-64.427,-64.427
05-01-2026-Fri 14-31-39-PM,-64.46,-64.46,-62.882,-62.882,-62.882,-65.216,-65.216,-65.216,-64.46,,-62.882,-62.882,,-64.46,-64.46,-64.46
05-01-2026-Fri 14-31-40-PM,-64.492,-64.492,-62.882,-62.882,-62.882,-65.248,-65.248,-65.248,-64.492,,-62.882,-62.882,,-64.492,-64.492,-64.492
05-01-2026-Fri 14-31-42-PM,-64.492,-64.492,-62.914,-62.914,-62.914,-65.281,-65.281,-65.281,-64.492,,-62.914,-62.914,,-64.492,-64.492,-64.492
05-01-2026-Fri 14-31-43-PM,-64.492,-64.492,-62.947,-62.947,-62.947,-65.281,-65.281,-65.281,-64.492,,-62.947,-62.947,,-64.492,-64.492,-64.492
05-01-2026-Fri 14-31-44-PM,-64.525,-64.525,-62.98,-62.98,-62.98,-65.347,-65.347,-65.347,-64.525,,-62.98,-62.98,,-64.525,-64.525,-64.525
05-01-2026-Fri 14-31-46-PM,-64.558,-64.558,-62.98,-62.98,-62.98,-65.347,-65.347,-65.347,-64.558,,-62.98,-62.98,,-64.558,-64.558,-64.558
05-01-2026-Fri 14-31-47-PM,-64.591,-64.591,-62.98,-62.98,-62.98,-65.347,-65.347,-65.347,-64.591,,-62.98,-62.98,,-64.591,-64.591,-64.591
05-01-2026-Fri 14-31-49-PM,-64.558,-64.558,-62.98,-62.98,-62.98,-65.347,-65.347,-65.347,-64.558,,-62.98,-62.98,,-64.558,-64.558,-64.558
05-01-2026-Fri 14-31-50-PM,-64.591,-64.591,-63.013,-63.013,-63.013,-65.347,-65.347,-65.347,-64.591,,-63.013,-63.013,,-64.591,-64.591,-64.591
05-01-2026-Fri 14-31-51-PM,-64.624,-64.624,-63.013,-63.013,-63.013,-65.38,-65.38,-65.38,-64.624,,-63.013,-63.013,,-64.624,-64.624,-64.624
05-01-2026-Fri 14-31-53-PM,-64.624,-64.624,-63.046,-63.046,-63.046,-65.413,-65.413,-65.413,-64.624,,-63.046,-63.046,,-64.624,-64.624,-64.624
05-01-2026-Fri 14-31-54-PM,-64.624,-64.624,-63.046,-63.046,-63.046,-65.38,-65.38,-65.38,-64.624,,-63.046,-63.046,,-64.624,-64.624,-64.624
05-01-2026-Fri 14-31-56-PM,-64.657,-64.657,-63.046,-63.046,-63.046,-65.413,-65.413,-65.413,-64.657,,-63.046,-63.046,,-64.657,-64.657,-64.657
05-01-2026-Fri 14-31-57-PM,-64.69,-64.69,-63.079,-63.079,-63.079,-65.445,-65.445,-65.445,-64.69,,-63.079,-63.079,,-64.69,-64.69,-64.69
05-01-2026-Fri 14-31-58-PM,-64.69,-64.69,-63.112,-63.112,-63.112,-65.445,-65.445,-65.445,-64.69,,-63.112,-63.112,,-64.69,-64.69,-64.69
05-01-2026-Fri 14-32-00-PM,-64.69,-64.69,-63.112,-63.112,-63.112,-65.445,-65.445,-65.445,-64.69,,-63.112,-63.112,,-64.69,-64.69,-64.69
05-01-2026-Fri 14-32-01-PM,-64.722,-64.722,-63.144,-63.144,-63.144,-65.511,-65.511,-65.511,-64.722,,-63.144,-63.144,,-64.722,-64.722,-64.722
05-01-2026-Fri 14-32-03-PM,-64.755,-64.755,-63.144,-63.144,-63.144,-65.511,-65.511,-65.511,-64.755,,-63.144,-63.144,,-64.755,-64.755,-64.755
05-01-2026-Fri 14-32-04-PM,-64.755,-64.755,-63.177,-63.177,-63.177,-65.544,-65.544,-65.544,-64.755,,-63.177,-63.177,,-64.755,-64.755,-64.755
05-01-2026-Fri 14-32-05-PM,-64.755,-64.755,-63.177,-63.177,-63.177,-65.544,-65.544,-65.544,-64.755,,-63.177,-63.177,,-64.755,-64.755,-64.755
05-01-2026-Fri 14-32-07-PM,-64.788,-64.788,-63.21,-63.21,-63.21,-65.544,-65.544,-65.544,-64.788,,-63.21,-63.21,,-64.788,-64.788,-64.788
05-01-2026-Fri 14-32-08-PM,-64.821,-64.821,-63.21,-63.21,-63.21,-65.577,-65.577,-65.577,-64.821,,-63.21,-63.21,,-64.821,-64.821,-64.821
05-01-2026-Fri 14-32-11-PM,-64.821,-64.821,-63.243,-63.243,-63.243,-65.61,-65.61,-65.61,-64.821,,-63.243,-63.243,,-64.821,-64.821,-64.821
05-01-2026-Fri 14-32-12-PM,-64.854,-64.854,-63.276,-63.276,-63.276,-65.577,-65.577,-65.577,-64.854,,-63.276,-63.276,,-64.854,-64.854,-64.854
05-01-2026-Fri 14-32-14-PM,-64.854,-64.854,-63.276,-63.276,-63.276,-65.61,-65.61,-65.61,-64.854,,-63.276,-63.276,,-64.854,-64.854,-64.854
05-01-2026-Fri 14-32-15-PM,-64.887,-64.887,-63.276,-63.276,-63.276,-65.61,-65.61,-65.61,-64.887,,-63.276,-63.276,,-64.887,-64.887,-64.887
05-01-2026-Fri 14-32-17-PM,-64.92,-64.92,-63.309,-63.309,-63.309,-65.61,-65.61,-65.61,-64.92,,-63.309,-63.309,,-64.92,-64.92,-64.92
05-01-2026-Fri 14-32-18-PM,-64.92,-64.92,-63.309,-63.309,-63.309,-65.675,-65.675,-65.675,-64.92,,-63.309,-63.309,,-64.92,-64.92,-64.92
05-01-2026-Fri 14-32-19-PM,-64.92,-64.92,-63.342,-63.342,-63.342,-65.675,-65.675,-65.675,-64.92,,-63.342,-63.342,,-64.92,-64.92,-64.92
05-01-2026-Fri 14-32-21-PM,-64.953,-64.953,-63.342,-63.342,-63.342,-65.708,-65.708,-65.708,-64.953,,-63.342,-63.342,,-64.953,-64.953,-64.953
05-01-2026-Fri 14-32-22-PM,-64.953,-64.953,-63.375,-63.375,-63.375,-65.708,-65.708,-65.708,-64.953,,-63.375,-63.375,,-64.953,-64.953,-64.953
05-01-2026-Fri 14-32-24-PM,-64.953,-64.953,-63.375,-63.375,-63.375,-65.741,-65.741,-65.741,-64.953,,-63.375,-63.375,,-64.953,-64.953,-64.953
05-01-2026-Fri 14-32-25-PM,-64.985,-64.985,-63.408,-63.408,-63.408,-65.741,-65.741,-65.741,-64.985,,-63.408,-63.408,,-64.985,-64.985,-64.985
05-01-2026-Fri 14-32-26-PM,-65.018,-65.018,-63.408,-63.408,-63.408,-65.741,-65.741,-65.741,-65.018,,-63.408,-63.408,,-65.018,-65.018,-65.018
05-01-2026-Fri 14-32-28-PM,-65.018,-65.018,-63.408,-63.408,-63.408,-65.774,-65.774,-65.774,-65.018,,-63.408,-63.408,,-65.018,-65.018,-65.018
05-01-2026-Fri 14-32-29-PM,-65.018,-65.018,-63.44,-63.44,-63.44,-65.807,-65.807,-65.807,-65.018,,-63.44,-63.44,,-65.018,-65.018,-65.018
05-01-2026-Fri 14-32-31-PM,-65.084,-65.084,-63.44,-63.44,-63.44,-65.774,-65.774,-65.774,-65.084,,-63.44,-63.44,,-65.084,-65.084,-65.084
05-01-2026-Fri 14-32-32-PM,-65.051,-65.051,-63.473,-63.473,-63.473,-65.84,-65.84,-65.84,-65.051,,-63.473,-63.473,,-65.051,-65.051,-65.051
05-01-2026-Fri 14-32-33-PM,-65.084,-65.084,-63.506,-63.506,-63.506,-65.84,-65.84,-65.84,-65.084,,-63.506,-63.506,,-65.084,-65.084,-65.084
05-01-2026-Fri 14-32-35-PM,-65.084,-65.084,-63.506,-63.506,-63.506,-65.84,-65.84,-65.84,-65.084,,-63.506,-63.506,,-65.084,-65.084,-65.084
05-01-2026-Fri 14-32-36-PM,-65.117,-65.117,-63.506,-63.506,-63.506,-65.873,-65.873,-65.873,-65.117,,-63.506,-63.506,,-65.117,-65.117,-65.117
05-01-2026-Fri 14-32-38-PM,-65.117,-65.117,-63.539,-63.539,-63.539,-65.873,-65.873,-65.873,-65.117,,-63.539,-63.539,,-65.117,-65.117,-65.117
05-01-2026-Fri 14-32-39-PM,-65.15,-65.15,-63.539,-63.539,-63.539,-65.873,-65.873,-65.873,-65.15,,-63.539,-63.539,,-65.15,-65.15,-65.15
05-01-2026-Fri 14-32-40-PM,-65.15,-65.15,-63.539,-63.539,-63.539,-65.905,-65.905,-65.905,-65.15,,-63.539,-63.539,,-65.15,-65.15,-65.15
05-01-2026-Fri 14-32-42-PM,-65.183,-65.183,-63.572,-63.572,-63.572,-65.938,-65.938,-65.938,-65.183,,-63.572,-63.572,,-65.183,-65.183,-65.183
05-01-2026-Fri 14-32-43-PM,-65.183,-65.183,-63.605,-63.605,-63.605,-65.905,-65.905,-65.905,-65.183,,-63.605,-63.605,,-65.183,-65.183,-65.183
05-01-2026-Fri 14-32-44-PM,-65.183,-65.183,-63.572,-63.572,-63.572,-65.971,-65.971,-65.971,-65.183,,-63.572,-63.572,,-65.183,-65.183,-65.183
05-01-2026-Fri 14-32-46-PM,-65.183,-65.183,-63.605,-63.605,-63.605,-65.938,-65.938,-65.938,-65.183,,-63.605,-63.605,,-65.183,-65.183,-65.183
05-01-2026-Fri 14-32-47-PM,-65.216,-65.216,-63.638,-63.638,-63.638,-65.971,-65.971,-65.971,-65.216,,-63.638,-63.638,,-65.216,-65.216,-65.216
05-01-2026-Fri 14-32-49-PM,-65.216,-65.216,-63.638,-63.638,-63.638,-66.004,-66.004,-66.004,-65.216,,-63.638,-63.638,,-65.216,-65.216,-65.216
05-01-2026-Fri 14-32-51-PM,-65.248,-65.248,-63.671,-63.671,-63.671,-66.004,-66.004,-66.004,-65.248,,-63.671,-63.671,,-65.248,-65.248,-65.248
05-01-2026-Fri 14-32-53-PM,-65.281,-65.281,-63.671,-63.671,-63.671,-66.037,-66.037,-66.037,-65.281,,-63.671,-63.671,,-65.281,-65.281,-65.281
05-01-2026-Fri 14-32-55-PM,-65.281,-65.281,-63.671,-63.671,-63.671,-66.102,-66.102,-66.102,-65.281,,-63.671,-63.671,,-65.281,-65.281,-65.281
05-01-2026-Fri 14-32-58-PM,-65.314,-65.314,-63.769,-63.769,-63.769,-66.07,-66.07,-66.07,-65.314,,-63.769,-63.769,,-65.314,-65.314,-65.314
05-01-2026-Fri 14-33-00-PM,-65.347,-65.347,-63.736,-63.736,-63.736,-66.07,-66.07,-66.07,-65.347,,-63.736,-63.736,,-65.347,-65.347,-65.347
05-01-2026-Fri 14-33-01-PM,-65.38,-65.38,-63.802,-63.802,-63.802,-66.168,-66.168,-66.168,-65.38,,-63.802,-63.802,,-65.38,-65.38,-65.38
05-01-2026-Fri 14-33-03-PM,-65.38,-65.38,-63.802,-63.802,-63.802,-66.102,-66.102,-66.102,-65.38,,-63.802,-63.802,,-65.38,-65.38,-65.38
05-01-2026-Fri 14-33-04-PM,-65.413,-65.413,-63.802,-63.802,-63.802,-66.102,-66.102,-66.102,-65.413,,-63.802,-63.802,,-65.413,-65.413,-65.413
05-01-2026-Fri 14-33-06-PM,-65.445,-65.445,-63.835,-63.835,-63.835,-66.168,-66.168,-66.168,-65.445,,-63.835,-63.835,,-65.445,-65.445,-65.445
05-01-2026-Fri 14-33-07-PM,-65.445,-65.445,-63.835,-63.835,-63.835,-66.201,-66.201,-66.201,-65.445,,-63.835,-63.835,,-65.445,-65.445,-65.445
05-01-2026-Fri 14-33-09-PM,-65.445,-65.445,-63.868,-63.868,-63.868,-66.168,-66.168,-66.168,-65.445,,-63.868,-63.868,,-65.445,-65.445,-65.445
05-01-2026-Fri 14-33-10-PM,-65.445,-65.445,-63.835,-63.835,-63.835,-66.201,-66.201,-66.201,-65.445,,-63.835,-63.835,,-65.445,-65.445,-65.445
05-01-2026-Fri 14-33-12-PM,-65.445,-65.445,-63.901,-63.901,-63.901,-66.201,-66.201,-66.201,-65.445,,-63.901,-63.901,,-65.445,-65.445,-65.445
05-01-2026-Fri 14-33-13-PM,-65.478,-65.478,-63.901,-63.901,-63.901,-66.201,-66.201,-66.201,-65.478,,-63.901,-63.901,,-65.478,-65.478,-65.478
05-01-2026-Fri 14-33-15-PM,-65.478,-65.478,-63.934,-63.934,-63.934,-66.234,-66.234,-66.234,-65.478,,-63.934,-63.934,,-65.478,-65.478,-65.478
05-01-2026-Fri 14-33-16-PM,-65.511,-65.511,-63.901,-63.901,-63.901,-66.234,-66.234,-66.234,-65.511,,-63.901,-63.901,,-65.511,-65.511,-65.511
05-01-2026-Fri 14-33-18-PM,-65.544,-65.544,-63.934,-63.934,-63.934,-66.267,-66.267,-66.267,-65.544,,-63.934,-63.934,,-65.544,-65.544,-65.544
05-01-2026-Fri 14-33-19-PM,-65.544,-65.544,-63.934,-63.934,-63.934,-66.332,-66.332,-66.332,-65.544,,-63.934,-63.934,,-65.544,-65.544,-65.544
05-01-2026-Fri 14-33-20-PM,-65.544,-65.544,-63.967,-63.967,-63.967,-66.267,-66.267,-66.267,-65.544,,-63.967,-63.967,,-65.544,-65.544,-65.544
05-01-2026-Fri 14-33-22-PM,-65.544,-65.544,-63.967,-63.967,-63.967,-66.299,-66.299,-66.299,-65.544,,-63.967,-63.967,,-65.544,-65.544,-65.544
05-01-2026-Fri 14-33-23-PM,-65.577,-65.577,-63.999,-63.999,-63.999,-66.299,-66.299,-66.299,-65.577,,-63.999,-63.999,,-65.577,-65.577,-65.577
05-01-2026-Fri 14-33-24-PM,-65.577,-65.577,-63.999,-63.999,-63.999,-66.299,-66.299,-66.299,-65.577,,-63.999,-63.999,,-65.577,-65.577,-65.577
05-01-2026-Fri 14-33-26-PM,-65.61,-65.61,-63.999,-63.999,-63.999,-66.299,-66.299,-66.299,-65.61,,-63.999,-63.999,,-65.61,-65.61,-65.61
05-01-2026-Fri 14-33-27-PM,-65.61,-65.61,-64.032,-64.032,-64.032,-66.365,-66.365,-66.365,-65.61,,-64.032,-64.032,,-65.61,-65.61,-65.61
05-01-2026-Fri 14-33-29-PM,-65.61,-65.61,-64.032,-64.032,-64.032,-66.365,-66.365,-66.365,-65.61,,-64.032,-64.032,,-65.61,-65.61,-65.61
05-01-2026-Fri 14-33-30-PM,-65.642,-65.642,-64.065,-64.065,-64.065,-66.365,-66.365,-66.365,-65.642,,-64.065,-64.065,,-65.642,-65.642,-65.642
05-01-2026-Fri 14-33-31-PM,-65.675,-65.675,-64.065,-64.065,-64.065,-66.398,-66.398,-66.398,-65.675,,-64.065,-64.065,,-65.675,-65.675,-65.675
05-01-2026-Fri 14-33-33-PM,-65.675,-65.675,-64.098,-64.098,-64.098,-66.398,-66.398,-66.398,-65.675,,-64.098,-64.098,,-65.675,-65.675,-65.675
05-01-2026-Fri 14-33-35-PM,-65.675,-65.675,-64.131,-64.131,-64.131,-66.431,-66.431,-66.431,-65.675,,-64.131,-64.131,,-65.675,-65.675,-65.675
05-01-2026-Fri 14-33-36-PM,-65.708,-65.708,-64.098,-64.098,-64.098,-66.365,-66.365,-66.365,-65.708,,-64.098,-64.098,,-65.708,-65.708,-65.708
05-01-2026-Fri 14-33-37-PM,-65.708,-65.708,-64.131,-64.131,-64.131,-66.431,-66.431,-66.431,-65.708,,-64.131,-64.131,,-65.708,-65.708,-65.708
05-01-2026-Fri 14-33-39-PM,-65.708,-65.708,-64.164,-64.164,-64.164,-66.464,-66.464,-66.464,-65.708,,-64.164,-64.164,,-65.708,-65.708,-65.708
05-01-2026-Fri 14-33-40-PM,-65.741,-65.741,-64.131,-64.131,-64.131,-66.497,-66.497,-66.497,-65.741,,-64.131,-64.131,,-65.741,-65.741,-65.741
05-01-2026-Fri 14-33-42-PM,-65.741,-65.741,-64.164,-64.164,-64.164,-66.431,-66.431,-66.431,-65.741,,-64.164,-64.164,,-65.741,-65.741,-65.741
05-01-2026-Fri 14-33-43-PM,-65.774,-65.774,-64.164,-64.164,-64.164,-66.464,-66.464,-66.464,-65.774,,-64.164,-64.164,,-65.774,-65.774,-65.774
05-01-2026-Fri 14-33-44-PM,-65.774,-65.774,-64.197,-64.197,-64.197,-66.497,-66.497,-66.497,-65.774,,-64.197,-64.197,,-65.774,-65.774,-65.774
05-01-2026-Fri 14-33-46-PM,-65.774,-65.774,-64.197,-64.197,-64.197,-66.53,-66.53,-66.53,-65.774,,-64.197,-64.197,,-65.774,-65.774,-65.774
05-01-2026-Fri 14-33-47-PM,-65.807,-65.807,-64.23,-64.23,-64.23,-66.53,-66.53,-66.53,-65.807,,-64.23,-64.23,,-65.807,-65.807,-65.807
05-01-2026-Fri 14-33-48-PM,-65.807,-65.807,-64.23,-64.23,-64.23,-66.497,-66.497,-66.497,-65.807,,-64.23,-64.23,,-65.807,-65.807,-65.807
05-01-2026-Fri 14-33-50-PM,-65.807,-65.807,-64.23,-64.23,-64.23,-66.497,-66.497,-66.497,-65.807,,-64.23,-64.23,,-65.807,-65.807,-65.807
05-01-2026-Fri 14-33-51-PM,-65.84,-65.84,-64.262,-64.262,-64.262,-66.562,-66.562,-66.562,-65.84,,-64.262,-64.262,,-65.84,-65.84,-65.84
05-01-2026-Fri 14-33-52-PM,-65.84,-65.84,-64.262,-64.262,-64.262,-66.562,-66.562,-66.562,-65.84,,-64.262,-64.262,,-65.84,-65.84,-65.84
05-01-2026-Fri 14-33-54-PM,-65.84,-65.84,-64.295,-64.295,-64.295,-66.562,-66.562,-66.562,-65.84,,-64.295,-64.295,,-65.84,-65.84,-65.84
05-01-2026-Fri 14-33-55-PM,-65.84,-65.84,-64.295,-64.295,-64.295,-66.628,-66.628,-66.628,-65.84,,-64.295,-64.295,,-65.84,-65.84,-65.84
05-01-2026-Fri 14-33-57-PM,-65.84,-65.84,-64.295,-64.295,-64.295,-66.628,-66.628,-66.628,-65.84,,-64.295,-64.295,,-65.84,-65.84,-65.84
05-01-2026-Fri 14-33-58-PM,-65.905,-65.905,-64.295,-64.295,-64.295,-66.628,-66.628,-66.628,-65.905,,-64.295,-64.295,,-65.905,-65.905,-65.905
05-01-2026-Fri 14-33-59-PM,-65.905,-65.905,-64.328,-64.328,-64.328,-66.628,-66.628,-66.628,-65.905,,-64.328,-64.328,,-65.905,-65.905,-65.905
05-01-2026-Fri 14-34-01-PM,-65.938,-65.938,-64.295,-64.295,-64.295,-66.628,-66.628,-66.628,-65.938,,-64.295,-64.295,,-65.938,-65.938,-65.938
05-01-2026-Fri 14-34-02-PM,-65.905,-65.905,-64.394,-64.394,-64.394,-66.661,-66.661,-66.661,-65.905,,-64.394,-64.394,,-65.905,-65.905,-65.905
05-01-2026-Fri 14-34-04-PM,-65.938,-65.938,-64.361,-64.361,-64.361,-66.661,-66.661,-66.661,-65.938,,-64.361,-64.361,,-65.938,-65.938,-65.938
05-01-2026-Fri 14-34-05-PM,-65.938,-65.938,-64.394,-64.394,-64.394,-66.661,-66.661,-66.661,-65.938,,-64.394,-64.394,,-65.938,-65.938,-65.938
05-01-2026-Fri 14-34-06-PM,-65.938,-65.938,-64.394,-64.394,-64.394,-66.661,-66.661,-66.661,-65.938,,-64.394,-64.394,,-65.938,-65.938,-65.938
05-01-2026-Fri 14-34-08-PM,-65.971,-65.971,-64.394,-64.394,-64.394,-66.628,-66.628,-66.628,-65.971,,-64.394,-64.394,,-65.971,-65.971,-65.971
05-01-2026-Fri 14-34-09-PM,-65.971,-65.971,-64.427,-64.427,-64.427,-66.694,-66.694,-66.694,-65.971,,-64.427,-64.427,,-65.971,-65.971,-65.971
05-01-2026-Fri 14-34-11-PM,-66.004,-66.004,-64.427,-64.427,-64.427,-66.661,-66.661,-66.661,-66.004,,-64.427,-64.427,,-66.004,-66.004,-66.004
05-01-2026-Fri 14-34-12-PM,-66.004,-66.004,-64.427,-64.427,-64.427,-66.726,-66.726,-66.726,-66.004,,-64.427,-64.427,,-66.004,-66.004,-66.004
05-01-2026-Fri 14-34-13-PM,-66.004,-66.004,-64.427,-64.427,-64.427,-66.759,-66.759,-66.759,-66.004,,-64.427,-64.427,,-66.004,-66.004,-66.004
05-01-2026-Fri 14-34-15-PM,-66.037,-66.037,-64.46,-64.46,-64.46,-66.759,-66.759,-66.759,-66.037,,-64.46,-64.46,,-66.037,-66.037,-66.037
05-01-2026-Fri 14-34-16-PM,-66.037,-66.037,-64.46,-64.46,-64.46,-66.759,-66.759,-66.759,-66.037,,-64.46,-64.46,,-66.037,-66.037,-66.037
05-01-2026-Fri 14-34-18-PM,-66.037,-66.037,-64.525,-64.525,-64.525,-66.759,-66.759,-66.759,-66.037,,-64.525,-64.525,,-66.037,-66.037,-66.037
05-01-2026-Fri 14-34-19-PM,-66.07,-66.07,-64.46,-64.46,-64.46,-66.792,-66.792,-66.792,-66.07,,-64.46,-64.46,,-66.07,-66.07,-66.07
05-01-2026-Fri 14-34-20-PM,-66.07,-66.07,-64.492,-64.492,-64.492,-66.759,-66.759,-66.759,-66.07,,-64.492,-64.492,,-66.07,-66.07,-66.07
05-01-2026-Fri 14-34-22-PM,-66.07,-66.07,-64.525,-64.525,-64.525,-66.792,-66.792,-66.792,-66.07,,-64.525,-64.525,,-66.07,-66.07,-66.07
05-01-2026-Fri 14-34-23-PM,-66.102,-66.102,-64.525,-64.525,-64.525,-66.792,-66.792,-66.792,-66.102,,-64.525,-64.525,,-66.102,-66.102,-66.102
05-01-2026-Fri 14-34-25-PM,-66.102,-66.102,-64.525,-64.525,-64.525,-66.858,-66.858,-66.858,-66.102,,-64.525,-64.525,,-66.102,-66.102,-66.102
05-01-2026-Fri 14-34-26-PM,-66.135,-66.135,-64.558,-64.558,-64.558,-66.825,-66.825,-66.825,-66.135,,-64.558,-64.558,,-66.135,-66.135,-66.135
05-01-2026-Fri 14-34-27-PM,-66.135,-66.135,-64.558,-64.558,-64.558,-66.825,-66.825,-66.825,-66.135,,-64.558,-64.558,,-66.135,-66.135,-66.135
05-01-2026-Fri 14-34-29-PM,-66.135,-66.135,-64.591,-64.591,-64.591,-66.858,-66.858,-66.858,-66.135,,-64.591,-64.591,,-66.135,-66.135,-66.135
05-01-2026-Fri 14-34-30-PM,-66.135,-66.135,-64.591,-64.591,-64.591,-66.891,-66.891,-66.891,-66.135,,-64.591,-64.591,,-66.135,-66.135,-66.135
05-01-2026-Fri 14-34-32-PM,-66.168,-66.168,-64.624,-64.624,-64.624,-66.858,-66.858,-66.858,-66.168,,-64.624,-64.624,,-66.168,-66.168,-66.168
05-01-2026-Fri 14-34-33-PM,-66.168,-66.168,-64.624,-64.624,-64.624,-66.891,-66.891,-66.891,-66.168,,-64.624,-64.624,,-66.168,-66.168,-66.168
05-01-2026-Fri 14-34-35-PM,-66.201,-66.201,-64.624,-64.624,-64.624,-66.858,-66.858,-66.858,-66.201,,-64.624,-64.624,,-66.201,-66.201,-66.201
05-01-2026-Fri 14-34-36-PM,-66.168,-66.168,-64.657,-64.657,-64.657,-66.924,-66.924,-66.924,-66.168,,-64.657,-64.657,,-66.168,-66.168,-66.168
05-01-2026-Fri 14-34-37-PM,-66.201,-66.201,-64.657,-64.657,-64.657,-66.891,-66.891,-66.891,-66.201,,-64.657,-64.657,,-66.201,-66.201,-66.201
05-01-2026-Fri 14-34-39-PM,-66.201,-66.201,-64.69,-64.69,-64.69,-66.924,-66.924,-66.924,-66.201,,-64.69,-64.69,,-66.201,-66.201,-66.201
05-01-2026-Fri 14-34-40-PM,-66.234,-66.234,-64.657,-64.657,-64.657,-66.956,-66.956,-66.956,-66.234,,-64.657,-64.657,,-66.234,-66.234,-66.234
