Timestamp,Cell 1 Current,Cell 1 Voltage,Cell 2 Current,Cell 2 Voltage,Cell 2 Temp,Cell 3 Current,Cell 3 Voltage,Cell 4 Current,Cell 4 Voltage,Cell 4 Temp,Cell 5 Current,Cell 5 Voltage,Cell 6 Current,Cell 6 Voltage,Cell6 Temp,Cell 7 Current,Cell 7 Voltage,Cell 8 Current,Cell 8 Voltage,Cell8 Temp,Cell 9 Current,Cell 9 Voltage,Cell 9 Temp,Cell 10 Current,Cell 10 Voltage,Cell 11 Current,Cell 11 Voltage,Cell 11 Temp,Cell 12 Current,Cell 12 Voltage,Cell 13 Current,Cell 13 Voltage,Cell 13 Temp,Cell 14 Current,Cell 14 Voltage,Cell 15 Current,Cell 15 Voltage,Cell 15 Temp,Cell 16 Current,Cell 16 Voltage
09-27-2025-Sat 12-11-47-PM,46.2,5.708,64.3,5.708,-0.855981,60.5,5.708,62.7,5.732,-0.386048,65.6,5.688,65.0,5.712,0.824079,64.8,5.684,60.3,5.68,-0.788907,49.7,5.7,-7.69693,59.9,5.704,58.4,5.704,-5.1835,62.4,5.728,54.1,5.676,-4.74771,60.6,5.72,58.5,5.672,-2.83597,48.3,5.676
09-27-2025-Sat 12-11-50-PM,45.8,5.708,64.0,5.712,-1.05743,60.5,5.704,62.5,5.736,-0.45321,65.4,5.688,64.7,5.716,0.857945,64.6,5.68,60.4,5.68,-0.88963,49.8,5.696,-7.73036,59.9,5.704,58.6,5.704,-5.35116,63.1,5.724,54.3,5.68,-4.91531,60.4,5.72,58.3,5.668,-2.80241,48.2,5.68
09-27-2025-Sat 12-11-55-PM,-0.3,2.316,-0.3,2.532,-1.12458,-0.2,2.556,-0.5,2.548,-0.520283,-0.3,2.508,-0.1,2.564,0.656361,-0.1,2.576,-0.1,2.428,-0.990355,-0.1,2.44,-7.79744,-0.2,2.464,-0.1,2.472,-5.41822,-0.2,2.436,-0.5,2.44,-5.01591,0.1,2.376,-0.3,2.5,-3.07077,-0.2,2.56
09-27-2025-Sat 12-11-57-PM,-0.4,2.196,-0.3,2.408,-1.09101,-0.2,2.436,-0.2,2.428,-0.58752,-0.3,2.4,0.0,2.456,0.622494,-0.2,2.468,-0.1,2.312,-1.02379,0.0,2.32,-7.83094,-0.3,2.364,-0.4,2.368,-5.45168,0.1,2.312,-0.3,2.344,-5.04937,-0.4,2.28,-0.3,2.392,-3.13788,-0.3,2.46
09-27-2025-Sat 12-11-59-PM,-0.2,2.124,-0.2,2.328,-1.22529,-0.3,2.364,-0.4,2.348,-0.688109,-0.3,2.336,-0.1,2.388,0.590241,-0.4,2.4,-0.2,2.24,-1.09101,0.0,2.24,-7.89782,0.1,2.312,-0.1,2.3,-5.48521,-0.4,2.228,0.1,2.28,-5.11645,0.1,2.216,-0.2,2.328,-3.20491,-0.5,2.392
09-27-2025-Sat 12-12-02-PM,-0.3,2.072,-0.2,2.272,-1.19165,-0.2,2.316,-0.6,2.3,-0.58752,-0.2,2.288,-0.5,2.34,0.490255,-0.5,2.356,-0.1,2.188,-1.12458,0.0,2.192,-7.9314,0.0,2.272,-0.5,2.26,-5.55219,-0.1,2.168,-0.3,2.232,-5.14997,-0.1,2.168,-0.1,2.28,-3.23853,-0.1,2.34
09-27-2025-Sat 12-12-04-PM,-0.4,2.032,-0.3,2.228,-1.25886,-0.3,2.276,-0.4,2.256,-0.688109,0.0,2.248,0.1,2.304,0.456388,-0.1,2.316,0.0,2.136,-1.15815,0.0,2.148,-7.9649,-0.1,2.244,-0.1,2.228,-5.58579,-0.4,2.124,-0.2,2.196,-5.21696,0.0,2.132,-0.2,2.24,-3.30563,-0.1,2.292
09-27-2025-Sat 12-12-06-PM,-0.1,2.004,-0.5,2.2,-1.29243,0.0,2.252,-0.4,2.228,-0.788907,-0.2,2.224,0.1,2.28,0.422522,-0.2,2.292,-0.2,2.104,-1.19165,0.0,2.112,-8.03191,-0.2,2.216,-0.1,2.2,-5.61931,-0.5,2.088,-0.1,2.168,-5.2841,-0.1,2.104,-0.1,2.212,-3.33918,-0.1,2.264
09-27-2025-Sat 12-12-09-PM,-0.1,1.984,-0.1,2.172,-1.39308,-0.2,2.232,-0.3,2.204,-0.788907,-0.3,2.192,-0.1,2.26,0.354789,-0.4,2.268,0.1,2.072,-1.25886,0.0,2.088,-8.06533,0.1,2.192,-0.4,2.176,-5.65284,-0.1,2.064,-0.2,2.144,-5.31763,0.0,2.076,0.0,2.184,-3.40621,-0.4,2.236
09-27-2025-Sat 12-12-11-PM,0.1,1.96,-0.1,2.148,-1.46021,-0.2,2.208,-0.2,2.18,-0.822482,-0.2,2.172,-0.1,2.236,0.320923,-0.3,2.248,-0.2,2.048,-1.29243,-0.1,2.064,-8.0989,0.0,2.176,-0.1,2.152,-5.71983,-0.2,2.036,-0.4,2.12,-5.35116,-0.2,2.052,-0.3,2.164,-3.43976,-0.3,2.208
09-27-2025-Sat 12-12-13-PM,-0.1,1.944,-0.1,2.124,-1.49378,-0.1,2.192,-0.5,2.16,-0.923207,-0.2,2.156,-0.3,2.228,0.220937,-0.3,2.232,-0.1,2.02,-1.35944,0.0,2.044,-8.16591,-0.2,2.16,-0.4,2.136,-5.71983,-0.3,2.016,-0.2,2.104,-5.38461,0.1,2.032,-0.4,2.144,-3.47332,-0.1,2.192
09-27-2025-Sat 12-12-18-PM,46.6,5.688,64.0,5.692,-1.56092,60.9,5.692,62.9,5.72,-1.02379,65.4,5.672,64.9,5.696,0.153205,65.4,5.668,60.4,5.664,-1.42664,50.4,5.684,-8.16591,60.0,5.688,59.0,5.688,-5.8204,62.9,5.716,54.9,5.66,-5.45168,61.1,5.704,58.9,5.656,-3.54034,48.7,5.66
09-27-2025-Sat 12-12-21-PM,45.5,5.696,63.0,5.696,-1.66161,59.8,5.696,61.9,5.724,-1.09101,64.6,5.676,63.9,5.7,0.153205,64.1,5.668,59.7,5.668,-1.49378,49.3,5.688,-8.26635,59.3,5.696,58.1,5.692,-5.92098,62.1,5.716,53.7,5.668,-5.55219,60.3,5.712,58.1,5.66,-3.30563,48.1,5.668
09-27-2025-Sat 12-12-23-PM,45.0,5.708,63.0,5.708,-1.62804,59.3,5.704,61.2,5.732,-1.02379,64.2,5.688,63.4,5.712,0.120951,64.0,5.684,59.3,5.68,-1.46021,49.1,5.7,-8.29984,59.2,5.704,57.4,5.704,-5.85393,61.4,5.728,53.5,5.68,-5.38461,59.9,5.72,57.6,5.672,-3.30563,47.6,5.676
09-27-2025-Sat 12-12-26-PM,45.1,5.712,62.3,5.712,-1.72868,59.1,5.712,61.2,5.74,-1.12458,64.1,5.692,63.2,5.716,0.0870847,63.3,5.684,59.2,5.684,-1.49378,49.0,5.7,-8.29984,58.6,5.708,57.4,5.704,-5.92098,61.5,5.728,53.1,5.68,-5.41822,59.5,5.724,57.7,5.672,-3.47332,47.5,5.684
09-27-2025-Sat 12-12-28-PM,44.8,5.716,62.6,5.712,-1.72868,59.2,5.716,61.2,5.74,-1.19165,64.1,5.692,63.4,5.716,-0.0503058,63.1,5.688,59.2,5.684,-1.56092,48.9,5.704,-8.40027,58.6,5.708,56.9,5.708,-5.9545,61.3,5.732,52.9,5.68,-5.61931,59.3,5.724,57.3,5.676,-3.57395,47.1,5.684
09-27-2025-Sat 12-12-31-PM,44.5,5.716,62.3,5.712,-1.76225,58.9,5.712,61.0,5.74,-1.22529,64.2,5.692,63.2,5.72,-0.0166559,63.2,5.688,58.9,5.684,-1.56092,48.6,5.708,-8.43383,58.3,5.712,57.0,5.708,-6.055,61.4,5.736,53.1,5.684,-5.55219,59.3,5.724,56.8,5.676,-3.6746,47.2,5.684
09-27-2025-Sat 12-12-33-PM,44.6,5.712,62.4,5.716,-1.79581,58.8,5.716,60.9,5.744,-1.29243,63.8,5.692,63.3,5.716,-0.0503058,63.2,5.692,58.5,5.688,-1.49378,48.7,5.708,-8.43383,58.2,5.708,57.0,5.708,-6.02154,61.7,5.732,52.7,5.684,-5.35116,59.4,5.728,57.0,5.68,-3.6746,47.5,5.688
09-27-2025-Sat 12-12-35-PM,44.5,5.716,62.3,5.716,-1.86287,58.7,5.712,60.9,5.744,-1.22529,63.9,5.696,63.0,5.72,-0.184562,63.1,5.688,58.6,5.688,-1.72868,49.0,5.708,-8.46734,58.1,5.712,57.0,5.712,-6.12211,61.4,5.736,52.7,5.684,-5.88738,59.4,5.728,56.9,5.68,-3.6746,47.1,5.684
09-27-2025-Sat 12-12-38-PM,44.4,5.716,62.3,5.716,-1.89651,58.6,5.716,61.0,5.744,-1.25886,64.0,5.692,62.8,5.716,-0.117473,62.9,5.692,58.7,5.688,-1.79581,48.5,5.708,-8.53427,58.1,5.708,56.8,5.712,-6.08859,61.4,5.736,52.6,5.684,-5.58579,59.4,5.724,56.9,5.68,-3.84226,47.2,5.688
09-27-2025-Sat 12-12-42-PM,-0.1,2.336,-0.4,2.552,-1.96363,-0.4,2.572,-0.3,2.564,-1.35944,-0.1,2.52,-0.2,2.572,-0.251791,-0.1,2.584,-0.1,2.432,-1.82937,-0.1,2.456,-8.5677,-0.1,2.472,-0.2,2.484,-6.18908,-0.2,2.464,-0.1,2.452,-5.8204,-0.2,2.4,-0.3,2.524,-3.94289,-0.3,2.584
09-27-2025-Sat 12-12-45-PM,-0.3,2.216,-0.1,2.428,-1.99719,-0.2,2.456,-0.5,2.444,-1.39308,-0.3,2.404,0.0,2.464,-0.31895,-0.4,2.476,0.1,2.316,-1.86287,-0.2,2.336,-8.60126,-0.3,2.372,-0.2,2.376,-6.25613,-0.1,2.332,-0.5,2.356,-5.85393,-0.2,2.296,-0.4,2.416,-4.00997,-0.1,2.484
09-27-2025-Sat 12-12-47-PM,-0.3,2.14,-0.2,2.34,-2.09782,-0.2,2.384,-0.1,2.364,-1.49378,-0.3,2.336,-0.3,2.392,-0.31895,-0.4,2.408,0.0,2.248,-1.89651,0.0,2.26,-8.63476,-0.3,2.324,0.1,2.308,-6.28965,-0.4,2.244,-0.2,2.292,-5.92098,-0.3,2.228,-0.2,2.352,-4.04345,-0.1,2.416
09-27-2025-Sat 12-12-50-PM,-0.1,2.088,-0.2,2.288,-2.16494,-0.3,2.332,-0.6,2.316,-1.46021,-0.4,2.296,0.1,2.344,-0.386048,-0.1,2.36,0.1,2.2,-1.96363,-0.3,2.192,-8.70175,-0.2,2.284,-0.1,2.264,-6.35669,-0.1,2.172,-0.3,2.236,-5.9545,0.0,2.172,-0.3,2.296,-4.07706,0.1,2.356
09-27-2025-Sat 12-12-52-PM,0.0,2.044,0.0,2.244,-2.16494,-0.3,2.292,-0.4,2.268,-1.56092,0.0,2.256,-0.1,2.312,-0.45321,-0.4,2.328,0.0,2.152,-1.99719,-0.1,2.152,-8.70175,-0.4,2.256,0.0,2.236,-6.35669,-0.3,2.136,0.0,2.204,-6.02154,-0.2,2.144,-0.1,2.256,-4.14408,-0.1,2.312
09-27-2025-Sat 12-12-55-PM,-0.1,2.02,0.0,2.212,-2.19843,-0.2,2.268,-0.3,2.24,-1.56092,-0.2,2.228,-0.3,2.284,-0.486782,-0.1,2.304,0.0,2.124,-2.06425,0.1,2.12,-8.76874,0.1,2.232,-0.3,2.208,-6.42372,-0.1,2.104,-0.4,2.176,-6.02154,-0.3,2.116,-0.3,2.224,-4.14408,-0.3,2.28
09-27-2025-Sat 12-12-57-PM,-0.5,1.996,-0.2,2.188,-2.26561,-0.2,2.244,-0.3,2.216,-1.62804,-0.5,2.204,-0.2,2.264,-0.553934,-0.5,2.28,-0.2,2.096,-2.09782,-0.3,2.092,-8.80223,-0.3,2.212,0.0,2.184,-6.4907,-0.2,2.08,0.0,2.156,-6.08859,-0.1,2.092,-0.3,2.208,-4.21109,-0.3,2.256
09-27-2025-Sat 12-12-59-PM,-0.3,1.98,-0.2,2.168,-2.26561,0.0,2.228,-0.3,2.2,-1.66161,-0.2,2.188,-0.2,2.248,-0.58752,-0.3,2.264,-0.1,2.068,-2.13138,0.0,2.076,-8.83572,0.1,2.192,-0.3,2.164,-6.45724,0.0,2.052,-0.1,2.136,-6.12211,-0.1,2.072,0.0,2.184,-4.24471,-0.1,2.232
09-27-2025-Sat 12-13-02-PM,-0.3,1.964,-0.2,2.148,-2.33274,0.0,2.208,-0.5,2.18,-1.69504,0.2,2.172,0.0,2.236,-0.621094,-0.5,2.248,-0.1,2.048,-2.16494,0.1,2.052,-8.86915,0.0,2.176,-0.2,2.152,-6.52422,-0.1,2.036,-0.3,2.116,-6.18908,-0.2,2.052,0.0,2.168,-4.27824,-0.2,2.212
09-27-2025-Sat 12-13-04-PM,-0.1,1.948,-0.1,2.132,-2.39979,-0.1,2.196,-0.5,2.164,-1.79581,-0.4,2.16,-0.2,2.224,-0.688109,-0.2,2.232,0.1,2.028,-2.23206,-0.3,2.036,-8.93615,-0.1,2.16,-0.2,2.132,-6.55766,-0.3,2.016,-0.3,2.1,-6.18908,-0.2,2.032,-0.4,2.152,-4.34532,-0.1,2.192
09-27-2025-Sat 12-13-06-PM,-0.1,1.94,0.0,2.116,-2.50047,-0.4,2.18,-0.7,2.148,-1.79581,-0.3,2.148,-0.4,2.212,-0.721756,-0.2,2.216,-0.2,2.012,-2.26561,0.0,2.024,-8.96964,-0.1,2.148,0.0,2.116,-6.62477,-0.5,2.004,-0.3,2.088,-6.22253,0.1,2.02,-0.1,2.136,-4.34532,0.0,2.176
09-27-2025-Sat 12-13-09-PM,-0.4,1.924,-0.3,2.104,-2.46691,-0.2,2.168,-0.3,2.136,-1.86287,-0.2,2.132,-0.1,2.2,-0.75533,-0.1,2.204,0.0,1.992,-2.33274,0.0,2.012,-8.96964,-0.2,2.136,-0.3,2.104,-6.65828,-0.3,1.988,-0.2,2.072,-6.28965,-0.2,2.004,0.2,2.124,-4.4124,-0.2,2.16
09-27-2025-Sat 12-13-11-PM,-0.2,1.916,-0.2,2.088,-2.56758,-0.2,2.156,-0.3,2.128,-1.82937,-0.1,2.12,-0.1,2.192,-0.788907,-0.1,2.192,0.0,1.98,-2.33274,0.1,2.0,-9.03663,0.0,2.128,-0.2,2.088,-6.69181,0.0,1.976,-0.2,2.064,-6.32317,-0.4,1.996,-0.1,2.112,-4.44587,-0.2,2.148
09-27-2025-Sat 12-13-13-PM,-0.1,1.904,-0.5,2.08,-2.60114,-0.3,2.144,-0.2,2.112,-1.89651,-0.2,2.104,-0.1,2.18,-0.822482,-0.5,2.18,0.0,1.968,-2.43336,-0.1,1.992,-9.03663,-0.1,2.116,-0.2,2.08,-6.75883,0.1,1.964,-0.2,2.052,-6.35669,-0.2,1.984,-0.3,2.1,-4.51295,0.0,2.136
09-27-2025-Sat 12-13-16-PM,0.1,1.896,-0.2,2.068,-2.66825,-0.2,2.132,-0.3,2.104,-1.99719,-0.1,2.1,-0.3,2.172,-0.88963,-0.6,2.168,0.0,1.956,-2.46691,0.2,1.98,-9.10361,0.0,2.108,0.1,2.072,-6.75883,-0.2,1.952,-0.4,2.04,-6.39014,-0.2,1.972,-0.1,2.092,-4.51295,0.0,2.124
09-27-2025-Sat 12-13-18-PM,-0.2,1.888,0.0,2.06,-2.70167,-0.2,2.128,-0.4,2.092,-1.99719,-0.4,2.088,-0.3,2.164,-0.923207,-0.2,2.164,0.0,1.94,-2.46691,0.1,1.972,-9.1371,-0.2,2.096,-0.3,2.056,-6.79234,0.1,1.944,-0.1,2.032,-6.42372,0.0,1.96,-0.2,2.076,-4.54642,-0.1,2.112
09-27-2025-Sat 12-13-21-PM,0.0,1.876,-0.1,2.048,-2.70167,-0.3,2.116,-0.5,2.084,-2.03062,-0.2,2.076,-0.3,2.156,-0.990355,-0.2,2.152,-0.1,1.928,-2.53395,-0.1,1.964,-9.17059,0.0,2.088,-0.1,2.048,-6.8258,-0.2,1.932,-0.2,2.02,-6.4907,0.1,1.952,-0.1,2.068,-4.58002,0.1,2.1
09-27-2025-Sat 12-13-23-PM,-0.3,1.872,-0.2,2.036,-2.86945,-0.2,2.104,-0.4,2.076,-2.06425,0.0,2.068,-0.3,2.148,-1.02379,-0.1,2.14,-0.2,1.92,-2.60114,-0.1,1.96,-9.20401,-0.4,2.084,0.0,2.036,-6.85931,-0.1,1.928,0.0,2.012,-6.4907,-0.2,1.944,0.0,2.06,-4.61356,-0.3,2.096
09-27-2025-Sat 12-13-25-PM,-0.3,1.864,-0.1,2.028,-2.83597,0.0,2.1,-0.2,2.064,-2.06425,0.0,2.06,0.0,2.14,-1.05743,-0.1,2.132,0.1,1.912,-2.60114,0.2,1.948,-9.27099,0.0,2.072,-0.4,2.032,-6.89275,-0.1,1.912,-0.3,2.004,-6.55766,0.0,1.936,-0.3,2.052,-4.68063,-0.1,2.084
09-27-2025-Sat 12-13-28-PM,-0.3,1.852,0.0,2.016,-2.86945,-0.3,2.088,-0.3,2.056,-2.16494,-0.3,2.052,-0.3,2.136,-1.12458,-0.3,2.128,0.0,1.904,-2.66825,-0.2,1.94,-9.27099,0.1,2.064,-0.3,2.02,-6.95985,0.1,1.908,-0.3,1.996,-6.59125,-0.1,1.924,-0.2,2.048,-4.74771,-0.2,2.076
09-27-2025-Sat 12-13-30-PM,-0.4,1.848,-0.3,2.012,-2.83597,0.0,2.084,-0.5,2.052,-2.16494,-0.3,2.048,-0.1,2.128,-1.15815,-0.3,2.112,-0.1,1.892,-2.70167,,,-9.30449,,,,,-6.95985,,,,,-6.62477,,,,,-4.74771,,
09-27-2025-Sat 12-13-55-PM,-0.3,1.784,-0.1,1.936,-3.33918,0.0,2.012,-0.3,1.972,-2.56758,-0.3,1.976,0.0,2.064,-1.59448,-0.1,2.044,0.0,1.82,-3.13788,0.0,1.88,-9.60581,-0.1,1.996,0.1,1.94,-7.2949,-0.4,1.836,-0.2,1.924,-6.99336,-0.1,1.852,0.2,1.972,-5.14997,-0.3,1.992
09-27-2025-Sat 12-13-57-PM,-0.3,1.788,-0.2,1.928,-3.40621,-0.2,2.004,-0.2,1.968,-2.60114,0.0,1.972,0.1,2.06,-1.59448,-0.2,2.036,0.2,1.816,-3.20491,0.2,1.872,-9.67278,-0.1,1.988,-0.3,1.936,-7.32841,-0.1,1.828,-0.1,1.92,-7.06032,-0.1,1.848,-0.3,1.964,-5.1835,0.1,1.98
09-27-2025-Sat 12-14-00-PM,-0.4,1.78,0.0,1.924,-3.47332,0.0,1.996,-0.5,1.964,-2.6347,-0.2,1.964,-0.2,2.052,-1.66161,-0.4,2.032,0.0,1.808,-3.27208,0.1,1.868,-9.70626,-0.3,1.98,-0.2,1.932,-7.39536,-0.2,1.82,-0.2,1.912,-7.0939,0.2,1.84,-0.3,1.96,-5.25057,0.0,1.976
09-27-2025-Sat 12-14-02-PM,-0.2,1.776,-0.1,1.92,-3.43976,-0.2,1.992,-0.2,1.96,-2.70167,-0.3,1.96,-0.2,2.052,-1.72868,-0.2,2.024,-0.1,1.804,-3.33918,0.2,1.86,-9.70626,-0.2,1.976,-0.5,1.924,-7.46244,-0.3,1.82,-0.1,1.908,-7.12741,-0.4,1.836,-0.2,1.956,-5.25057,0.2,1.968
09-27-2025-Sat 12-14-05-PM,-0.3,1.772,0.0,1.912,-3.57395,-0.2,1.988,-0.6,1.956,-2.70167,-0.3,1.956,-0.3,2.044,-1.72868,-0.1,2.016,0.1,1.8,-3.33918,0.0,1.856,-9.77323,-0.3,1.968,-0.5,1.92,-7.49595,-0.2,1.812,-0.2,1.9,-7.12741,-0.2,1.828,-0.2,1.952,-5.2841,-0.3,1.964
09-27-2025-Sat 12-14-07-PM,-0.3,1.768,-0.3,1.908,-3.6075,-0.1,1.984,-0.7,1.948,-2.76885,-0.3,1.952,-0.2,2.04,-1.79581,-0.5,2.012,-0.1,1.792,-3.40621,-0.1,1.852,-9.80672,-0.2,1.964,-0.3,1.912,-7.49595,-0.3,1.812,-0.2,1.892,-7.16086,-0.2,1.824,0.0,1.944,-5.38461,-0.1,1.96
09-27-2025-Sat 12-14-12-PM,46.6,5.76,63.9,5.76,-3.54034,60.8,5.756,62.6,5.784,-2.86945,64.1,5.74,63.7,5.764,-1.76225,64.9,5.732,59.1,5.732,-3.33918,,,-9.87369,,,,,-7.59641,,,,,-7.02687,,,,,-5.41822,,
09-27-2025-Sat 12-14-14-PM,44.8,5.696,61.1,5.696,-3.6075,57.8,5.696,59.9,5.724,-2.86945,62.4,5.676,61.3,5.704,-1.89651,62.5,5.676,57.1,5.672,-3.43976,49.3,5.684,-9.87369,58.4,5.692,57.6,5.684,-7.52939,61.7,5.712,53.2,5.66,-7.22781,59.5,5.704,56.7,5.656,-5.41822,47.4,5.664
09-27-2025-Sat 12-14-17-PM,44.0,5.7,60.3,5.7,-3.6746,56.9,5.7,59.4,5.728,-2.90308,62.2,5.68,60.7,5.708,-1.82937,62.0,5.676,56.7,5.676,-3.50686,48.3,5.688,-9.84021,57.2,5.692,56.4,5.696,-7.62991,61.0,5.72,52.2,5.672,-7.2949,58.3,5.712,55.3,5.664,-5.38461,46.4,5.672
09-27-2025-Sat 12-14-19-PM,43.4,5.704,59.7,5.704,-3.74163,56.5,5.7,58.7,5.732,-2.93663,61.8,5.684,60.2,5.712,-1.86287,61.4,5.676,56.4,5.68,-3.47332,47.8,5.696,-9.90704,56.9,5.696,55.9,5.7,-7.62991,60.4,5.724,51.8,5.676,-6.99336,58.1,5.716,55.2,5.672,-5.1835,45.9,5.672
09-27-2025-Sat 12-14-21-PM,43.2,5.708,59.5,5.712,-3.77517,55.9,5.712,58.6,5.736,-3.00373,61.5,5.692,59.8,5.716,-1.86287,61.0,5.688,56.2,5.684,-3.6075,47.1,5.696,-9.90704,56.5,5.704,55.6,5.704,-7.66343,59.9,5.724,51.4,5.68,-7.0939,57.6,5.716,54.8,5.676,-5.41822,45.7,5.676
09-27-2025-Sat 12-14-24-PM,42.7,5.712,58.9,5.708,-3.74163,55.7,5.712,57.9,5.732,-3.00373,61.3,5.692,59.8,5.716,-1.93007,60.4,5.688,55.7,5.684,-3.54034,46.9,5.7,-10.0076,56.2,5.704,55.3,5.708,-7.76394,59.6,5.728,50.8,5.68,-7.36192,57.0,5.72,54.6,5.676,-5.51873,45.6,5.68
09-27-2025-Sat 12-14-26-PM,42.6,5.716,58.6,5.712,-3.77517,55.6,5.712,57.6,5.74,-3.03716,61.0,5.692,59.7,5.712,-1.96363,60.4,5.688,55.6,5.688,-3.57395,46.5,5.704,-10.0076,55.9,5.708,54.8,5.708,-7.66343,59.4,5.732,50.5,5.684,-7.42894,57.0,5.724,54.2,5.676,-5.48521,45.4,5.684
09-27-2025-Sat 12-14-29-PM,42.1,5.716,58.1,5.716,-3.84226,55.3,5.716,57.5,5.744,-3.10433,60.9,5.7,59.4,5.72,-2.06425,60.0,5.692,55.4,5.688,-3.64105,45.9,5.708,-9.97408,55.4,5.708,54.5,5.708,-7.76394,58.8,5.732,50.2,5.688,-7.19437,56.7,5.724,53.9,5.676,-5.45168,44.9,5.684
09-27-2025-Sat 12-14-31-PM,42.0,5.716,58.5,5.716,-3.87573,55.4,5.712,57.5,5.74,-3.17143,60.8,5.696,59.5,5.72,-2.09782,59.8,5.696,55.1,5.696,-3.70801,46.2,5.704,-10.0076,55.6,5.708,54.2,5.708,-7.73036,58.6,5.732,50.2,5.688,-7.26139,56.4,5.728,53.6,5.676,-5.35116,44.9,5.688
09-27-2025-Sat 12-14-33-PM,42.1,5.712,58.3,5.716,-3.87573,55.3,5.72,57.2,5.744,-3.17143,60.6,5.696,59.1,5.72,-2.13138,59.9,5.692,54.8,5.692,-3.77517,46.2,5.708,-10.041,55.4,5.712,54.1,5.708,-7.79744,58.5,5.732,49.7,5.688,-7.39536,56.3,5.728,53.5,5.684,-5.51873,44.5,5.684
09-27-2025-Sat 12-14-38-PM,-0.4,2.996,-0.5,2.784,-3.97644,-0.2,2.604,-0.6,2.604,-3.23853,-0.1,2.552,0.0,2.576,-2.16494,-0.6,2.58,-0.3,2.424,-3.84226,47.2,5.772,-10.1415,56.6,5.776,55.4,5.776,-7.86439,59.9,5.796,50.9,5.752,-7.49595,57.6,5.792,54.8,5.748,-5.55219,45.8,5.752
09-27-2025-Sat 12-14-46-PM,-0.1,2.096,-0.3,2.28,-4.07706,0.0,2.32,-0.5,2.304,-3.27208,-0.1,2.296,-0.1,2.344,-2.29918,-0.4,2.352,0.2,2.176,-3.94289,0.2,2.328,-10.2085,0.1,2.372,0.0,2.38,-7.9649,-0.2,2.332,-0.3,2.36,-7.59641,-0.5,2.292,0.0,2.412,-5.88738,-0.2,2.472
09-27-2025-Sat 12-15-07-PM,-0.2,1.904,-0.2,2.068,-4.47942,-0.3,2.14,-0.2,2.108,-3.6746,-0.1,2.1,-0.2,2.176,-2.6347,-0.3,2.164,-0.2,1.96,-4.34532,0.0,2.024,-10.4427,0.0,2.148,-0.2,2.12,-8.19934,0.1,2.008,-0.1,2.096,-7.89782,-0.1,2.032,0.0,2.14,-6.22253,-0.3,2.176
09-27-2025-Sat 12-15-10-PM,-0.2,1.896,-0.1,2.06,-4.44587,-0.1,2.128,-0.3,2.096,-3.70801,-0.2,2.092,0.1,2.168,-2.70167,-0.4,2.152,-0.1,1.944,-4.37878,-0.1,2.008,-10.4762,-0.5,2.136,-0.3,2.108,-8.26635,-0.3,1.992,-0.2,2.088,-7.9314,-0.1,2.012,0.1,2.128,-6.22253,-0.1,2.16
09-27-2025-Sat 12-15-12-PM,-0.3,1.888,-0.1,2.048,-4.51295,-0.2,2.12,-0.6,2.084,-3.70801,-0.2,2.084,-0.1,2.16,-2.7353,-0.4,2.144,0.0,1.936,-4.4124,-0.2,2.0,-10.5097,0.0,2.124,-0.1,2.092,-8.29984,-0.2,1.98,-0.2,2.072,-7.9649,-0.2,2.0,0.2,2.12,-6.25613,-0.1,2.144
09-27-2025-Sat 12-15-14-PM,0.0,1.876,-0.2,2.04,-4.54642,-0.2,2.108,-0.3,2.076,-3.74163,-0.2,2.076,-0.3,2.152,-2.7353,-0.6,2.128,-0.2,1.924,-4.44587,0.1,1.992,-10.5097,0.0,2.112,-0.1,2.084,-8.33334,-0.1,1.968,-0.5,2.064,-7.9649,-0.2,1.988,-0.2,2.104,-6.32317,-0.1,2.136
09-27-2025-Sat 12-15-17-PM,0.2,1.868,-0.2,2.028,-4.61356,-0.2,2.1,-0.5,2.068,-3.77517,-0.2,2.072,-0.3,2.144,-2.76885,-0.3,2.124,0.1,1.916,-4.51295,0.0,1.98,-10.5765,-0.3,2.104,-0.2,2.072,-8.33334,-0.4,1.96,-0.2,2.048,-7.9984,0.0,1.976,-0.3,2.096,-6.35669,-0.2,2.12
09-27-2025-Sat 12-15-19-PM,-0.1,1.864,-0.4,2.02,-4.58002,0.0,2.092,-0.1,2.056,-3.80872,-0.4,2.056,-0.1,2.14,-2.86945,-0.4,2.112,-0.2,1.904,-4.54642,0.0,1.968,-10.5765,-0.1,2.092,-0.1,2.06,-8.36685,-0.3,1.952,-0.4,2.04,-8.06533,0.0,1.968,0.0,2.084,-6.39014,0.0,2.112
09-27-2025-Sat 12-15-21-PM,0.0,1.86,-0.5,2.012,-4.6471,-0.2,2.084,-0.1,2.052,-3.90935,0.2,2.052,-0.1,2.132,-2.86945,-0.6,2.108,-0.2,1.896,-4.61356,0.0,1.96,-10.6101,0.1,2.088,-0.2,2.048,-8.36685,-0.4,1.944,-0.5,2.028,-8.0989,-0.1,1.96,-0.1,2.08,-6.39014,-0.1,2.1
09-27-2025-Sat 12-15-24-PM,-0.1,1.848,-0.1,2.004,-4.7141,-0.2,2.076,-0.3,2.044,-3.84226,-0.2,2.04,-0.1,2.128,-2.93663,-0.3,2.1,-0.2,1.884,-4.61356,0.2,1.952,-10.6435,0.0,2.076,-0.1,2.044,-8.43383,-0.3,1.928,-0.2,2.02,-8.0989,-0.2,1.952,0.0,2.068,-6.45724,-0.3,2.092
