Cell 9 Timestamp,30pct Cell 9 Current,30pct Cell 9 Voltage,30pct Cell 9 Temp,Cell 9 Resistance,Cell 10 Timestamp,30pct Cell 10 Current,30pct Cell 10 Voltage,30pct Cell 10 Temp,Cell 10 Resistance,Cell 11 Timestamp,30pct Cell 11 Current,30pct Cell 11 Voltage,30pct Cell 11 Temp,Cell 11 Resistance,Cell 12 Timestamp,30pct Cell 12 Current,30pct Cell 12 Voltage,30pct Cell 12 Temp,Cell 12 Resistance,Cell 13 Timestamp,35pct Cell 13 Current,35pct Cell 13 Voltage,35pct Cell 13 Temp,Cell 13 Resistance,Cell 14 Timestamp,35pct Cell 14 Current,35pct Cell 14 Voltage,35pct Cell 14 Temp,Cell 14 Resistance,Cell 15 Timestamp,35pct Cell 15 Current,35pct Cell 15 Voltage,35pct Cell 15 Temp,Cell 15 Resistance,Cell 16 Timestamp,35pct Cell 16 Current,35pct Cell 16 Voltage,35pct Cell 16 Temp,Cell 16 Resistance
09-05-2025-Fri 20-56-53-PM,0.2,5.908,-91.1041,36.925,09-05-2025-Fri 20-56-53-PM,0.1,5.916,-89.174,73.95,09-05-2025-Fri 20-56-53-PM,-0.2,5.912,-88.9575,-36.95,09-05-2025-Fri 20-56-53-PM,-0.2,5.912,-87.286,-36.95,09-05-2025-Fri 20-56-53-PM,0.1,5.904,-86.0269,73.8,09-05-2025-Fri 20-56-53-PM,-0.1,5.92,-86.657,-74,09-05-2025-Fri 20-56-53-PM,-0.1,5.908,-87.8833,-73.85,09-05-2025-Fri 20-56-53-PM,0.1,5.912,-88.046,73.9
09-05-2025-Fri 20-56-56-PM,0.1,5.904,-91.1365,73.8,09-05-2025-Fri 20-56-56-PM,-0.1,5.912,-89.196,-73.9,09-05-2025-Fri 20-56-56-PM,0,5.916,-89.0225,inf,09-05-2025-Fri 20-56-56-PM,0,5.912,-87.297,inf,09-05-2025-Fri 20-56-56-PM,-0.1,5.908,-86.0596,-73.85,09-05-2025-Fri 20-56-56-PM,-0.1,5.92,-86.7,-74,09-05-2025-Fri 20-56-56-PM,-0.1,5.904,-87.9485,-73.8,09-05-2025-Fri 20-56-56-PM,0.2,5.912,-88.095,36.95
09-05-2025-Fri 20-56-58-PM,0.2,5.908,-91.1691,36.925,09-05-2025-Fri 20-56-58-PM,-0.2,5.916,-89.239,-36.975,09-05-2025-Fri 20-56-58-PM,0,5.912,-89.0551,inf,09-05-2025-Fri 20-56-58-PM,0,5.912,-87.362,inf,09-05-2025-Fri 20-56-58-PM,-0.3,5.904,-86.1248,-24.6,09-05-2025-Fri 20-56-58-PM,-0.1,5.92,-86.744,-74,09-05-2025-Fri 20-56-58-PM,-0.1,5.904,-87.9811,-73.8,09-05-2025-Fri 20-56-58-PM,0.3,5.912,-88.144,24.6333
09-05-2025-Fri 20-57-00-PM,0,5.904,-91.2016,inf,09-05-2025-Fri 20-57-00-PM,-0.1,5.912,-89.282,-73.9,09-05-2025-Fri 20-57-00-PM,-0.1,5.916,-89.0876,-73.95,09-05-2025-Fri 20-57-00-PM,0.1,5.912,-87.362,73.9,09-05-2025-Fri 20-57-00-PM,-0.3,5.904,-86.1248,-24.6,09-05-2025-Fri 20-57-00-PM,0.2,5.92,-86.787,37,09-05-2025-Fri 20-57-00-PM,0,5.908,-88.0461,inf,09-05-2025-Fri 20-57-00-PM,0.1,5.908,-88.193,73.85
09-05-2025-Fri 20-57-03-PM,0.2,5.912,-91.2341,36.95,09-05-2025-Fri 20-57-03-PM,-0.1,5.916,-89.282,-73.95,09-05-2025-Fri 20-57-03-PM,-0.1,5.916,-89.1201,-73.95,09-05-2025-Fri 20-57-03-PM,0,5.912,-87.427,inf,09-05-2025-Fri 20-57-03-PM,-0.1,5.908,-86.1899,-73.85,09-05-2025-Fri 20-57-03-PM,0.3,5.92,-86.83,24.6667,09-05-2025-Fri 20-57-03-PM,-0.2,5.912,-88.0787,-36.95,09-05-2025-Fri 20-57-03-PM,-0.1,5.912,-88.225,-73.9
09-05-2025-Fri 20-57-05-PM,0.1,5.908,-91.299,73.85,09-05-2025-Fri 20-57-05-PM,0.1,5.916,-89.347,73.95,09-05-2025-Fri 20-57-05-PM,-0.2,5.916,-89.1852,-36.975,09-05-2025-Fri 20-57-05-PM,-0.2,5.912,-87.46,-36.95,09-05-2025-Fri 20-57-05-PM,-0.2,5.904,-86.1899,-36.9,09-05-2025-Fri 20-57-05-PM,0.1,5.92,-86.83,74,09-05-2025-Fri 20-57-05-PM,-0.1,5.904,-88.1113,-73.8,09-05-2025-Fri 20-57-05-PM,0.1,5.912,-88.258,73.9
09-05-2025-Fri 20-57-07-PM,0,5.904,-91.3316,inf,09-05-2025-Fri 20-57-07-PM,0.1,5.916,-89.369,73.95,09-05-2025-Fri 20-57-07-PM,-0.1,5.912,-89.1852,-73.9,09-05-2025-Fri 20-57-07-PM,0.3,5.912,-87.503,24.6333,09-05-2025-Fri 20-57-07-PM,-0.1,5.904,-86.255,-73.8,09-05-2025-Fri 20-57-07-PM,-0.1,5.916,-86.885,-73.95,09-05-2025-Fri 20-57-07-PM,-0.2,5.908,-88.1439,-36.925,09-05-2025-Fri 20-57-07-PM,0.1,5.912,-88.29,73.9
09-05-2025-Fri 20-57-10-PM,0.2,5.908,-91.3641,36.925,09-05-2025-Fri 20-57-10-PM,0.1,5.912,-89.412,73.9,09-05-2025-Fri 20-57-10-PM,0,5.912,-89.2503,inf,09-05-2025-Fri 20-57-10-PM,-0.1,5.916,-87.536,-73.95,09-05-2025-Fri 20-57-10-PM,0.1,5.908,-86.2877,73.85,09-05-2025-Fri 20-57-10-PM,0.1,5.92,-86.939,74,09-05-2025-Fri 20-57-10-PM,0.1,5.904,-88.2089,73.8,09-05-2025-Fri 20-57-10-PM,-0.1,5.912,-88.339,-73.9
09-05-2025-Fri 20-57-12-PM,-0.1,5.908,-91.3966,-73.85,09-05-2025-Fri 20-57-12-PM,0.1,5.912,-89.434,73.9,09-05-2025-Fri 20-57-12-PM,0.1,5.912,-89.2829,73.9,09-05-2025-Fri 20-57-12-PM,-0.1,5.912,-87.59,-73.9,09-05-2025-Fri 20-57-12-PM,-0.1,5.904,-86.3528,-73.8,09-05-2025-Fri 20-57-12-PM,-0.2,5.92,-86.972,-37,09-05-2025-Fri 20-57-12-PM,0,5.904,-88.2415,inf,09-05-2025-Fri 20-57-12-PM,0,5.912,-88.388,inf
09-05-2025-Fri 20-58-27-PM,0.1,5.908,-92.3391,73.85,09-05-2025-Fri 20-58-27-PM,-0.1,5.912,-90.432,-73.9,09-05-2025-Fri 20-58-27-PM,-0.2,5.916,-90.2913,-36.975,09-05-2025-Fri 20-58-27-PM,-0.1,5.908,-88.567,-73.85,09-05-2025-Fri 20-58-27-PM,0.1,5.904,-87.3299,73.8,09-05-2025-Fri 20-58-27-PM,0,5.92,-87.959,inf,09-05-2025-Fri 20-58-27-PM,0.1,5.908,-89.1852,73.85,09-05-2025-Fri 20-58-27-PM,0.1,5.912,-89.364,73.9
09-05-2025-Fri 20-58-30-PM,0.1,5.904,-92.3715,73.8,09-05-2025-Fri 20-58-30-PM,-0.1,5.916,-90.453,-73.95,09-05-2025-Fri 20-58-30-PM,-0.3,5.912,-90.2913,-24.6333,09-05-2025-Fri 20-58-30-PM,-0.4,5.912,-88.599,-18.475,09-05-2025-Fri 20-58-30-PM,-0.1,5.904,-87.3624,-73.8,09-05-2025-Fri 20-58-30-PM,0,5.916,-87.992,inf,09-05-2025-Fri 20-58-30-PM,-0.2,5.904,-89.2178,-36.9,09-05-2025-Fri 20-58-30-PM,0,5.912,-89.397,inf
09-05-2025-Fri 20-58-32-PM,0,5.904,-92.3715,inf,09-05-2025-Fri 20-58-32-PM,0.1,5.912,-90.475,73.9,09-05-2025-Fri 20-58-32-PM,-0.2,5.916,-90.3236,-36.975,09-05-2025-Fri 20-58-32-PM,-0.1,5.912,-88.632,-73.9,09-05-2025-Fri 20-58-32-PM,0.1,5.904,-87.3949,73.8,09-05-2025-Fri 20-58-32-PM,-0.2,5.916,-88.003,-36.975,09-05-2025-Fri 20-58-32-PM,-0.1,5.904,-89.2178,-73.8,09-05-2025-Fri 20-58-32-PM,-0.2,5.912,-89.413,-36.95
09-05-2025-Fri 20-58-35-PM,0,5.904,-92.4365,inf,09-05-2025-Fri 20-58-35-PM,0.2,5.916,-90.551,36.975,09-05-2025-Fri 20-58-35-PM,-0.2,5.912,-90.3562,-36.95,09-05-2025-Fri 20-58-35-PM,-0.3,5.916,-88.642,-24.65,09-05-2025-Fri 20-58-35-PM,-0.2,5.908,-87.3949,-36.925,09-05-2025-Fri 20-58-35-PM,0,5.92,-88.024,inf,09-05-2025-Fri 20-58-35-PM,0.1,5.908,-89.2503,73.85,09-05-2025-Fri 20-58-35-PM,0.1,5.916,-89.446,73.95
09-05-2025-Fri 20-58-37-PM,0.1,5.908,-92.4365,73.85,09-05-2025-Fri 20-58-37-PM,0.1,5.916,-90.54,73.95,09-05-2025-Fri 20-58-37-PM,0,5.916,-90.3887,inf,09-05-2025-Fri 20-58-37-PM,0.1,5.912,-88.686,73.9,09-05-2025-Fri 20-58-37-PM,-0.1,5.904,-87.4276,-73.8,09-05-2025-Fri 20-58-37-PM,0.1,5.92,-88.079,74,09-05-2025-Fri 20-58-37-PM,-0.2,5.904,-89.3154,-36.9,09-05-2025-Fri 20-58-37-PM,0,5.908,-89.478,inf
09-05-2025-Fri 20-58-39-PM,0.2,5.904,-92.469,36.9,09-05-2025-Fri 20-58-39-PM,0.3,5.912,-90.562,24.6333,09-05-2025-Fri 20-58-39-PM,-0.2,5.912,-90.4213,-36.95,09-05-2025-Fri 20-58-39-PM,0,5.912,-88.718,inf,09-05-2025-Fri 20-58-39-PM,0,5.904,-87.4927,inf,09-05-2025-Fri 20-58-39-PM,0.2,5.92,-88.1,37,09-05-2025-Fri 20-58-39-PM,0.1,5.904,-89.3154,73.8,09-05-2025-Fri 20-58-39-PM,-0.1,5.908,-89.511,-73.85
09-05-2025-Fri 20-58-42-PM,-0.3,5.904,-92.5014,-24.6,09-05-2025-Fri 20-58-42-PM,0.1,5.916,-90.616,73.95,09-05-2025-Fri 20-58-42-PM,-0.3,5.916,-90.4538,-24.65,09-05-2025-Fri 20-58-42-PM,0.1,5.912,-88.762,73.9,09-05-2025-Fri 20-58-42-PM,0.1,5.904,-87.5253,73.8,09-05-2025-Fri 20-58-42-PM,0.1,5.916,-88.144,73.95,09-05-2025-Fri 20-58-42-PM,0,5.904,-89.3478,inf,09-05-2025-Fri 20-58-42-PM,0.3,5.908,-89.543,24.6167
09-05-2025-Fri 20-58-44-PM,0.2,5.908,-92.534,36.925,09-05-2025-Fri 20-58-44-PM,0,5.912,-90.638,inf,09-05-2025-Fri 20-58-44-PM,-0.2,5.912,-90.4538,-36.95,09-05-2025-Fri 20-58-44-PM,0.1,5.912,-88.762,73.9,09-05-2025-Fri 20-58-44-PM,0,5.904,-87.5253,inf,09-05-2025-Fri 20-58-44-PM,0,5.92,-88.154,inf,09-05-2025-Fri 20-58-44-PM,0,5.908,-89.3804,inf,09-05-2025-Fri 20-58-44-PM,0.1,5.912,-89.576,73.9
09-05-2025-Fri 20-58-46-PM,0,5.904,-92.534,inf,09-05-2025-Fri 20-58-46-PM,0.1,5.912,-90.681,73.9,09-05-2025-Fri 20-58-46-PM,-0.1,5.912,-90.4863,-73.9,09-05-2025-Fri 20-58-46-PM,0,5.908,-88.784,inf,09-05-2025-Fri 20-58-46-PM,-0.2,5.9,-87.5904,-36.875,09-05-2025-Fri 20-58-46-PM,0.2,5.92,-88.198,37,09-05-2025-Fri 20-58-46-PM,-0.1,5.904,-89.413,-73.8,09-05-2025-Fri 20-58-46-PM,0.2,5.912,-89.608,36.95
09-05-2025-Fri 20-58-49-PM,0.2,5.904,-92.5665,36.9,09-05-2025-Fri 20-58-49-PM,0,5.912,-90.681,inf,09-05-2025-Fri 20-58-49-PM,-0.2,5.912,-90.5188,-36.95,09-05-2025-Fri 20-58-49-PM,-0.1,5.912,-88.827,-73.9,09-05-2025-Fri 20-58-49-PM,-0.4,5.908,-87.5904,-18.4625,09-05-2025-Fri 20-58-49-PM,-0.1,5.92,-88.23,-74,09-05-2025-Fri 20-58-49-PM,0.1,5.904,-89.4455,73.8,09-05-2025-Fri 20-58-49-PM,0,5.908,-89.641,inf
09-05-2025-Fri 20-58-51-PM,0.1,5.904,-92.5665,73.8,09-05-2025-Fri 20-58-51-PM,0.1,5.916,-90.713,73.95,09-05-2025-Fri 20-58-51-PM,-0.2,5.916,-90.5839,-36.975,09-05-2025-Fri 20-58-51-PM,0.1,5.912,-88.86,73.9,09-05-2025-Fri 20-58-51-PM,-0.1,5.904,-87.623,-73.8,09-05-2025-Fri 20-58-51-PM,0.2,5.92,-88.241,37,09-05-2025-Fri 20-58-51-PM,0.2,5.908,-89.4455,36.925,09-05-2025-Fri 20-58-51-PM,0,5.908,-89.641,inf
09-05-2025-Fri 20-59-48-PM,0.1,5.908,-93.963,73.85,09-05-2025-Fri 20-59-48-PM,0.1,5.916,-91.938,73.95,09-05-2025-Fri 20-59-48-PM,-0.2,5.912,-91.8191,-36.95,09-05-2025-Fri 20-59-48-PM,-0.1,5.908,-89.922,-73.85,09-05-2025-Fri 20-59-48-PM,-0.3,5.904,-88.5344,-24.6,09-05-2025-Fri 20-59-48-PM,0,5.916,-89.272,inf,09-05-2025-Fri 20-59-48-PM,0.1,5.904,-90.714,73.8,09-05-2025-Fri 20-59-48-PM,0.1,5.912,-90.779,73.9
09-05-2025-Fri 20-59-51-PM,0.3,5.904,-94.028,24.6,09-05-2025-Fri 20-59-51-PM,0,5.912,-91.97,inf,09-05-2025-Fri 20-59-51-PM,0,5.912,-91.8516,inf,09-05-2025-Fri 20-59-51-PM,0.1,5.912,-89.966,73.9,09-05-2025-Fri 20-59-51-PM,-0.3,5.904,-88.567,-24.6,09-05-2025-Fri 20-59-51-PM,0.1,5.916,-89.315,73.95,09-05-2025-Fri 20-59-51-PM,0.2,5.904,-90.7464,36.9,09-05-2025-Fri 20-59-51-PM,0.1,5.908,-90.828,73.85
09-05-2025-Fri 20-59-53-PM,0.3,5.908,-94.1253,24.6167,09-05-2025-Fri 20-59-53-PM,0,5.912,-92.035,inf,09-05-2025-Fri 20-59-53-PM,-0.1,5.916,-91.9166,-73.95,09-05-2025-Fri 20-59-53-PM,-0.2,5.912,-90.041,-36.95,09-05-2025-Fri 20-59-53-PM,0,5.904,-88.6321,inf,09-05-2025-Fri 20-59-53-PM,-0.2,5.916,-89.369,-36.975,09-05-2025-Fri 20-59-53-PM,0.1,5.904,-90.779,73.8,09-05-2025-Fri 20-59-53-PM,0,5.912,-90.876,inf
09-05-2025-Fri 20-59-55-PM,0.3,5.904,-94.1578,24.6,09-05-2025-Fri 20-59-55-PM,0.2,5.912,-92.078,36.95,09-05-2025-Fri 20-59-55-PM,0,5.912,-91.9816,inf,09-05-2025-Fri 20-59-55-PM,0.1,5.912,-90.074,73.9,09-05-2025-Fri 20-59-55-PM,0,5.908,-88.6971,inf,09-05-2025-Fri 20-59-55-PM,0.1,5.916,-89.434,73.95,09-05-2025-Fri 20-59-55-PM,0,5.908,-90.8764,inf,09-05-2025-Fri 20-59-55-PM,0,5.908,-90.941,inf
09-05-2025-Fri 20-59-58-PM,0.3,5.904,-94.2552,24.6,09-05-2025-Fri 20-59-58-PM,0.1,5.912,-92.154,73.9,09-05-2025-Fri 20-59-58-PM,-0.2,5.912,-92.0466,-36.95,09-05-2025-Fri 20-59-58-PM,-0.3,5.916,-90.117,-24.65,09-05-2025-Fri 20-59-58-PM,-0.2,5.904,-88.7296,-36.9,09-05-2025-Fri 20-59-58-PM,0,5.916,-89.467,inf,09-05-2025-Fri 20-59-58-PM,-0.2,5.904,-90.9091,-36.9,09-05-2025-Fri 20-59-58-PM,0.1,5.912,-90.99,73.9
09-05-2025-Fri 21-00-00-PM,0.4,5.908,-94.3201,18.4625,09-05-2025-Fri 21-00-00-PM,0.1,5.916,-92.241,73.95,09-05-2025-Fri 21-00-00-PM,-0.1,5.912,-92.0791,-73.9,09-05-2025-Fri 21-00-00-PM,-0.1,5.912,-90.182,-73.9,09-05-2025-Fri 21-00-00-PM,-0.3,5.904,-88.7622,-24.6,09-05-2025-Fri 21-00-00-PM,0,5.92,-89.521,inf,09-05-2025-Fri 21-00-00-PM,0,5.904,-90.9739,inf,09-05-2025-Fri 21-00-00-PM,-0.2,5.912,-91.055,-36.95
09-05-2025-Fri 21-00-02-PM,0.1,5.904,-94.3849,73.8,09-05-2025-Fri 21-00-02-PM,0.2,5.916,-92.284,36.975,09-05-2025-Fri 21-00-02-PM,0.1,5.912,-92.144,73.9,09-05-2025-Fri 21-00-02-PM,0,5.912,-90.237,inf,09-05-2025-Fri 21-00-02-PM,-0.1,5.904,-88.8274,-73.8,09-05-2025-Fri 21-00-02-PM,-0.1,5.92,-89.575,-74,09-05-2025-Fri 21-00-02-PM,0.1,5.904,-91.039,73.8,09-05-2025-Fri 21-00-02-PM,0.1,5.912,-91.104,73.9
09-05-2025-Fri 21-00-05-PM,0.1,5.904,-94.4825,73.8,09-05-2025-Fri 21-00-05-PM,-0.1,5.916,-92.338,-73.95,09-05-2025-Fri 21-00-05-PM,-0.1,5.912,-92.2091,-73.9,09-05-2025-Fri 21-00-05-PM,0,5.912,-90.291,inf,09-05-2025-Fri 21-00-05-PM,0,5.904,-88.8598,inf,09-05-2025-Fri 21-00-05-PM,0.3,5.916,-89.63,24.65,09-05-2025-Fri 21-00-05-PM,0.2,5.908,-91.1041,36.925,09-05-2025-Fri 21-00-05-PM,0.2,5.912,-91.153,36.95
09-05-2025-Fri 21-00-33-PM,-0.2,5.904,-95.099,-36.9,09-05-2025-Fri 21-00-33-PM,0.1,5.916,-92.945,73.95,09-05-2025-Fri 21-00-33-PM,-0.2,5.912,-92.8264,-36.95,09-05-2025-Fri 21-00-33-PM,0,5.912,-90.876,inf,09-05-2025-Fri 21-00-33-PM,0,5.904,-89.413,inf,09-05-2025-Fri 21-00-33-PM,0,5.92,-90.183,inf,09-05-2025-Fri 21-00-33-PM,0.2,5.908,-91.6566,36.925,09-05-2025-Fri 21-00-33-PM,0.1,5.912,-91.754,73.9
09-05-2025-Fri 21-00-36-PM,0.2,5.904,-95.1639,36.9,09-05-2025-Fri 21-00-36-PM,-0.1,5.916,-92.966,-73.95,09-05-2025-Fri 21-00-36-PM,-0.1,5.912,-92.8589,-73.9,09-05-2025-Fri 21-00-36-PM,-0.3,5.912,-90.93,-24.6333,09-05-2025-Fri 21-00-36-PM,-0.1,5.904,-89.4781,-73.8,09-05-2025-Fri 21-00-36-PM,-0.1,5.92,-90.237,-74,09-05-2025-Fri 21-00-36-PM,0.2,5.908,-91.7216,36.925,09-05-2025-Fri 21-00-36-PM,0.1,5.908,-91.803,73.85
09-05-2025-Fri 21-00-39-PM,0.1,5.904,-95.1964,73.8,09-05-2025-Fri 21-00-39-PM,-0.1,5.916,-93.01,-73.95,09-05-2025-Fri 21-00-39-PM,-0.3,5.912,-92.8913,-24.6333,09-05-2025-Fri 21-00-39-PM,0,5.916,-90.952,inf,09-05-2025-Fri 21-00-39-PM,0,5.904,-89.5106,inf,09-05-2025-Fri 21-00-39-PM,-0.2,5.92,-90.269,-37,09-05-2025-Fri 21-00-39-PM,0.1,5.904,-91.7542,73.8,09-05-2025-Fri 21-00-39-PM,-0.1,5.912,-91.835,-73.9
09-05-2025-Fri 21-00-41-PM,0.2,5.908,-95.2613,36.925,09-05-2025-Fri 21-00-41-PM,0,5.912,-93.064,inf,09-05-2025-Fri 21-00-41-PM,0.1,5.916,-92.9563,73.95,09-05-2025-Fri 21-00-41-PM,-0.3,5.912,-91.006,-24.6333,09-05-2025-Fri 21-00-41-PM,-0.2,5.904,-89.5757,-36.9,09-05-2025-Fri 21-00-41-PM,0,5.92,-90.324,inf,09-05-2025-Fri 21-00-41-PM,-0.1,5.904,-91.7867,-73.8,09-05-2025-Fri 21-00-41-PM,0.3,5.908,-91.884,24.6167
09-05-2025-Fri 21-00-43-PM,0.2,5.904,-95.3262,36.9,09-05-2025-Fri 21-00-43-PM,0,5.916,-93.118,inf,09-05-2025-Fri 21-00-43-PM,-0.1,5.916,-92.9888,-73.95,09-05-2025-Fri 21-00-43-PM,0.3,5.912,-91.028,24.6333,09-05-2025-Fri 21-00-43-PM,-0.1,5.908,-89.5757,-73.85,09-05-2025-Fri 21-00-43-PM,0,5.92,-90.356,inf,09-05-2025-Fri 21-00-43-PM,0.1,5.908,-91.8516,73.85,09-05-2025-Fri 21-00-43-PM,0.2,5.908,-91.949,36.925
09-05-2025-Fri 21-00-46-PM,-0.1,5.908,-95.3586,-73.85,09-05-2025-Fri 21-00-46-PM,-0.1,5.912,-93.183,-73.9,09-05-2025-Fri 21-00-46-PM,-0.3,5.916,-93.0537,-24.65,09-05-2025-Fri 21-00-46-PM,-0.2,5.912,-91.06,-36.95,09-05-2025-Fri 21-00-46-PM,-0.1,5.908,-89.6082,-73.85,09-05-2025-Fri 21-00-46-PM,-0.1,5.92,-90.41,-74,09-05-2025-Fri 21-00-46-PM,0.2,5.908,-91.9166,36.925,09-05-2025-Fri 21-00-46-PM,0,5.912,-91.998,inf
09-05-2025-Fri 21-00-48-PM,0.2,5.908,-95.4235,36.925,09-05-2025-Fri 21-00-48-PM,-0.1,5.916,-93.215,-73.95,09-05-2025-Fri 21-00-48-PM,0.4,5.912,-93.0862,18.475,09-05-2025-Fri 21-00-48-PM,0.1,5.912,-91.147,73.9,09-05-2025-Fri 21-00-48-PM,0.2,5.904,-89.7057,36.9,09-05-2025-Fri 21-00-48-PM,0,5.92,-90.486,inf,09-05-2025-Fri 21-00-48-PM,-0.2,5.904,-91.9816,-36.9,09-05-2025-Fri 21-00-48-PM,0.1,5.912,-92.047,73.9
09-05-2025-Fri 21-00-51-PM,0.1,5.904,-95.456,73.8,09-05-2025-Fri 21-00-51-PM,-0.2,5.912,-93.259,-36.95,09-05-2025-Fri 21-00-51-PM,0.1,5.912,-93.1512,73.9,09-05-2025-Fri 21-00-51-PM,0.1,5.916,-91.19,73.95,09-05-2025-Fri 21-00-51-PM,-0.1,5.908,-89.7383,-73.85,09-05-2025-Fri 21-00-51-PM,-0.4,5.916,-90.508,-18.4875,09-05-2025-Fri 21-00-51-PM,0.2,5.908,-91.9816,36.925,09-05-2025-Fri 21-00-51-PM,0,5.908,-92.079,inf
09-05-2025-Fri 21-01-19-PM,0.4,5.904,-96.0074,18.45,09-05-2025-Fri 21-01-19-PM,0.1,5.912,-93.789,73.9,09-05-2025-Fri 21-01-19-PM,-0.1,5.912,-93.6708,-73.9,09-05-2025-Fri 21-01-19-PM,0.1,5.912,-91.7,73.9,09-05-2025-Fri 21-01-19-PM,0.1,5.9,-90.1937,73.75,09-05-2025-Fri 21-01-19-PM,0.1,5.916,-90.995,73.95,09-05-2025-Fri 21-01-19-PM,-0.1,5.904,-92.469,-73.8,09-05-2025-Fri 21-01-19-PM,-0.1,5.912,-92.599,-73.9
09-05-2025-Fri 21-01-22-PM,0.2,5.904,-96.0399,36.9,09-05-2025-Fri 21-01-22-PM,-0.1,5.912,-93.822,-73.9,09-05-2025-Fri 21-01-22-PM,-0.2,5.916,-93.7357,-36.975,09-05-2025-Fri 21-01-22-PM,-0.2,5.912,-91.743,-36.95,09-05-2025-Fri 21-01-22-PM,-0.1,5.904,-90.2587,-73.8,09-05-2025-Fri 21-01-22-PM,-0.1,5.916,-91.05,-73.95,09-05-2025-Fri 21-01-22-PM,0,5.908,-92.534,inf,09-05-2025-Fri 21-01-22-PM,0,5.908,-92.648,inf
09-05-2025-Fri 21-01-24-PM,0.3,5.908,-96.0399,24.6167,09-05-2025-Fri 21-01-24-PM,0.1,5.912,-93.876,73.9,09-05-2025-Fri 21-01-24-PM,0.2,5.916,-93.7357,36.975,09-05-2025-Fri 21-01-24-PM,-0.2,5.912,-91.754,-36.95,09-05-2025-Fri 21-01-24-PM,-0.1,5.904,-90.2913,-73.8,09-05-2025-Fri 21-01-24-PM,0,5.92,-91.082,inf,09-05-2025-Fri 21-01-24-PM,0,5.904,-92.5665,inf,09-05-2025-Fri 21-01-24-PM,0.1,5.912,-92.696,73.9
09-05-2025-Fri 21-01-26-PM,0.1,5.908,-96.1049,73.85,09-05-2025-Fri 21-01-26-PM,0,5.912,-93.919,inf,09-05-2025-Fri 21-01-26-PM,-0.1,5.916,-93.8006,-73.95,09-05-2025-Fri 21-01-26-PM,-0.2,5.912,-91.851,-36.95,09-05-2025-Fri 21-01-26-PM,-0.1,5.904,-90.3562,-73.8,09-05-2025-Fri 21-01-26-PM,-0.3,5.92,-91.125,-24.6667,09-05-2025-Fri 21-01-26-PM,0.2,5.904,-92.5989,36.9,09-05-2025-Fri 21-01-26-PM,-0.1,5.908,-92.729,-73.85
09-05-2025-Fri 21-01-29-PM,0.2,5.908,-96.1372,36.925,09-05-2025-Fri 21-01-29-PM,-0.3,5.912,-93.941,-24.6333,09-05-2025-Fri 21-01-29-PM,0,5.916,-93.8332,inf,09-05-2025-Fri 21-01-29-PM,0.1,5.912,-91.873,73.9,09-05-2025-Fri 21-01-29-PM,0.1,5.904,-90.3887,73.8,09-05-2025-Fri 21-01-29-PM,-0.2,5.92,-91.18,-37,09-05-2025-Fri 21-01-29-PM,-0.2,5.904,-92.664,-36.9,09-05-2025-Fri 21-01-29-PM,0.2,5.908,-92.778,36.925
09-05-2025-Fri 21-01-31-PM,-0.1,5.908,-96.1696,-73.85,09-05-2025-Fri 21-01-31-PM,0.1,5.912,-93.984,73.9,09-05-2025-Fri 21-01-31-PM,-0.4,5.916,-93.8332,-18.4875,09-05-2025-Fri 21-01-31-PM,0,5.912,-91.895,inf,09-05-2025-Fri 21-01-31-PM,-0.2,5.904,-90.4213,-36.9,09-05-2025-Fri 21-01-31-PM,0,5.92,-91.201,inf,09-05-2025-Fri 21-01-31-PM,0,5.908,-92.664,inf,09-05-2025-Fri 21-01-31-PM,0.1,5.912,-92.794,73.9
09-05-2025-Fri 21-01-33-PM,0,5.908,-96.1696,inf,09-05-2025-Fri 21-01-33-PM,0.1,5.908,-94.027,73.85,09-05-2025-Fri 21-01-33-PM,-0.1,5.916,-93.8981,-73.95,09-05-2025-Fri 21-01-33-PM,0.1,5.916,-91.96,73.95,09-05-2025-Fri 21-01-33-PM,-0.1,5.904,-90.4538,-73.8,09-05-2025-Fri 21-01-33-PM,-0.1,5.92,-91.245,-74,09-05-2025-Fri 21-01-33-PM,0,5.908,-92.7289,inf,09-05-2025-Fri 21-01-33-PM,0.2,5.912,-92.859,36.95
09-05-2025-Fri 21-02-21-PM,0.3,5.904,-96.9156,24.6,09-05-2025-Fri 21-02-21-PM,0.1,5.912,-94.774,73.9,09-05-2025-Fri 21-02-21-PM,-0.3,5.912,-94.6122,-24.6333,09-05-2025-Fri 21-02-21-PM,-0.4,5.912,-92.674,-18.475,09-05-2025-Fri 21-02-21-PM,0,5.904,-91.2341,inf,09-05-2025-Fri 21-02-21-PM,0,5.916,-92.003,inf,09-05-2025-Fri 21-02-21-PM,-0.3,5.908,-93.4435,-24.6167,09-05-2025-Fri 21-02-21-PM,0.1,5.912,-93.606,73.9
