Timestamp,0pct Cell 1 Temp,0pct Cell 3 Temp,0pct Cell 5 Temp,0pct Cell 7 Temp,15pct Cell 10 Temp,15pct Cell 12 Temp,10pct Cell 14 Temp,10pct Cell 16 Temp
09-12-2025-Fri 10-19-07-AM,14.741,16.399,17.175,17.074,14.926,16.388,16.939,16.782
09-12-2025-Fri 10-19-09-AM,14.707,16.343,17.119,17.04,14.893,16.343,16.905,16.765
09-12-2025-Fri 10-19-11-AM,14.674,16.298,17.074,17.006,14.859,16.298,16.883,16.731
09-12-2025-Fri 10-19-14-AM,14.623,16.298,17.097,16.984,14.814,16.309,16.86,16.697
09-12-2025-Fri 10-19-16-AM,14.623,16.253,17.04,16.939,14.803,16.253,16.826,16.646
09-12-2025-Fri 10-19-18-AM,14.539,16.185,17.006,16.905,14.735,16.219,16.793,16.613
09-12-2025-Fri 10-19-21-AM,14.505,16.163,16.984,16.872,14.701,16.197,16.759,16.579
09-12-2025-Fri 10-19-23-AM,14.403,16.073,16.95,16.849,14.611,16.14,16.736,16.545
09-12-2025-Fri 10-19-26-AM,14.421,16.062,16.905,16.826,14.623,16.107,16.714,16.528
09-12-2025-Fri 10-19-29-AM,14.387,16.05,16.894,16.77,14.589,16.095,16.669,16.461
09-12-2025-Fri 10-19-31-AM,14.387,16.028,16.849,16.736,14.567,16.039,16.635,16.427
09-12-2025-Fri 10-19-36-AM,14.319,15.972,16.815,16.703,14.51,16.005,16.601,16.393
09-12-2025-Fri 10-19-39-AM,14.252,15.927,16.77,16.647,14.443,15.96,16.545,16.343
09-12-2025-Fri 10-19-41-AM,14.235,15.915,16.759,16.613,14.42,15.938,16.523,16.292
09-12-2025-Fri 10-19-43-AM,14.201,15.848,16.714,16.59,14.375,15.871,16.489,16.259
09-12-2025-Fri 10-19-46-AM,14.15,15.825,16.725,16.568,14.319,15.859,16.467,16.224
09-12-2025-Fri 10-19-48-AM,14.168,15.803,16.669,16.545,14.319,15.803,16.444,16.208
09-12-2025-Fri 10-19-50-AM,14.168,15.78,16.624,16.511,14.308,15.758,16.41,16.174
09-12-2025-Fri 10-19-53-AM,14.084,15.713,16.59,16.478,14.241,15.724,16.376,16.141
09-12-2025-Fri 10-19-55-AM,14.067,15.747,16.613,16.433,14.229,15.758,16.343,16.09
09-12-2025-Fri 10-19-57-AM,14.083,15.691,16.523,16.399,14.229,15.668,16.309,16.056
09-12-2025-Fri 10-20-00-AM,14.016,15.623,16.5,16.41,14.162,15.623,16.298,16.073
09-12-2025-Fri 10-20-03-AM,13.999,15.657,16.522,16.365,14.151,15.645,16.275,16.005
09-12-2025-Fri 10-20-05-AM,13.932,15.59,16.489,16.343,14.083,15.601,16.242,15.988
09-12-2025-Fri 10-20-07-AM,13.898,15.545,16.455,16.309,14.05,15.567,16.219,15.955
09-12-2025-Fri 10-20-10-AM,13.847,15.499,16.432,16.297,14.016,15.544,16.196,15.938
09-12-2025-Fri 10-20-12-AM,13.831,15.488,16.399,16.264,13.982,15.499,16.152,15.904
09-12-2025-Fri 10-20-14-AM,13.763,15.432,16.365,16.23,13.926,15.477,16.129,15.887
