Timestamp,Cell 1 Current,Cell 1 current,Cell 1 Voltage,Cell 2 Current,Cell 2 Voltage,Cell 2 Temp,Cell 3 Current,Cell 3 Voltage,Cell 3 Temperature,Cell 4 Current,Cell 4 Voltage,Cell 4 Temp,Cell 5 Current,Cell 5 Voltage,Cell 5 Temperature,Cell 6 Current,Cell 6 Voltage,Cell 6 Temp,Cell 7 Current,Cell 7 Voltage,Cell 7 Temperature,Cell 8 Current,Cell 8 Voltage,Cell 8 Temp,Cell 9 Current,Cell 9 Voltage,Cell 9 Temp,Cell 10 Current,Cell 10 Voltage,Cell 10 Temp,Cell 11 Current,Cell 11 Voltage,Cell 11 Temp,Cell 12 Current,Cell 12 Voltage,Cell 12 Temp (SENSOR Failed),Cell 13 Current,Cell 13 Voltage,Cell 13 Temp,Cell 14 Current,Cell 14 Voltage,Cell 14 Temp,Cell 15 Current,Cell 15 Voltage,Cell 15 Temp,Cell 16 Current,Cell 16 Voltage,Cell 16 Temp
,,,,,,-28.5004,,,,,,-24.1372,,,,,,-24.8703,,,,,,-29.5985,1.3,5.984,,1.2,5.984,-35.4488,1.5,5.988,,1.8,5.984,-32.7577,0.5,5.976,,1.1,5.992,-30.2638,0.9,5.98,,0.9,5.984,-30.8626
,,,,,,-28.5004,,,,,,-24.1705,,,,,,-24.9037,,,,,,-29.5985,1.8,5.98,,1.5,5.988,-35.4155,1.5,5.988,,1.6,5.988,-32.7577,0.7,5.976,,1.4,5.992,-30.2638,0.9,5.98,,1.2,5.984,-30.8626
,,,,,,-28.7999,,,,,,-24.5038,,,,,,-25.3368,,,,,,-29.9312,1.6,5.976,,1.5,5.984,-35.482,1.3,5.984,,1.8,5.984,-32.9239,1.1,5.976,,1.3,5.988,-30.5633,1.1,5.976,,1.1,5.98,-31.162
,,,,,,-28.8332,,,,,,-24.4705,,,,,,-25.3368,,,,,,-29.9312,1.7,5.976,,1.1,5.98,-35.4488,1.5,5.984,,1.3,5.98,-32.9239,0.9,5.976,,0.9,5.988,-30.5965,0.9,5.976,,1.2,5.98,-31.162
,,,,,,-28.8332,,,,,,-24.5704,,,,,,-25.3702,,,,,,-29.9645,1.6,5.976,,1.1,5.98,-35.482,1.4,5.984,,1.4,5.984,-32.9239,0.8,5.976,,1.1,5.988,-30.5965,0.9,5.972,,0.8,5.98,-31.1952
,,,,,,-28.8332,,,,,,-24.6037,,,,,,-25.4035,,,,,,-29.9645,1.2,5.976,,1.6,5.984,-35.4488,1.4,5.984,,1.4,5.984,-32.9239,0.8,5.976,,1,5.988,-30.663,0.8,5.976,,1.1,5.98,-31.2285
,,,,,,-28.9663,,,,,,-24.5704,,,,,,-25.4035,,,,,,-29.9978,1.9,5.976,,1.5,5.984,-35.4488,1.2,5.988,,1.7,5.984,-32.9572,1.1,5.976,,1,5.988,-30.6298,0.9,5.976,,1.1,5.976,-31.2285
,,,,,,-28.8998,,,,,,-24.5704,,,,,,-25.4701,,,,,,-30.0311,1.3,5.976,,1.7,5.984,-35.482,1.4,5.984,,1.6,5.984,-32.9904,0.9,5.976,,1.2,5.992,-30.663,0.7,5.976,,1,5.984,-31.2617
,,,,,,-28.8665,,,,,,-24.5704,,,,,,-25.5035,,,,,,-30.0311,1.6,5.98,,1.5,5.984,-35.4488,1.2,5.984,,1.8,5.984,-32.9904,0.6,5.972,,0.9,5.988,-30.7296,0.8,5.98,,1.1,5.98,-31.2617
,,,,,,-28.9663,,,,,,-24.7703,,,,,,-25.5368,,,,,,-30.0643,1.4,5.976,,1.8,5.984,-35.482,1.4,5.984,,1.5,5.984,-32.9904,0.6,5.976,,1,5.992,-30.6963,0.9,5.976,,1.3,5.984,-31.295
,,,,,,-29.3656,,,,,,-25.1036,,,,,,-26.0031,,,,,,-30.397,1.5,5.972,,1.7,5.98,-35.5153,1.6,5.984,,1.6,5.98,-33.1233,0.9,5.972,,1.1,5.988,-31.0622,0.7,5.972,,1.1,5.98,-31.5942
,,,,,,-29.2657,,,,,,-25.0703,,,,,,-26.0031,,,,,,-30.397,1.7,5.972,,1.6,5.98,-35.5153,1.5,5.98,,1.4,5.98,-33.1233,0.7,5.968,,1.1,5.984,-31.0622,1,5.972,,1,5.976,-31.5942
,,,,,,-29.3324,,,,,,-25.137,,,,,,-26.0697,,,,,,-30.4635,1.4,5.976,,1.3,5.98,-35.5153,1.3,5.98,,1.7,5.98,-33.1566,0.9,5.972,,1.1,5.984,-31.0954,0.6,5.972,,1.2,5.976,-31.6275
,,,,,,-29.3324,,,,,,-25.1036,,,,,,-26.0697,,,,,,-30.4302,1.5,5.972,,1.4,5.98,-35.5153,1.7,5.98,,1.8,5.976,-33.1566,0.7,5.972,,1.1,5.988,-31.1287,0.8,5.972,,1,5.976,-31.6275
,,,,,,-29.2657,,,,,,-25.2035,,,,,,-26.103,,,,,,-30.4968,1.5,5.976,,1.3,5.98,-35.5153,1.3,5.984,,1.5,5.98,-33.1566,0.9,5.972,,1,5.984,-31.1287,0.6,5.972,,0.9,5.976,-31.6607
,,,,,,-29.898,,,,,,-26.0697,,,,,,-27.0689,,,,,,-31.1287,1.9,5.992,,1.6,6,-35.6149,1.3,6,,1.7,5.996,-33.4224,1,5.988,,1.2,6.004,-31.7937,1,5.988,,1.2,5.996,-32.2591
,,,,,,-29.9978,,,,,,-26.0697,,,,,,-27.0689,,,,,,-31.162,1.7,5.992,,1.6,5.996,-35.6149,1.4,6,,1.6,5.996,-33.4557,1,5.992,,1.1,6.004,-31.7937,0.9,5.992,,1.1,5.996,-32.2591
,,,,,,-30.0643,,,,,,-26.103,,,,,,-27.1021,,,,,,-31.1952,1.6,5.992,,1.1,6.004,-35.6149,1.3,6,,1.5,5.996,-33.4557,0.9,5.988,,1,6.004,-31.7937,0.7,5.992,,1,5.992,-32.2924
,,,,,,-30.0975,,,,,,-26.1697,,,,,,-27.1021,,,,,,-31.2285,1.7,5.996,,1.2,6,-35.6149,1.2,6,,1.4,6,-33.4889,0.9,5.992,,1,6.004,-31.827,1.1,5.992,,0.7,5.996,-32.3256
,,,,,,-30.1641,,,,,,-26.0697,,,,,,-27.1688,,,,,,-31.1952,1.5,5.996,,1.3,6.004,-35.6149,1.4,6.004,,1.5,6.004,-33.4889,1,5.996,,1,6.008,-31.8602,0.8,6,,1,6,-32.2924
,,,,,,-30.8626,,,,,,-27.0356,,,,,,-28.0677,,,,,,-31.827,1.4,5.972,,1.4,5.984,-35.7476,1.5,5.984,,1.6,5.98,-33.788,0.8,5.972,,1.1,5.984,-32.4253,0.9,5.972,,0.9,5.976,-32.8242
,,,,,,-30.8294,,,,,,-27.1355,,,,,,-28.1009,,,,,,-31.8602,1.8,5.976,,1.5,5.98,-35.7476,1.5,5.98,,1.6,5.98,-33.7546,0.9,5.972,,0.9,5.992,-32.4253,0.9,5.976,,1,5.98,-32.8242
,,,,,,-30.7628,,,,,,-27.1355,,,,,,-28.1343,,,,,,-31.8602,1.5,5.976,,1.2,5.98,-35.7476,1.4,5.984,,1.4,5.984,-33.788,1.1,5.972,,1,5.988,-32.4253,0.8,5.972,,0.9,5.98,-32.8575
,,,,,,-32.5915,,,,,,-29.166,,,,,,-29.9978,,,,,,-33.3892,1.3,5.984,,1.2,5.992,-38.071,1.7,5.996,,1.3,5.988,-35.2495,0.6,5.98,,1,5.996,-34.1202,0.8,5.984,,1,5.988,-34.4856
,,,,,,-32.6913,,,,,,-29.2991,,,,,,-30.1641,,,,,,-33.5221,1.5,5.984,,1.3,5.996,-38.1375,1.2,5.992,,1.2,5.992,-35.3824,0.7,5.984,,1,5.996,-34.2199,0.9,5.984,,0.8,5.988,-34.6185
,,,,,,-32.6913,,,,,,-29.2657,,,,,,-30.1974,,,,,,-33.5221,1.4,5.984,,1.1,5.992,-38.1707,1.3,5.992,,1.2,5.988,-35.3824,0.8,5.988,,1,5.996,-34.253,0.7,5.984,,0.8,5.988,-34.6517
,,,,,,-32.658,,,,,,-29.3324,,,,,,-30.1974,,,,,,-33.5554,1.2,5.988,,1.6,5.996,-38.1707,1.1,5.996,,1.3,5.992,-35.4155,0.5,5.984,,1,5.996,-34.2863,0.7,5.984,,0.9,5.988,-34.6517
,,,,,,-32.5915,,,,,,-29.3656,,,,,,-30.2307,,,,,,-33.5886,1.2,5.984,,1.2,5.996,-38.1707,1.2,5.996,,1.4,5.992,-35.4488,0.6,5.984,,1.1,6,-34.3196,0.7,5.988,,1,5.992,-34.685
,,,,,,-32.9904,,,,,,-29.7648,,,,,,-30.6963,,,,,,-33.9874,1.7,5.992,,1.5,6,-38.4028,1.3,6,,1.4,5.996,-35.7809,0.6,5.988,,0.8,6.008,-34.685,0.7,5.996,,1.1,5.996,-35.0503
,,,,,,-33.1898,,,,,,-29.7982,,,,,,-30.7296,,,,,,-34.0205,1.1,5.992,,1.3,6,-38.4028,1,6,,0.9,6,-35.8473,0.4,5.988,,0.9,6.004,-34.7181,0.8,5.992,,0.8,5.992,-35.0834
,,,,,,-33.1566,,,,,,-29.898,,,,,,-30.7296,,,,,,-34.0205,1.1,5.992,,1,6,-38.4361,1.2,6,,1,6,-35.8473,0.7,5.992,,1,6.004,-34.7181,0.7,5.992,,0.9,6,-35.0834
,,,,,,-33.0569,,,,,,-29.8647,,,,,,-30.7628,,,,,,-34.0537,1.5,5.992,,1.1,6,-38.4361,1.1,6,,1.4,6,-35.8805,0.7,5.992,,0.8,6.004,-34.7513,0.3,5.992,,0.7,6,-35.0834
,,,,,,-33.1898,,,,,,-29.898,,,,,,-30.7961,,,,,,-34.0537,1,5.988,,1.3,6,-38.4361,1,6,,1.2,6,-35.9137,0.6,5.988,,0.9,6.004,-34.7513,0.5,5.988,,0.6,5.996,-35.1167
,,,,,,-33.1566,,,,,,-29.9312,,,,,,-30.7961,,,,,,-34.0869,1.2,5.988,,1,5.996,-38.4693,0.8,6,,1.2,5.996,-35.9469,0.6,5.988,,0.6,6.004,-34.7846,0.6,5.988,,0.7,5.996,-35.1167
,,,,,,-33.1898,,,,,,-29.9645,,,,,,-30.8626,,,,,,-34.0869,1.1,5.988,,1,5.996,-38.4693,0.9,6,,1.1,5.996,-35.9469,0.6,5.988,,0.9,6.004,-34.8178,0.8,5.984,,0.8,5.992,-35.1499
,,,,,,-33.2231,,,,,,-30.0311,,,,,,-30.8626,,,,,,-34.1202,1.2,5.988,,1,5.992,-38.4693,1.1,6,,1,5.996,-35.9801,0.5,5.988,,0.8,6,-34.851,0.6,5.988,,0.8,5.992,-35.1499
,,,,,,-33.2231,,,,,,-29.9978,,,,,,-30.8959,,,,,,-34.1534,1.4,5.988,,1.2,5.992,-38.5024,1.2,5.996,,1.3,5.996,-36.0134,0.7,5.984,,1,5.996,-34.851,0.6,5.988,,0.9,5.992,-35.2164
,,,,,,-33.2231,,,,,,-29.9978,,,,,,-30.929,,,,,,-34.1867,1.4,5.984,,1,5.992,-38.5024,1.2,5.992,,1,5.996,-36.0134,0.5,5.984,,0.8,6,-34.8842,0.8,5.984,,0.8,5.992,-35.2495
,,,,,,-33.2562,,,,,,-30.0311,,,,,,-30.929,,,,,,-34.1867,1.2,5.984,,1,5.992,-38.5356,1.1,5.996,,0.9,5.988,-36.0465,0.5,5.98,,0.9,5.996,-34.9174,0.9,5.984,,0.7,5.988,-35.2164
,,,,,,-33.356,,,,,,-30.0643,,,,,,-30.9624,,,,,,-34.1867,1.1,5.98,,1.1,5.988,-38.5356,1.3,5.988,,1.2,5.988,-36.0796,0.8,5.984,,0.7,5.996,-34.9174,0.6,5.98,,0.7,5.984,-35.2495
,,,,,,-33.4224,,,,,,-30.0975,,,,,,-30.9624,,,,,,-34.2199,1,5.98,,1.8,5.988,-38.5687,1.4,5.992,,1.2,5.988,-36.0465,0.5,5.98,,0.8,5.992,-34.9507,0.6,5.98,,0.8,5.984,-35.2828
,,,,,,-33.3892,,,,,,-30.1641,,,,,,-31.0289,,,,,,-34.253,1.3,5.98,,1.1,5.984,-38.5687,0.8,5.988,,1.1,5.984,-36.1129,0.2,5.976,,0.9,5.992,-34.9507,0.5,5.98,,1,5.984,-35.2828
,,,,,,-33.2562,,,,,,-30.1309,,,,,,-31.0289,,,,,,-34.2863,1,5.98,,1.1,5.984,-38.602,1.1,5.988,,0.9,5.984,-36.1129,0.5,5.976,,0.8,5.992,-34.9839,0.6,5.976,,0.9,5.98,-35.316
,,,,,,-33.356,,,,,,-30.0975,,,,,,-31.0622,,,,,,-34.2863,1.1,5.976,,1.2,5.988,-38.5687,1.2,5.988,,0.9,5.984,-36.1461,0.7,5.976,,0.9,5.992,-34.9839,0.6,5.98,,0.9,5.98,-35.316
,,,,,,-33.4224,,,,,,-30.1641,,,,,,-31.0622,,,,,,-34.3196,1.1,5.98,,1.2,5.988,-38.602,1,5.984,,1,5.984,-36.1461,0.9,5.976,,0.8,5.988,-35.0171,0.8,5.976,,0.9,5.98,-35.316
,,,,,,-33.4557,,,,,,-30.2638,,,,,,-31.0954,,,,,,-34.3527,1.3,5.98,,1,5.988,-38.602,0.9,5.988,,1.1,5.984,-36.1793,0.6,5.976,,0.8,5.992,-35.0503,0.6,5.98,,0.8,5.98,-35.3492
,,,,,,-33.4557,,,,,,-30.1974,,,,,,-31.1287,,,,,,-34.3527,1.3,5.976,,1.1,5.984,-38.6352,1.1,5.984,,1.1,5.988,-36.1793,0.6,5.976,,0.9,5.992,-35.0503,0.7,5.976,,0.8,5.988,-35.3824
,,,,,,-33.4889,,,,,,-30.1974,,,,,,-31.162,,,,,,-34.386,1.2,5.98,,1.2,5.988,-38.6352,1,5.988,,1,5.988,-36.2125,0.7,5.98,,0.7,5.992,-35.0503,0.5,5.984,,0.6,5.984,-35.4155
,,,,,,-34.386,,,,,,-31.295,,,,,,-32.1927,,,,,,-35.2164,1.1,5.968,,1.2,5.976,-39.0663,0.9,5.98,,1.2,5.976,-36.8432,0.6,5.972,,0.8,5.984,-35.8473,1,5.972,,0.7,5.972,-36.1461
,,,,,,-34.3527,,,,,,-31.295,,,,,,-32.1927,,,,,,-35.2164,1.2,5.972,,0.8,5.98,-39.0663,0.9,5.98,,0.9,5.98,-36.8764,0.4,5.972,,0.5,5.984,-35.8805,0.3,5.968,,0.6,5.976,-36.1461
,,,,,,-34.2863,,,,,,-31.295,,,,,,-32.1927,,,,,,-35.2164,1.4,5.972,,1,5.98,-39.0995,1.1,5.98,,1.3,5.976,-36.9096,0.6,5.968,,0.7,5.984,-35.8805,0.4,5.972,,0.6,5.976,-36.1793
,,,,,,-34.3527,,,,,,-31.2617,,,,,,-32.2591,,,,,,-35.2495,1.1,5.972,,0.9,5.98,-39.0995,1.4,5.976,,1.1,5.98,-36.9096,0.7,5.968,,0.8,5.984,-35.8805,0.7,5.972,,0.8,5.976,-36.1793
,,,,,,-34.3527,,,,,,-31.2617,,,,,,-32.2591,,,,,,-35.2495,1,5.976,,0.8,5.98,-39.0995,1.2,5.984,,1,5.98,-36.9428,0.5,5.972,,0.9,5.988,-35.9137,0.7,5.976,,0.7,5.976,-36.2125
,,,,,,-34.4524,,,,,,-31.3947,,,,,,-32.2924,,,,,,-35.2828,1.2,5.972,,1.1,5.98,-39.1327,1.3,5.984,,1.3,5.98,-36.9428,0.6,5.968,,0.9,5.988,-35.9137,0.7,5.976,,1,5.98,-36.2125
,,,,,,-34.9507,,,,,,-32.0264,,,,,,-33.0569,,,,,,-35.8473,1,5.972,,1.2,5.976,-39.3317,1.2,5.98,,1.2,5.976,-37.3743,0.4,5.968,,0.8,5.984,-36.4449,0.9,5.968,,0.8,5.976,-36.7105
,,,,,,-34.9839,,,,,,-32.1594,,,,,,-33.09,,,,,,-35.8805,1.2,5.968,,0.8,5.98,-39.3317,0.9,5.98,,1.1,5.976,-37.3743,0.3,5.968,,0.7,5.988,-36.5113,0.4,5.972,,0.6,5.972,-36.7436
,,,,,,-34.9839,,,,,,-32.1262,,,,,,-33.1233,,,,,,-35.9137,1.4,5.976,,1.2,5.98,-39.3317,0.9,5.98,,0.9,5.976,-37.3743,0.6,5.972,,0.9,5.984,-36.5113,0.6,5.972,,0.9,5.972,-36.7105
,,,,,,-35.0171,,,,,,-32.1262,,,,,,-33.1233,,,,,,-35.9137,1.1,5.972,,1.2,5.976,-39.3649,1.1,5.98,,1.2,5.976,-37.4074,0.5,5.968,,0.7,5.984,-36.5113,0.5,5.972,,1,5.976,-36.7436
,,,,,,-34.9839,,,,,,-32.1594,,,,,,-33.1566,,,,,,-35.9137,1.2,5.972,,1.2,5.976,-39.3317,1,5.98,,1.1,5.976,-37.4407,0.4,5.972,,0.6,5.984,-36.5445,0.5,5.972,,0.8,5.972,-36.7436
,,,,,,-35.0834,,,,,,-32.2259,,,,,,-33.1566,,,,,,-35.9469,1,5.972,,1.1,5.98,-39.3317,0.7,5.98,,1,5.98,-37.4407,0.7,5.968,,0.8,5.984,-36.5445,0.5,5.972,,0.8,5.976,-36.7769
,,,,,,-35.1167,,,,,,-32.2259,,,,,,-33.1898,,,,,,-35.9469,1.1,5.968,,1,5.976,-39.3317,1,5.976,,0.9,5.976,-37.4738,0.4,5.968,,0.9,5.984,-36.5113,0.7,5.972,,0.8,5.972,-36.7769
,,,,,,-35.1167,,,,,,-32.2591,,,,,,-33.2231,,,,,,-35.9469,1.2,5.976,,0.9,5.976,-39.3649,1,5.98,,0.9,5.98,-37.4738,0.2,5.972,,0.9,5.984,-36.5445,0.2,5.972,,0.9,5.976,-36.81
,,,,,,-35.1167,,,,,,-32.1594,,,,,,-33.2231,,,,,,-35.9801,0.9,5.972,,0.8,5.984,-39.3649,1,5.98,,1,5.976,-37.507,0.5,5.972,,0.8,5.984,-36.5776,0.6,5.972,,0.4,5.976,-36.8432
,,,,,,-36.6109,,,,,,-34.2199,,,,,,-35.1167,,,,,,-37.3743,1.4,5.968,,0.9,5.972,-40.8237,0.8,5.976,,1.1,5.972,-38.602,0.4,5.968,,0.9,5.98,-37.9384,0.5,5.968,,0.8,5.972,-38.1043
,,,,,,-36.6109,,,,,,-34.386,,,,,,-35.1167,,,,,,-37.4074,0.9,5.968,,0.9,5.972,-40.9564,0.9,5.976,,0.9,5.976,-38.6352,0.4,5.968,,0.8,5.98,-37.9716,0.6,5.968,,0.9,5.972,-38.1707
,,,,,,-36.7105,,,,,,-34.386,,,,,,-35.1499,,,,,,-37.4407,1.1,5.968,,0.7,5.976,-41.0558,0.9,5.976,,1.1,5.972,-38.6683,0.6,5.964,,0.7,5.98,-38.0048,0.7,5.968,,0.7,5.972,-38.2039
,,,,,,-36.6441,,,,,,-34.3527,,,,,,-35.1832,,,,,,-37.4407,1,5.964,,1,5.976,-41.1552,1,5.976,,1.1,5.972,-38.7346,0.2,5.968,,0.6,5.98,-38.038,0.6,5.968,,0.8,5.972,-38.237
,,,,,,-36.7105,,,,,,-34.386,,,,,,-35.2164,,,,,,-37.4738,1,5.968,,0.9,5.972,-41.2878,0.7,5.976,,1.1,5.972,-38.801,0.5,5.968,,0.5,5.98,-38.071,0.6,5.964,,0.7,5.972,-38.2702
,,,,,,-36.7769,,,,,,-34.5521,,,,,,-35.2495,,,,,,-37.507,1,5.968,,0.8,5.976,-41.3872,1.1,5.976,,0.9,5.972,-38.8342,0.4,5.964,,0.5,5.98,-38.1043,0.5,5.964,,0.8,5.972,-38.3366
,,,,,,-36.81,,,,,,-34.5189,,,,,,-35.2828,,,,,,-37.5402,0.8,5.968,,0.7,5.976,-41.5529,0.8,5.972,,1,5.972,-38.9337,0.5,5.964,,0.5,5.976,-38.1707,0.8,5.964,,0.7,5.972,-38.3698
,,,,,,-36.8432,,,,,,-34.5521,,,,,,-35.3492,,,,,,-37.6066,0.9,5.968,,0.8,5.976,-41.6855,0.8,5.972,,1,5.972,-38.9669,0.6,5.964,,0.6,5.976,-38.237,0.8,5.964,,0.7,5.972,-38.4361
,,,,,,-37.2084,,,,,,-34.9839,,,,,,-35.6149,,,,,,-37.9052,0.8,5.964,,0.7,5.972,-42.6464,1,5.976,,1,5.976,-39.3317,0.3,5.968,,0.8,5.98,-38.602,0.5,5.964,,0.8,5.972,-38.801
,,,,,,-37.3079,,,,,,-35.0171,,,,,,-35.6481,,,,,,-37.9384,1,5.968,,0.7,5.976,-42.7789,0.9,5.972,,1,5.972,-39.4312,0.4,5.968,,0.7,5.976,-38.6352,0.3,5.968,,0.6,5.972,-38.8342
,,,,,,-37.3411,,,,,,-35.0171,,,,,,-35.6813,,,,,,-37.9716,1,5.972,,0.7,5.976,-42.8451,0.7,5.976,,0.7,5.972,-39.4975,0.1,5.964,,0.7,5.984,-38.7015,0.4,5.968,,0.2,5.972,-38.9337
,,,,,,-37.3411,,,,,,-35.0834,,,,,,-35.7476,,,,,,-38.038,1,5.968,,1,5.976,-42.9445,0.6,5.976,,0.9,5.976,-39.5307,0.4,5.968,,0.6,5.98,-38.7346,0.5,5.968,,0.5,5.972,-38.9669
,,,,,,-37.3411,,,,,,-35.1832,,,,,,-35.7476,,,,,,-38.038,1,5.972,,0.7,5.976,-43.0438,0.8,5.976,,1.1,5.976,-39.5638,0.7,5.968,,0.5,5.984,-38.7678,0.3,5.964,,0.6,5.972,-38.9669
,,,,,,-37.4738,,,,,,-35.1832,,,,,,-35.7809,,,,,,-38.071,1,5.968,,0.8,5.976,-43.1102,0.9,5.976,,0.9,5.976,-39.6302,0.6,5.968,,0.6,5.984,-38.8342,0.6,5.968,,0.6,5.976,-39.0332
,,,,,,-37.9716,,,,,,-35.7476,,,,,,-36.2457,,,,,,-38.5356,0.9,5.972,,0.8,5.98,-43.7725,0.6,5.98,,1,5.98,-40.227,0.3,5.972,,0.5,5.988,-39.3317,0.4,5.972,,0.8,5.976,-39.4975
,,,,,,-37.9716,,,,,,-35.7145,,,,,,-36.2457,,,,,,-38.5687,0.7,5.972,,0.7,5.98,-43.8057,0.8,5.98,,0.8,5.98,-40.2602,0.5,5.972,,0.3,5.984,-39.3649,0.6,5.968,,0.6,5.976,-39.5307
,,,,,,-38.038,,,,,,-35.7476,,,,,,-36.2789,,,,,,-38.602,0.9,5.972,,0.7,5.984,-43.8387,0.8,5.984,,1,5.984,-40.2934,0.3,5.972,,0.4,5.988,-39.3979,0.3,5.976,,0.6,5.98,-39.5638
,,,,,,-38.071,,,,,,-35.7809,,,,,,-36.3122,,,,,,-38.6352,0.9,5.976,,0.8,5.98,-43.8387,0.6,5.98,,1,5.98,-40.3265,0.3,5.972,,0.4,5.988,-39.3979,0.4,5.972,,0.6,5.98,-39.597
,,,,,,-38.5687,,,,,,-36.2789,,,,,,-36.9096,,,,,,-39.2321,0.8,5.968,,0.9,5.976,-44.2361,0.6,5.976,,0.9,5.98,-41.0227,0.7,5.968,,0.7,5.98,-40.0611,0.6,5.968,,0.6,5.976,-40.1607
,,,,,,-38.6352,,,,,,-36.3785,,,,,,-36.9096,,,,,,-39.2654,0.8,5.968,,0.7,5.98,-44.2361,0.9,5.98,,0.7,5.976,-41.0558,0.3,5.968,,0.7,5.984,-40.0611,0.6,5.972,,0.6,5.976,-40.1939
,,,,,,-38.7015,,,,,,-36.3454,,,,,,-36.9428,,,,,,-39.2986,0.5,5.972,,0.5,5.98,-44.2361,0.6,5.98,,0.9,5.98,-41.089,0.1,5.972,,0.6,5.984,-40.0944,0.6,5.972,,0.5,5.976,-40.227
,,,,,,-38.6683,,,,,,-36.3785,,,,,,-36.976,,,,,,-39.2986,0.8,5.972,,0.6,5.98,-44.2361,0.6,5.98,,0.8,5.976,-41.1221,0.3,5.968,,0.6,5.98,-40.0944,0.4,5.968,,0.2,5.976,-40.2602
,,,,,,-38.8342,,,,,,-36.3454,,,,,,-37.0092,,,,,,-39.3317,0.7,5.968,,0.7,5.98,-44.2692,0.5,5.98,,0.5,5.976,-41.1552,0.4,5.968,,0.6,5.98,-40.1607,0.3,5.968,,0.7,5.976,-40.2602
,,,,,,-38.7678,,,,,,-36.4116,,,,,,-37.0424,,,,,,-39.3649,0.8,5.972,,0.9,5.98,-44.2361,0.6,5.98,,0.7,5.976,-41.1552,0.5,5.968,,0.5,5.984,-40.1607,0.4,5.972,,0.5,5.976,-40.2602
,,,,,,-38.7678,,,,,,-36.5113,,,,,,-37.0424,,,,,,-39.3649,0.9,5.968,,0.7,5.976,-44.3023,0.5,5.98,,0.6,5.976,-41.2214,0.3,5.968,,0.6,5.984,-40.1939,0.4,5.972,,0.6,5.976,-40.2934
,,,,,,-39.3979,,,,,,-37.3079,,,,,,-37.8721,,,,,,-40.1607,0.8,5.948,,0.7,5.956,-44.6665,0.6,5.96,,0.7,5.956,-41.9506,0.2,5.948,,0.5,5.96,-40.9232,0.4,5.948,,0.5,5.956,-40.9895
,,,,,,-39.4975,,,,,,-37.2415,,,,,,-37.8721,,,,,,-40.1939,0.9,5.948,,0.8,5.956,-44.6665,0.5,5.956,,0.7,5.956,-42.0169,0.3,5.948,,0.6,5.964,-40.9564,0.5,5.948,,0.2,5.956,-41.0227
,,,,,,-39.5307,,,,,,-37.2747,,,,,,-37.9052,,,,,,-40.1939,0.6,5.948,,0.7,5.952,-44.6995,0.6,5.956,,0.6,5.956,-42.05,0.3,5.948,,0.5,5.96,-40.9895,0.4,5.948,,0.5,5.952,-41.0227
,,,,,,-39.4975,,,,,,-37.2415,,,,,,-37.9384,,,,,,-40.1939,1,5.952,,0.7,5.956,-44.6995,0.8,5.956,,0.7,5.956,-42.0832,0.5,5.948,,0.5,5.96,-41.0227,0.1,5.952,,0.4,5.956,-41.0558
,,,,,,-39.6302,,,,,,-37.2747,,,,,,-37.9716,,,,,,-40.2602,0.9,5.952,,0.8,5.956,-44.7327,0.5,5.96,,0.6,5.956,-42.0832,0.4,5.952,,0.4,5.964,-41.0227,0.5,5.952,,0.4,5.956,-41.089
,,,,,,-39.597,,,,,,-37.2747,,,,,,-38.0048,,,,,,-40.2602,0.9,5.948,,0.8,5.956,-44.7327,0.3,5.96,,0.9,5.956,-42.1163,0.3,5.948,,0.6,5.964,-41.0558,0.4,5.952,,0.5,5.96,-41.089
,,,,,,-39.6634,,,,,,-37.3411,,,,,,-38.0048,,,,,,-40.2934,1,5.952,,0.6,5.96,-44.7327,0.7,5.96,,0.7,5.96,-42.1163,0.1,5.948,,0.3,5.964,-41.0558,0.5,5.952,,0.4,5.956,-41.1221
,,,,,,-40.5254,,,,,,-38.3034,,,,,,-39,,,,,,-41.2214,0.6,5.964,,0.7,5.968,-45.13,0.7,5.968,,0.7,5.968,-42.9445,0.3,5.956,,0.5,5.976,-41.9174,0.5,5.96,,0.6,5.968,-41.9174
,,,,,,-40.5585,,,,,,-38.3034,,,,,,-39.0332,,,,,,-41.2214,1.1,5.964,,0.8,5.972,-45.163,0.7,5.972,,0.7,5.968,-42.9445,0.4,5.96,,0.5,5.976,-41.9506,0.3,5.964,,0.6,5.968,-41.9506
,,,,,,-40.4923,,,,,,-38.2702,,,,,,-39.0332,,,,,,-41.2214,0.7,5.964,,0.7,5.968,-45.163,0.7,5.968,,0.7,5.968,-42.9776,0.2,5.96,,0.4,5.976,-41.9506,0.8,5.96,,0.4,5.968,-41.9506
,,,,,,-40.5585,,,,,,-38.3698,,,,,,-39.0332,,,,,,-41.2878,0.8,5.96,,0.7,5.968,-45.196,0.4,5.972,,0.5,5.968,-43.0108,0.4,5.956,,0.5,5.976,-41.9837,0.6,5.956,,0.5,5.964,-41.9837
,,,,,,-40.5585,,,,,,-38.3698,,,,,,-39.0995,,,,,,-41.2878,0.7,5.964,,0.4,5.968,-45.163,0.7,5.968,,0.4,5.968,-43.0108,0.4,5.964,,0.3,5.976,-42.0169,0.3,5.96,,0.7,5.964,-42.0169
