Timestamp,T1 - COM14,T2 - COM4,T3 - COM6,T4 - COM18,T5 - COM16,T6 - COM16,T7 - COM14,T8 - COM14
05-01-2026-Fri 12-41-49-PM,23.5701,23.6717,23.4693,26.3109,24.2466,24.5176,
05-01-2026-Fri 12-41-52-PM,23.5371,23.6717,23.5371,26.3447,24.2466,24.4837,
05-01-2026-Fri 12-41-54-PM,23.5701,23.6387,23.5371,26.3447,24.2466,24.4837,
05-01-2026-Fri 12-41-55-PM,23.5701,23.6717,23.4355,26.3109,24.2128,24.5176,
05-01-2026-Fri 12-41-57-PM,23.5371,23.6717,23.5032,26.3109,24.2128,24.4837,
05-01-2026-Fri 12-41-58-PM,23.5701,23.6387,23.5701,26.3447,24.2466,24.4837,
05-01-2026-Fri 12-41-59-PM,23.5701,23.6387,23.5371,26.3109,24.2128,24.4837,
05-01-2026-Fri 12-42-01-PM,23.5371,23.6387,23.5032,26.2762,24.2466,24.4837,
05-01-2026-Fri 12-42-02-PM,23.5371,23.6387,23.5032,26.3109,24.2128,24.4837,
05-01-2026-Fri 12-42-04-PM,23.5371,23.6387,23.5032,26.3109,24.2128,24.4837,
05-01-2026-Fri 12-42-05-PM,23.5032,23.6387,23.4693,26.3109,24.2466,24.4837,
05-01-2026-Fri 12-42-06-PM,23.5371,23.6387,23.5032,26.2762,24.2128,24.4498,
05-01-2026-Fri 12-42-08-PM,23.5701,23.6048,23.4693,26.2762,24.2466,24.4837,
05-01-2026-Fri 12-42-10-PM,23.5371,23.6387,23.5032,26.3109,24.2128,24.4837,
05-01-2026-Fri 12-42-11-PM,23.5371,23.6387,23.5371,26.3447,24.2128,24.4498,
05-01-2026-Fri 12-42-12-PM,23.5371,23.6717,23.4693,26.3447,24.2128,24.4837,
05-01-2026-Fri 12-42-14-PM,23.5701,23.6387,23.5371,26.3109,24.2128,24.4498,
05-01-2026-Fri 12-42-15-PM,23.5371,23.6387,23.5371,26.3447,24.2466,24.4498,
05-01-2026-Fri 12-42-17-PM,23.5371,23.6387,23.5371,26.3447,24.2128,24.4837,
05-01-2026-Fri 12-42-18-PM,23.5371,23.6387,23.5371,26.3109,24.2128,24.4498,
05-01-2026-Fri 12-42-19-PM,23.5371,23.6387,23.5032,26.3109,24.2128,24.4837,
05-01-2026-Fri 12-42-21-PM,23.5371,23.6387,23.5032,26.2762,24.2128,24.4498,
05-01-2026-Fri 12-42-22-PM,23.5371,23.6387,23.5032,26.3109,24.2466,24.4837,
05-01-2026-Fri 12-42-24-PM,23.5371,23.6717,23.4693,26.2431,24.2466,24.4837,
05-01-2026-Fri 12-42-25-PM,23.5371,23.6387,23.5032,26.3109,24.2128,24.4498,
05-01-2026-Fri 12-42-26-PM,23.5371,23.6387,23.5371,26.3778,24.2466,24.4498,
05-01-2026-Fri 12-42-28-PM,23.5371,23.6387,23.5032,26.3109,24.2128,24.4498,
05-01-2026-Fri 12-42-29-PM,23.5371,23.6048,23.5032,26.2762,24.2128,24.4498,
05-01-2026-Fri 12-42-30-PM,23.5371,23.6387,23.5032,26.3447,24.2466,24.4498,
05-01-2026-Fri 12-42-32-PM,23.5371,23.6387,23.5032,26.2762,24.2128,24.4498,
05-01-2026-Fri 12-42-33-PM,23.5701,23.6387,23.5371,26.3447,24.2128,24.4498,
05-01-2026-Fri 12-42-35-PM,23.5371,23.6387,23.5701,26.3109,24.2128,24.4498,
05-01-2026-Fri 12-42-36-PM,23.5371,23.6048,23.5371,26.2762,24.2128,24.4498,
05-01-2026-Fri 12-42-37-PM,23.5371,23.6387,23.5371,26.3109,24.2128,24.4498,
05-01-2026-Fri 12-42-39-PM,23.5371,23.6387,23.5032,26.3109,24.2128,24.4837,
05-01-2026-Fri 12-42-40-PM,23.5371,23.6717,23.5371,26.3447,24.2128,24.4498,
05-01-2026-Fri 12-42-42-PM,23.5371,23.6387,23.4693,26.3447,24.2128,24.4837,
05-01-2026-Fri 12-42-43-PM,23.5032,23.6387,23.4693,26.3109,24.2128,24.4498,
05-01-2026-Fri 12-42-44-PM,23.5371,23.6387,23.5032,26.3109,24.2466,24.4498,
05-01-2026-Fri 12-42-46-PM,23.5371,23.6387,23.5032,26.3109,24.2128,24.4498,
05-01-2026-Fri 12-42-47-PM,23.5371,23.6387,23.4693,26.3109,24.2128,24.4498,
05-01-2026-Fri 12-42-49-PM,23.5371,23.6387,23.4693,26.3109,24.2128,24.416,
05-01-2026-Fri 12-42-50-PM,23.5032,23.6387,23.4693,26.3109,24.2128,24.4498,
05-01-2026-Fri 12-42-51-PM,23.5371,23.6387,23.5032,26.3109,24.1789,24.4498,
05-01-2026-Fri 12-42-53-PM,23.5701,23.6048,23.5371,26.3109,24.1789,24.4498,
05-01-2026-Fri 12-42-54-PM,23.5371,23.6387,23.5032,26.3109,24.2128,24.4498,
05-01-2026-Fri 12-42-56-PM,23.5371,23.6387,23.4355,26.3109,24.2466,24.416,
05-01-2026-Fri 12-42-57-PM,23.5032,23.6387,23.5371,26.2431,24.2128,24.416,
05-01-2026-Fri 12-42-58-PM,23.5371,23.6387,23.5032,26.2762,24.2128,24.4498,
05-01-2026-Fri 12-43-00-PM,23.5371,23.6387,23.5032,26.2762,24.2128,24.4498,
05-01-2026-Fri 12-43-01-PM,23.5371,23.6048,23.4355,26.3109,24.2128,24.4498,
05-01-2026-Fri 12-43-03-PM,23.5371,23.6387,23.5032,26.2431,24.2128,24.4498,
05-01-2026-Fri 12-43-04-PM,23.5371,23.6387,23.5371,26.3447,24.2128,24.4498,
05-01-2026-Fri 12-43-06-PM,23.5032,23.6048,23.4693,26.3109,24.2128,24.416,
05-01-2026-Fri 12-43-07-PM,23.5371,23.6387,23.5032,26.2762,24.2128,24.416,
05-01-2026-Fri 12-43-09-PM,23.5032,23.6048,23.5371,26.2762,24.2128,24.4498,
05-01-2026-Fri 12-43-10-PM,23.5371,23.6387,23.4693,26.2762,24.2128,24.4498,
05-01-2026-Fri 12-43-11-PM,23.5371,23.6387,23.4693,26.3109,24.2128,24.416,
05-01-2026-Fri 12-43-13-PM,23.5032,23.6387,23.4693,26.3109,24.1789,24.4498,
05-01-2026-Fri 12-43-14-PM,23.5371,23.7394,23.5701,26.3109,24.2466,24.4837,
05-01-2026-Fri 12-43-16-PM,23.6387,23.8749,23.4355,26.3109,24.2466,24.4837,
05-01-2026-Fri 12-43-17-PM,23.7733,23.6717,23.5371,26.2762,24.1789,24.416,
05-01-2026-Fri 12-43-18-PM,23.3677,23.6048,23.5032,26.2762,24.2805,24.4498,
05-01-2026-Fri 12-43-20-PM,23.6387,23.6387,23.4693,26.2762,24.2128,24.416,
05-01-2026-Fri 12-43-21-PM,23.5371,23.6387,23.5032,26.3109,24.2128,24.416,
05-01-2026-Fri 12-43-23-PM,23.5032,23.6387,23.5032,26.2762,24.1789,24.4498,
05-01-2026-Fri 12-43-24-PM,23.5701,23.6387,23.5032,26.2762,24.2128,24.4498,
05-01-2026-Fri 12-43-25-PM,23.5371,23.6387,23.5371,26.2762,24.1789,24.4498,
