Cell 1 Current,Cell 1 Voltage,Cell 1 Temp,Cell 2 Current,Cell 2 Voltage,Cell 2 Temp,Cell 3 Current,Cell 3 Voltage,Cell 3 Temp,Cell 4 Current,Cell 4 Voltage,Cell 4 Temp,Cell 5 Current,Cell 5 Voltage,Cell 5 Temp,Cell 6 Current,Cell 6 Voltage,Cell 6 Temp,Cell 7 Current,Cell 7 Voltage,Cell 7 Temp,Cell 8 Current,Cell 8 Voltage,Cell 8 Temp,Cell 9 Current,Cell 9 Voltage,Cell 9 Temp,Cell 10 Current,Cell 10 Voltage,Cell 10 Temp,Cell 11 Current,Cell 11 Voltage,Cell 11 Temp,Cell 12 Current,Cell 12 Voltage,Cell 12 Temp,Cell 13 Current,Cell 13 Voltage,Cell 13 Temp,Cell 14 Current,Cell 14 Voltage,Cell 14 Temp,Cell 15 Current,Cell 15 Voltage,Cell 15 Temp,Cell 16 Current,Cell 16 Voltage,Cell 16 Temp
0.0,5.96,-84.118,0.1,5.968,-82.375,0.2,5.96,-85.993,-0.3,5.972,-82.0486,0.0,5.968,-83.038,0.0,5.968,-80.9714,-0.3,5.968,-81.091,0.0,5.968,-80.9388,,,-83.5168,0.1,5.964,-79.87,-0.1,5.968,-80.7101,0.0,5.964,-80.198,-0.1,5.956,-77.1481,0.1,5.972,-78.227,0.3,5.96,-75.3159,0.1,5.96,-78.211
-0.1,5.964,-84.183,0.0,5.964,-82.9948,0.0,5.964,-86.069,0.0,5.972,-82.0813,-0.1,5.968,-83.092,-0.1,5.968,-81.0366,0.0,5.972,-81.156,0.3,5.968,-81.0041,0.0,5.956,-83.5821,0.2,5.968,-79.925,0.2,5.968,-80.7755,0.0,5.964,-80.252,-0.1,5.952,-77.1808,-0.1,5.968,-78.303,0.2,5.956,-75.3159,,,-78.93
0.1,5.96,-84.2,0.0,5.964,-83.0928,-0.2,5.964,-86.188,-0.3,5.972,-82.7992,0.1,5.968,-83.136,0.1,5.968,-81.0694,0.0,5.968,-81.178,0.0,5.964,-81.0041,0.1,5.956,-83.6472,0.1,5.968,-80.001,0.2,5.968,-80.8408,0.1,5.968,-80.328,-0.1,5.956,-77.1481,0.2,5.976,-78.357,0.0,5.96,-75.3487,0.1,5.968,-78.979
0.0,5.96,-84.216,0.0,5.964,-83.158,-0.1,5.964,-86.275,-0.2,5.972,-82.8971,-0.3,5.968,-83.223,-0.1,5.968,-81.0694,0.0,5.968,-81.232,-0.1,5.972,-81.102,0.2,5.956,-83.6799,,,-80.763,-0.2,5.968,-80.9061,0.1,5.964,-80.361,-0.4,5.952,-77.2135,0.0,5.972,-78.434,-0.1,5.96,-75.4142,0.0,5.964,-79.011
0.0,5.96,-84.249,0.1,5.964,-83.2886,0.0,5.968,-86.319,-0.1,5.972,-82.9624,0.2,5.968,-83.299,0.4,5.968,-81.1347,-0.1,5.968,-81.265,-0.1,5.972,-81.7549,0.3,5.956,-83.7452,0.0,5.968,-80.839,0.1,5.968,-80.9714,0.1,5.964,-80.415,0.0,5.956,-77.2135,0.1,5.972,-78.499,-0.2,5.956,-75.4142,0.1,5.964,-79.093
0.0,5.964,-84.265,0.1,5.964,-83.3538,-0.1,5.964,-86.395,-0.1,5.976,-83.0602,0.0,5.968,-83.353,0.1,5.968,-81.1673,-0.1,5.972,-81.319,-0.1,5.972,-81.7876,0.0,5.956,-83.843,0.1,5.964,-80.904,,,-81.7549,-0.1,5.964,-80.492,-0.1,5.952,-77.2135,0.0,5.972,-78.554,,,-76.1013,0.1,5.964,-79.142
-0.4,5.96,-84.281,-0.1,5.964,-83.3864,-0.1,5.964,-86.493,-0.2,5.968,-83.0928,-0.2,5.972,-83.429,-0.2,5.972,-81.1999,-0.2,5.972,-81.961,-0.2,5.968,-81.8202,-0.1,5.96,-83.8756,0.1,5.968,-80.959,-0.1,5.968,-81.8202,0.0,5.964,-80.513,,,-78.8808,,,-79.294,,,-76.1013,-0.1,5.964,-79.207
-0.3,5.96,-84.363,-0.1,5.964,-83.3864,-0.2,5.968,-86.547,-0.2,5.968,-83.158,-0.2,5.968,-83.516,0.0,5.968,-81.2326,0.1,5.972,-82.005,-0.1,5.968,-81.8855,-0.1,5.96,-83.9734,0.2,5.968,-81.013,0.1,5.968,-81.8855,-0.1,5.968,-80.6,,,-78.9789,0.1,5.968,-79.338,,,-76.1013,0.1,5.96,-79.24
-0.2,5.96,-84.395,-0.2,5.964,-83.4516,0.1,5.968,-86.677,-0.1,5.968,-83.256,-0.2,5.968,-83.581,-0.1,5.968,-81.2653,-0.1,5.972,-82.038,0.2,5.968,-81.8855,-0.1,5.956,-84.0387,0.0,5.964,-81.079,-0.1,5.964,-81.9508,-0.1,5.968,-80.666,-0.1,5.956,-79.0442,0.0,5.972,-79.403,0.0,5.956,-76.134,0.0,5.96,-79.305
0.1,5.96,-84.444,0.0,5.964,-83.5495,-0.1,5.964,-86.688,-0.2,5.968,-83.3211,-0.2,5.968,-84.32,0.2,5.972,-81.3306,-0.2,5.968,-82.092,0.1,5.972,-81.9181,0.2,5.956,-84.0713,0.1,5.968,-81.133,-0.2,5.964,-82.016,-0.2,5.96,-80.698,-0.2,5.956,-79.1422,0.0,5.972,-79.479,-0.1,5.956,-76.134,0.0,5.964,-79.371
0.0,5.964,-84.46,0.1,5.964,-83.5168,-0.3,5.968,-86.786,-0.2,5.972,-83.3864,-0.3,5.968,-84.407,0.1,5.968,-81.3631,-0.1,5.968,-82.125,0.1,5.968,-82.016,0.1,5.956,-84.1039,-0.3,5.968,-81.209,-0.3,5.968,-82.0486,,,-81.395,0.0,5.952,-79.2076,0.2,5.972,-79.523,0.0,5.956,-76.1668,0.1,5.964,-79.387
-0.3,5.96,-84.509,-0.1,5.968,-83.7126,-0.1,5.964,-86.862,-0.3,5.972,-83.5168,-0.2,5.964,-84.473,0.2,5.972,-81.3958,-0.2,5.968,-82.136,0.1,5.968,-82.016,0.1,5.96,-84.2017,-0.1,5.964,-81.264,0.0,5.964,-82.114,,,-82.407,0.0,5.956,-79.2729,0.1,5.972,-79.577,0.0,5.956,-76.1668,0.0,5.96,-79.436
0.1,5.96,-84.575,-0.2,5.964,-83.7778,-0.1,5.964,-86.905,-0.3,5.972,-83.6147,-0.2,5.968,-84.538,-0.1,5.964,-81.4285,-0.1,5.968,-82.201,-0.1,5.968,-82.0486,0.2,5.956,-84.2343,0.0,5.964,-81.296,-0.3,5.968,-82.1791,-0.1,5.964,-82.461,-0.1,5.96,-79.3709,0.1,5.972,-79.632,0.1,5.956,-76.1995,0.0,5.964,-79.502
0.0,5.96,-84.672,-0.2,5.968,-83.7778,0.0,5.964,-87.057,-0.3,5.968,-83.7452,-0.1,5.968,-84.592,-0.1,5.968,-81.4611,-0.1,5.972,-82.233,0.3,5.968,-82.114,0.0,5.956,-84.267,-0.1,5.968,-81.362,0.0,5.968,-82.2119,0.1,5.964,-82.505,0.0,5.96,-79.4035,0.0,5.972,-79.697,0.0,5.956,-76.1995,0.2,5.964,-79.567
0.0,5.96,-84.754,0.0,5.964,-83.9409,0.1,5.968,-87.057,-0.3,5.972,-83.8103,-0.2,5.968,-84.679,0.0,5.968,-81.4938,0.1,5.968,-82.266,0.1,5.972,-82.1466,0.1,5.96,-84.3322,0.3,5.968,-81.427,-0.2,5.968,-82.2772,0.1,5.964,-82.624,-0.2,5.956,-79.5343,0.2,5.972,-79.752,,,-77.8348,-0.2,5.964,-79.616
-0.1,5.96,-84.819,0.0,5.964,-83.9734,0.2,5.968,-87.111,-0.1,5.968,-83.7452,-0.1,5.968,-84.744,-0.2,5.968,-81.5263,-0.1,5.968,-82.31,0.2,5.968,-82.1791,0.2,5.956,-84.4299,-0.3,5.964,-81.47,0.0,5.968,-82.3423,-0.2,5.968,-82.657,-0.3,5.956,-79.5997,0.2,5.968,-79.795,,,-77.9328,0.2,5.964,-79.665
0.2,5.96,-84.9,-0.1,5.964,-84.0387,-0.2,5.968,-87.198,-0.2,5.968,-83.9083,0.1,5.968,-84.82,-0.3,5.968,-81.5917,0.0,5.972,-82.331,0.2,5.968,-82.2445,,,-85.1471,0.0,5.964,-81.514,-0.2,5.968,-82.375,-0.1,5.964,-82.722,0.2,5.96,-79.6976,0.2,5.972,-79.839,0.2,5.96,-77.9983,-0.2,5.96,-79.73
-0.1,5.96,-84.982,0.1,5.964,-84.1364,0.0,5.968,-87.318,-0.1,5.968,-84.0061,0.0,5.968,-84.918,0.0,5.964,-81.6243,-0.1,5.972,-82.386,0.3,5.968,-82.2772,,,-86.1248,-0.1,5.968,-81.601,0.0,5.968,-82.4403,0.0,5.964,-82.744,0.0,5.96,-79.7302,0.1,5.972,-79.904,0.1,5.956,-78.0636,,,-80.416
-0.2,5.96,-85.047,0.0,5.964,-84.1691,0.0,5.964,-87.383,-0.2,5.968,-84.2017,-0.1,5.964,-85.005,0.0,5.968,-81.657,-0.1,5.968,-82.429,0.0,5.964,-82.2772,0.1,5.96,-86.1573,0.0,5.964,-81.666,-0.1,5.968,-82.5055,0.2,5.968,-82.766,-0.3,5.956,-79.8283,0.0,5.968,-79.958,0.2,5.96,-78.129,,,-81.428
0.0,5.96,-85.129,0.1,5.964,-84.267,0.2,5.968,-87.448,0.1,5.972,-84.2017,-0.3,5.968,-85.092,-0.1,5.968,-81.7223,-0.1,5.968,-82.462,-0.1,5.968,-82.3423,0.2,5.96,-86.1573,,,-82.362,0.0,5.968,-82.5708,0.0,5.96,-82.82,0.1,5.96,-79.8936,0.2,5.972,-80.024,0.2,5.956,-78.1944,-0.1,5.96,-81.461
0.2,5.96,-85.243,-0.1,5.964,-84.3974,-0.1,5.968,-87.47,0.1,5.968,-84.2343,0.1,5.968,-85.201,0.1,5.968,-81.7876,-0.3,5.968,-82.473,0.0,5.968,-82.375,0.3,5.96,-86.3203,,,-83.352,0.0,5.964,-82.6361,,,-83.429,-0.1,5.956,-79.9263,0.2,5.972,-80.067,0.0,5.96,-78.2597,0.3,5.964,-81.526
-0.3,5.96,-85.308,0.0,5.964,-84.4952,0.1,5.968,-87.578,-0.3,5.968,-84.3647,0.0,5.968,-85.277,0.2,5.968,-81.8202,-0.2,5.968,-82.527,0.3,5.968,-82.4076,0.1,5.956,-86.3528,0.0,5.968,-83.417,,,-83.3538,,,-83.462,-0.3,5.956,-80.0243,0.1,5.972,-80.111,-0.1,5.96,-78.3252,0.0,5.964,-81.624
0.1,5.96,-85.389,0.0,5.964,-84.4952,-0.1,5.964,-87.6,-0.3,5.968,-84.4952,-0.1,5.968,-85.298,0.0,5.968,-81.8855,-0.3,5.972,-82.571,0.1,5.964,-82.4403,0.0,5.96,-86.3854,-0.3,5.964,-83.396,,,-84.3647,0.0,5.968,-83.516,0.1,5.956,-80.0896,,,-80.84,0.0,5.956,-78.4231,-0.1,5.964,-81.69
-0.4,5.96,-85.454,-0.1,5.964,-84.6255,-0.1,5.964,-87.676,-0.2,5.972,-84.5278,0.0,5.964,-85.407,-0.2,5.968,-81.9508,0.0,5.968,-82.592,0.0,5.968,-82.5055,0.0,5.96,-86.3854,-0.2,5.964,-83.581,-0.1,5.968,-84.3974,0.1,5.968,-83.559,0.0,5.956,-80.155,,,-81.831,-0.1,5.96,-78.4886,0.1,5.964,-81.722
0.0,5.956,-85.552,0.0,5.964,-84.7234,-0.2,5.964,-87.741,-0.3,5.968,-84.5604,-0.4,5.968,-85.483,-0.1,5.968,-81.9835,0.0,5.968,-82.636,0.0,5.964,-82.5708,0.2,5.96,-86.4505,0.0,5.968,-83.58,0.0,5.968,-84.4299,0.0,5.964,-83.57,,,-80.9388,-0.1,5.972,-81.874,0.1,5.96,-78.5213,0.0,5.964,-81.771
-0.1,5.956,-85.666,0.1,5.964,-84.6907,-0.1,5.964,-87.839,-0.2,5.968,-84.6907,-0.2,5.968,-85.614,0.0,5.968,-82.0486,-0.5,5.972,-82.69,0.1,5.968,-82.6034,0.1,5.96,-86.4831,0.0,5.968,-83.635,0.0,5.968,-84.593,0.0,5.964,-83.635,0.0,5.952,-80.9388,0.3,5.968,-81.918,-0.1,5.96,-78.6194,0.1,5.964,-81.804
0.1,5.956,-86.48,-0.1,5.964,-84.8538,-0.2,5.964,-87.882,0.0,5.972,-84.756,-0.2,5.964,-85.668,-0.1,5.964,-82.114,-0.3,5.968,-82.756,0.1,5.964,-82.6686,,,-87.0368,-0.2,5.964,-83.667,0.0,5.968,-84.593,-0.3,5.964,-83.646,-0.3,5.96,-81.0366,-0.2,5.972,-82.037,0.0,5.956,-78.6847,0.0,5.96,-81.869
0.2,5.96,-86.562,-0.1,5.964,-84.8538,-0.1,5.964,-87.936,-0.3,5.972,-84.919,0.0,5.964,-85.733,-0.1,5.964,-82.1791,0.0,5.968,-82.81,0.1,5.968,-82.7339,,,-87.0693,-0.2,5.964,-83.722,-0.2,5.964,-84.6582,0.0,5.964,-83.679,0.1,5.96,-81.1347,0.2,5.972,-82.103,-0.1,5.956,-78.75,,,-82.505
-0.2,5.96,-86.627,-0.2,5.968,-84.9842,0.0,5.968,-88.001,-0.3,5.968,-84.8864,-0.1,5.968,-85.842,0.0,5.968,-82.2445,-0.3,5.968,-82.875,-0.1,5.968,-82.7992,0.2,5.96,-87.0693,0.2,5.964,-83.765,0.1,5.968,-84.6907,-0.1,5.968,-83.733,0.1,5.956,-81.1673,0.0,5.968,-82.124,-0.2,5.96,-78.8154,,,-82.538
0.0,5.96,-86.741,-0.1,5.964,-85.0493,0.0,5.968,-91.829,-0.4,5.972,-84.9842,0.0,5.968,-85.928,0.1,5.968,-82.3098,-0.1,5.968,-82.929,-0.1,5.972,-82.8317,0.0,5.96,-87.1671,,,-84.341,-0.1,5.968,-84.7234,0.1,5.964,-83.766,-0.2,5.956,-81.2326,-0.2,5.972,-82.168,0.1,5.96,-78.8808,0.2,5.96,-82.571
0.1,5.96,-86.806,-0.2,5.964,-85.0167,-0.4,5.968,-91.861,0.1,5.968,-85.0493,0.0,5.964,-85.983,-0.2,5.968,-82.375,0.0,5.968,-83.006,0.1,5.968,-82.8971,0.2,5.96,-87.1345,,,-84.385,0.1,5.968,-84.756,0.1,5.964,-83.809,-0.1,5.96,-81.2653,0.0,5.972,-82.211,0.1,5.96,-78.9462,0.0,5.964,-82.62
0.0,5.956,-86.871,-0.2,5.964,-85.2449,-0.1,5.968,-91.883,-0.3,5.968,-85.1471,-0.1,5.964,-86.059,0.0,5.968,-82.4403,0.0,5.972,-83.049,0.2,5.968,-82.9624,0.1,5.956,-87.1671,-0.1,5.964,-84.418,,,-85.3753,-0.1,5.96,-83.82,0.0,5.956,-81.3631,0.0,5.972,-82.255,-0.1,5.96,-78.9789,-0.2,5.964,-82.652
0.2,5.956,-86.936,-0.2,5.968,-85.1471,-0.2,5.968,-91.98,0.0,5.972,-85.2775,-0.1,5.968,-86.156,-0.2,5.964,-83.158,-0.1,5.968,-83.104,0.2,5.964,-83.0276,0.1,5.956,-87.2321,0.0,5.964,-84.494,,,-85.4079,0.2,5.964,-83.831,-0.3,5.96,-81.3958,,,-82.875,,,-79.7302,0.3,5.964,-82.669
0.1,5.956,-87.018,0.0,5.964,-85.2775,0.1,5.968,-91.97,-0.1,5.972,-85.3102,-0.1,5.968,-86.222,0.1,5.968,-83.256,-0.3,5.968,-83.169,0.1,5.968,-83.0928,0.2,5.96,-87.2321,-0.2,5.964,-84.494,0.0,5.968,-85.4404,0.2,5.964,-83.886,-0.2,5.956,-81.4285,,,-82.929,0.0,5.96,-79.7956,0.0,5.964,-82.734
-0.1,5.956,-87.148,-0.1,5.964,-85.3102,0.0,5.968,-92.024,-0.2,5.972,-85.3102,-0.2,5.968,-86.33,-0.1,5.968,-83.3211,0.0,5.968,-83.245,0.1,5.964,-83.158,0.1,5.96,-87.2648,-0.2,5.968,-84.548,-0.1,5.968,-85.4731,-0.1,5.964,-83.907,0.0,5.952,-81.4938,-0.1,5.968,-82.962,-0.1,5.956,-79.8283,0.1,5.96,-82.766
-0.1,5.96,-87.164,-0.1,5.964,-85.5056,-0.3,5.968,-92.078,-0.3,5.976,-85.4731,-0.2,5.968,-86.374,-0.1,5.968,-83.3538,-0.1,5.964,-83.31,0.2,5.968,-83.1907,0.2,5.96,-87.2974,0.1,5.968,-84.591,-0.1,5.968,-85.5056,0.0,5.964,-83.94,0.0,5.956,-81.5591,0.1,5.968,-83.005,-0.2,5.96,-79.8936,0.0,5.964,-82.799
0.2,5.96,-87.327,-0.2,5.964,-85.5708,0.1,5.968,-92.078,-0.2,5.972,-85.5056,0.0,5.968,-86.45,0.0,5.968,-83.419,-0.1,5.968,-83.364,0.2,5.964,-83.256,0.3,5.96,-87.2974,0.1,5.968,-84.613,-0.2,5.968,-85.5382,0.0,5.96,-83.994,-0.2,5.956,-81.5917,0.2,5.972,-83.049,-0.1,5.956,-79.959,0.2,5.964,-82.848
-0.1,5.96,-87.408,-0.2,5.964,-85.6033,0.1,5.968,-92.132,0.0,5.972,-85.5708,-0.2,5.968,-86.515,0.0,5.968,-83.5168,0.0,5.968,-83.43,0.0,5.968,-83.3211,0.2,5.964,-87.2974,0.1,5.964,-84.624,0.0,5.964,-85.5708,0.0,5.96,-84.027,0.2,5.956,-81.657,0.2,5.972,-83.06,-0.1,5.96,-79.9917,0.0,5.964,-82.864
0.1,5.96,-87.441,-0.2,5.964,-85.636,0.2,5.968,-92.175,-0.2,5.972,-85.7011,0.3,5.968,-86.602,0.1,5.968,-83.5495,0.0,5.968,-83.506,0.1,5.968,-84.0387,0.1,5.956,-87.3624,0.1,5.968,-84.678,0.0,5.968,-85.6033,-0.1,5.964,-84.081,-0.1,5.956,-81.7223,0.2,5.972,-83.103,0.0,5.96,-80.0569,-0.1,5.964,-82.913
0.0,5.96,-87.588,0.1,5.964,-85.7337,0.0,5.968,-92.208,-0.2,5.968,-85.6686,0.2,5.968,-86.689,0.0,5.964,-83.6147,0.0,5.968,-83.56,0.0,5.968,-84.1039,0.3,5.96,-87.3624,0.1,5.968,-84.7,0.0,5.968,-85.636,0.1,5.964,-84.146,-0.1,5.956,-81.7549,0.2,5.968,-83.158,0.1,5.96,-80.1223,0.2,5.964,-82.962
-0.2,5.96,-87.636,-0.2,5.964,-85.7011,-0.3,5.968,-92.24,0.1,5.968,-85.799,-0.1,5.968,-86.754,0.0,5.964,-83.7126,-0.2,5.968,-84.288,-0.2,5.968,-84.1691,0.1,5.956,-87.3949,-0.1,5.968,-84.722,-0.3,5.964,-85.6686,0.1,5.968,-84.222,,,-82.5055,0.0,5.968,-83.179,0.1,5.96,-80.1877,0.0,5.964,-82.995
-0.1,5.96,-87.734,-0.1,5.964,-85.7663,0.0,5.972,-92.316,-0.2,5.968,-85.8641,0.0,5.964,-86.808,0.0,5.968,-83.7778,-0.4,5.968,-84.365,0.4,5.968,-84.2343,0.1,5.956,-87.4276,0.2,5.964,-84.754,-0.2,5.968,-85.7011,-0.1,5.964,-84.309,,,-83.4842,-0.1,5.972,-83.212,-0.1,5.96,-80.2202,0.0,5.964,-82.995
0.2,5.956,-87.848,-0.3,5.968,-85.8967,-0.2,5.972,-92.338,-0.2,5.968,-85.9619,0.1,5.964,-86.906,-0.2,5.964,-83.843,-0.2,5.968,-84.43,0.0,5.968,-84.2994,0.0,5.956,-87.4601,0.0,5.964,-84.776,0.1,5.968,-85.7337,-0.3,5.964,-84.396,-0.1,5.956,-83.5495,0.0,5.972,-83.245,0.0,5.956,-80.253,0.0,5.96,-83.06
-0.4,5.956,-87.913,0.2,5.964,-86.0269,,,,-0.1,5.972,-85.9619,0.1,5.968,-86.982,0.1,5.964,-83.9409,-0.1,5.968,-84.484,0.0,5.968,-84.3647,0.1,5.956,-87.5253,0.1,5.964,-84.787,0.0,5.968,-85.7663,-0.2,5.964,-84.483,-0.1,5.956,-83.5821,0.0,5.972,-83.288,0.2,5.956,-80.3183,-0.1,5.96,-83.109
0.1,5.96,-88.027,-0.3,5.964,-86.0596,,,,-0.1,5.972,-86.0596,-0.3,5.968,-87.036,0.1,5.968,-84.0061,-0.2,5.968,-84.549,0.1,5.964,-84.4299,0.3,5.956,-87.5578,0.0,5.964,-84.852,0.0,5.968,-85.799,0.0,5.968,-84.516,-0.3,5.956,-83.6799,0.0,5.972,-83.321,0.0,5.956,-80.3835,0.0,5.96,-83.125
-0.2,5.96,-88.141,-0.1,5.964,-86.0596,,,,-0.2,5.972,-86.0921,-0.1,5.968,-87.134,-0.1,5.968,-84.1039,0.1,5.968,-84.625,-0.2,5.968,-84.4952,-0.1,5.96,-87.6555,0.0,5.964,-84.896,-0.1,5.968,-85.799,0.2,5.964,-84.592,-0.3,5.96,-83.7452,0.0,5.968,-83.353,0.2,5.956,-80.4489,-0.1,5.964,-83.158
0.2,5.96,-88.222,0.1,5.964,-86.1248,,,,-0.1,5.968,-86.1573,-0.2,5.964,-87.166,-0.1,5.968,-84.1691,0.1,5.968,-84.69,0.0,5.968,-84.5604,0.2,5.956,-87.7206,0.0,5.968,-84.928,-0.1,5.968,-85.8315,0.0,5.964,-84.657,-0.2,5.956,-83.7778,-0.1,5.968,-83.375,0.0,5.956,-80.4816,-0.2,5.96,-83.223
0.1,5.96,-88.271,0.0,5.968,-90.2261,,,,-0.2,5.972,-86.255,0.0,5.964,-87.253,0.1,5.964,-84.2343,0.0,5.968,-84.756,-0.3,5.968,-84.6582,0.1,5.956,-87.8509,0.2,5.968,-84.972,-0.2,5.964,-85.8967,0.2,5.964,-84.701,-0.2,5.956,-83.8103,-0.1,5.972,-83.419,0.3,5.96,-80.5468,0.0,5.964,-83.305
0.0,5.96,-88.401,-0.2,5.968,-90.3236,,,,-0.3,5.972,-90.0636,-0.4,5.964,-87.318,0.2,5.964,-84.3322,0.0,5.964,-84.843,0.4,5.964,-84.7234,0.3,5.956,-87.916,-0.1,5.964,-85.037,-0.1,5.964,-85.8967,-0.1,5.96,-84.798,0.0,5.956,-83.843,-0.1,5.968,-83.462,,,-81.2326,-0.1,5.96,-83.354
0.1,5.956,-88.482,-0.3,5.964,-90.3236,,,,-0.1,5.972,-90.0636,-0.4,5.964,-87.394,-0.1,5.968,-84.3974,0.0,5.964,-84.919,0.1,5.968,-84.8212,0.2,5.956,-88.0136,-0.1,5.964,-85.124,0.0,5.964,-85.9944,0.1,5.964,-84.885,-0.2,5.956,-83.9083,0.0,5.968,-83.484,,,-82.2119,0.3,5.964,-83.419
0.2,5.96,-88.515,0.1,5.964,-90.4213,,,,-0.2,5.972,-90.0636,-0.2,5.968,-87.459,-0.1,5.964,-84.4952,-0.5,5.964,-84.995,0.1,5.964,-84.8864,0.1,5.956,-88.1113,0.3,5.964,-85.222,-0.2,5.964,-86.0921,0.0,5.964,-84.94,,,-84.4952,-0.1,5.968,-83.538,0.2,5.956,-82.2445,-0.1,5.96,-83.484
0.0,5.956,-88.645,-0.1,5.964,-90.4213,,,,-0.1,5.972,-90.2261,-0.1,5.968,-87.524,0.0,5.968,-84.5604,-0.1,5.968,-85.082,0.0,5.968,-84.9515,0.2,5.956,-88.2089,-0.1,5.968,-85.309,-0.1,5.968,-86.2225,-0.3,5.964,-85.037,,,-84.5604,-0.1,5.968,-83.582,-0.1,5.96,-82.3098,-0.1,5.964,-83.566
-0.1,5.956,-88.694,0.1,5.968,-90.5188,,,,-0.1,5.972,-90.1937,0.0,5.968,-87.557,-0.1,5.964,-84.6255,0.0,5.964,-85.158,0.1,5.968,-84.9842,-0.1,5.96,-88.274,0.0,5.964,-85.374,-0.1,5.968,-86.3203,0.1,5.96,-85.124,-0.2,5.956,-84.593,-0.1,5.968,-83.658,0.0,5.96,-82.4076,-0.1,5.96,-83.598
-0.4,5.96,-88.792,0.0,5.968,-90.5839,,,,-0.1,5.972,-90.2261,-0.1,5.964,-87.644,0.0,5.964,-84.6907,0.0,5.968,-85.234,0.2,5.968,-85.0819,0.2,5.956,-88.3716,0.0,5.964,-85.461,0.1,5.964,-86.4179,-0.1,5.96,-85.2,-0.1,5.956,-84.6255,0.0,5.968,-83.723,0.0,5.964,-82.4729,-0.2,5.964,-83.664
-0.1,5.96,-88.857,-0.1,5.968,-90.5514,,,,-0.4,5.972,-90.2913,-0.1,5.968,-87.709,0.2,5.964,-84.7885,0.2,5.968,-85.288,0.0,5.964,-85.1797,0.4,5.956,-88.4693,-0.2,5.968,-85.526,-0.1,5.964,-86.4831,0.0,5.96,-85.95,0.1,5.96,-84.6582,0.2,5.972,-83.799,0.1,5.956,-82.5055,0.1,5.96,-83.729
0.0,5.96,-88.889,0.0,5.968,-90.5839,,,,-0.2,5.972,-90.3236,-0.3,5.972,-91.558,0.2,5.968,-84.8538,-0.1,5.968,-85.386,0.1,5.964,-85.2449,-0.1,5.956,-88.5995,0.1,5.964,-85.591,0.0,5.964,-86.5807,-0.1,5.964,-86.026,0.0,5.956,-84.6907,-0.2,5.972,-83.853,0.2,5.96,-82.5382,0.1,5.96,-83.81
-0.1,5.96,-89.052,-0.1,5.968,-90.6488,,,,0.0,5.972,-90.3887,0.0,5.968,-91.569,-0.1,5.964,-84.919,-0.2,5.968,-85.473,0.0,5.964,-85.3102,0.0,5.956,-88.6971,-0.2,5.964,-85.667,-0.2,5.968,-86.6134,0.2,5.96,-86.08,-0.3,5.956,-84.7234,0.2,5.968,-83.919,0.0,5.956,-82.6034,-0.1,5.964,-83.875
-0.2,5.956,-89.035,-0.2,5.964,-90.6488,,,,-0.2,5.972,-90.4538,-0.1,5.968,-91.612,-0.1,5.964,-84.9842,0.2,5.964,-85.538,0.1,5.964,-85.4079,0.0,5.956,-88.7948,-0.2,5.964,-85.776,-0.1,5.964,-86.6786,0.0,5.96,-86.167,-0.4,5.96,-84.7885,0.1,5.972,-83.984,0.0,5.956,-82.6361,0.2,5.96,-83.924
-0.2,5.956,-89.133,0.1,5.968,-90.6814,,,,-0.5,5.972,-90.5188,-0.2,5.972,-91.688,-0.1,5.964,-85.0819,-0.1,5.968,-85.625,0.1,5.968,-85.4404,-0.2,5.956,-88.8924,0.0,5.964,-85.852,-0.2,5.964,-86.7436,-0.1,5.964,-86.232,0.0,5.956,-84.7885,-0.1,5.968,-84.038,,,-83.256,0.1,5.96,-83.99
0.0,5.96,-89.182,0.0,5.968,-90.779,,,,-0.1,5.972,-90.5514,-0.1,5.968,-91.688,-0.2,5.968,-85.1471,-0.1,5.968,-85.701,0.0,5.968,-85.5382,0.3,5.956,-88.9575,0.0,5.964,-85.928,-0.2,5.964,-86.8414,0.1,5.96,-86.319,-0.1,5.952,-84.8212,-0.1,5.968,-84.092,,,-83.2886,0.1,5.96,-84.071
0.1,5.96,-89.328,0.1,5.968,-90.8439,,,,0.1,5.972,-90.6164,-0.2,5.972,-91.732,0.2,5.968,-85.2123,0.1,5.968,-85.755,0.0,5.964,-85.6033,0.1,5.956,-89.966,0.2,5.964,-86.014,-0.1,5.964,-86.9391,0.2,5.964,-86.417,-0.1,5.956,-84.8864,0.1,5.968,-84.169,0.1,5.96,-83.3211,-0.2,5.96,-84.12
0.0,5.956,-89.393,,,,,,,-0.4,5.976,-90.6164,0.1,5.968,-91.775,0.0,5.968,-85.2775,-0.2,5.964,-85.842,0.0,5.964,-85.6686,0.3,5.956,-90.031,0.1,5.964,-86.101,-0.1,5.964,-87.0042,-0.2,5.96,-86.504,0.0,5.96,-84.8864,-0.1,5.968,-84.245,0.2,5.956,-83.3538,0.2,5.96,-84.854
0.2,5.96,-89.442,,,,,,,,,,-0.1,5.968,-91.808,-0.1,5.968,-85.3427,0.2,5.964,-85.929,0.2,5.964,-85.7663,0.1,5.956,-90.0961,0.1,5.964,-86.21,-0.2,5.968,-87.1345,-0.1,5.96,-86.612,-0.1,5.956,-84.919,0.1,5.968,-84.31,-0.1,5.96,-83.419,0.0,5.96,-84.919
