Cell 1 Timestamp,60pct Cell 1 Current,60pct Cell 1 Voltage,60pct Cell 1 Temp,Cell 1 Resistance,Cell 2 Timestamp,60pct Cell 2 Current,60pct Cell 2 Voltage,60pct Cell 2 Temp,Cell 2 Resistance,Cell 3 Timestamp,60pct Cell 3 Current,60pct Cell 3 Voltage,60pct Cell 3 Temp,Cell 3 Resistance,Cell 4 Timestamp,60pct Cell 4 Current,60pct Cell 4 Voltage,60pct Cell 4 Temp,Cell 4 Resistance,Cell 5 Timestamp,60pct Cell 5 Current,60pct Cell 5 Voltage,60pct Cell 5 Temp,Cell 5 Resistance,Cell 6 Timestamp,60pct Cell 6 Current,60pct Cell 6 Voltage,60pct Cell 6 Temp,Cell 6 Resistance,Cell 7 Timestamp,55pct Cell 7 Current,55pct Cell 7 Voltage,55pct Cell 7 Temp,Cell 7 Resistance,Cell 8 Timestamp,55pct Cell 8 Current,55pct Cell 8 Voltage,55pct Cell 8 Temp,Cell 8 Resistance,Cell 9 Timestamp,55pct Cell 9 Current,55pct Cell 9 Voltage,55pct Cell 9 Temp,Cell 9 Resistance,Cell 10 Timestamp,55pct Cell 10 Current,55pct Cell 10 Voltage,55pct Cell 10 Temp,Cell 10 Resistance,Cell 11 Timestamp,55pct Cell 11 Current,55pct Cell 11 Voltage,55pct Cell 11 Temp,Cell 11 Resistance,Cell 12 Timestamp,55pct Cell 12 Current,55pct Cell 12 Voltage,55pct Cell 12 Temp,Cell 12 Resistance,Cell 13 Timestamp,45pct Cell 13 Current,45pct Cell 13 Voltage,45pct Cell 13 Temp,Cell 13 Resistance,Cell 14 Timestamp,45pct Cell 14 Current,45pct Cell 14 Voltage,45pct Cell 14 Temp,Cell 14 Resistance,Cell 15 Timestamp,40pct Cell 15 Current,40pct Cell 15 Voltage,40pct Cell 15 Temp,Cell 15 Resistance,Cell 16 Timestamp,40pct Cell 16 Current,40pct Cell 16 Voltage,40pct Cell 16 Temp,Cell 16 Resistance
11-07-2025-Fri 16-09-10-PM,0.1,5.808,-78.503,72.6,11-07-2025-Fri 16-09-24-PM,0.1,5.812,-76.1668,72.65,11-07-2025-Fri 16-13-13-PM,0.2,5.816,-80.263,36.35,11-07-2025-Fri 16-11-18-PM,0.1,5.82,-75.2833,72.75,11-07-2025-Fri 16-16-48-PM,0.0,5.816,-84.234,inf,11-07-2025-Fri 16-13-27-PM,0.1,5.816,-80.2857,72.7,11-07-2025-Fri 16-09-10-PM,-0.1,5.816,-77.191,-72.7,11-07-2025-Fri 16-11-04-PM,0.0,5.812,-80.0896,inf,11-07-2025-Fri 16-09-05-PM,0.3,5.804,-81.0366,24.1833,11-07-2025-Fri 16-09-22-PM,0.0,5.816,-78.716,inf,11-07-2025-Fri 16-09-05-PM,0.1,5.812,-78.129,72.65,11-07-2025-Fri 16-08-42-PM,-0.3,5.816,-74.9,-24.2333,11-07-2025-Fri 16-08-42-PM,-0.1,5.804,-75.6432,-72.55,11-07-2025-Fri 16-09-17-PM,0.2,5.816,-77.028,36.35,11-07-2025-Fri 16-06-23-PM,-0.1,5.804,-75.0869,-72.55,11-07-2025-Fri 16-06-18-PM,0.0,5.808,-74.841,inf
11-07-2025-Fri 16-09-12-PM,0.0,5.808,-78.552,inf,11-07-2025-Fri 16-09-26-PM,0.0,5.812,-76.2976,inf,11-07-2025-Fri 16-13-15-PM,0.0,5.816,-80.295,inf,11-07-2025-Fri 16-11-21-PM,0.0,5.816,-75.3159,inf,11-07-2025-Fri 16-16-50-PM,0.1,5.816,-84.31,72.7,11-07-2025-Fri 16-13-30-PM,0.0,5.816,-80.2857,inf,11-07-2025-Fri 16-09-12-PM,0.0,5.816,-77.257,inf,11-07-2025-Fri 16-11-07-PM,-0.1,5.816,-80.1223,-72.7,11-07-2025-Fri 16-09-08-PM,0.3,5.808,-81.1347,24.2,11-07-2025-Fri 16-09-24-PM,-0.1,5.812,-78.793,-72.65,11-07-2025-Fri 16-09-08-PM,0.2,5.812,-78.1617,36.325,11-07-2025-Fri 16-08-44-PM,0.2,5.808,-74.955,36.3,11-07-2025-Fri 16-08-44-PM,0.1,5.804,-75.6761,72.55,11-07-2025-Fri 16-09-19-PM,0.0,5.816,-77.104,inf,11-07-2025-Fri 16-06-25-PM,0.0,5.804,-75.0869,inf,11-07-2025-Fri 16-06-21-PM,0.2,5.808,-74.858,36.3
11-07-2025-Fri 16-09-15-PM,0.2,5.808,-78.65,36.3,11-07-2025-Fri 16-09-29-PM,0.1,5.812,-76.265,72.65,11-07-2025-Fri 16-13-17-PM,-0.1,5.812,-80.35,-72.65,11-07-2025-Fri 16-11-23-PM,-0.2,5.82,-75.3487,-36.375,11-07-2025-Fri 16-17-28-PM,0.1,5.816,-85.266,72.7,11-07-2025-Fri 16-13-32-PM,0.0,5.816,-80.3509,inf,11-07-2025-Fri 16-09-15-PM,0.1,5.816,-77.322,72.7,11-07-2025-Fri 16-11-09-PM,0.0,5.812,-80.155,inf,11-07-2025-Fri 16-09-10-PM,0.3,5.804,-81.1999,24.1833,11-07-2025-Fri 16-09-26-PM,0.0,5.812,-78.869,inf,11-07-2025-Fri 16-09-10-PM,0.0,5.816,-78.2597,inf,11-07-2025-Fri 16-09-01-PM,0.3,5.812,-75.435,24.2167,11-07-2025-Fri 16-09-01-PM,0.0,5.804,-76.2322,inf,11-07-2025-Fri 16-09-22-PM,0.1,5.82,-77.158,72.75,11-07-2025-Fri 16-07-02-PM,-0.3,5.804,-75.4142,-24.1833,11-07-2025-Fri 16-06-23-PM,0.2,5.808,-74.89,36.3
11-07-2025-Fri 16-09-17-PM,0.1,5.804,-78.65,72.55,11-07-2025-Fri 16-09-53-PM,0.2,5.812,-76.9192,36.325,11-07-2025-Fri 16-13-20-PM,0.1,5.812,-80.35,72.65,11-07-2025-Fri 16-11-25-PM,0.0,5.82,-75.3814,inf,11-07-2025-Fri 16-17-30-PM,0.0,5.812,-85.298,inf,11-07-2025-Fri 16-13-35-PM,-0.1,5.812,-80.3835,-72.65,11-07-2025-Fri 16-09-17-PM,-0.1,5.816,-77.387,-72.7,11-07-2025-Fri 16-11-11-PM,0.1,5.816,-80.1877,72.7,11-07-2025-Fri 16-09-12-PM,0.3,5.808,-81.2653,24.2,11-07-2025-Fri 16-09-29-PM,-0.2,5.812,-78.902,-36.325,11-07-2025-Fri 16-09-12-PM,-0.1,5.816,-78.2925,-72.7,11-07-2025-Fri 16-09-03-PM,0.1,5.812,-75.5,72.65,11-07-2025-Fri 16-09-03-PM,0.0,5.8,-76.265,inf,11-07-2025-Fri 16-09-24-PM,-0.1,5.816,-77.224,-72.7,11-07-2025-Fri 16-07-04-PM,0.0,5.804,-75.4469,inf,11-07-2025-Fri 16-06-25-PM,0.1,5.812,-74.89,72.65
11-07-2025-Fri 16-09-19-PM,0.0,5.804,-78.765,inf,11-07-2025-Fri 16-09-55-PM,0.0,5.812,-76.9192,inf,11-07-2025-Fri 16-13-22-PM,0.2,5.812,-80.372,36.325,11-07-2025-Fri 16-11-28-PM,0.0,5.816,-75.4469,inf,11-07-2025-Fri 16-17-33-PM,0.1,5.82,-85.385,72.75,11-07-2025-Fri 16-14-35-PM,0.3,5.812,-81.2326,24.2167,11-07-2025-Fri 16-09-19-PM,-0.1,5.816,-77.453,-72.7,11-07-2025-Fri 16-11-14-PM,0.0,5.812,-80.253,inf,11-07-2025-Fri 16-09-15-PM,0.1,5.808,-81.3306,72.6,11-07-2025-Fri 16-09-53-PM,0.1,5.812,-79.512,72.65,11-07-2025-Fri 16-09-15-PM,-0.1,5.816,-78.3905,-72.7,11-07-2025-Fri 16-09-05-PM,-0.1,5.812,-75.577,-72.65,11-07-2025-Fri 16-09-05-PM,0.0,5.804,-76.3304,inf,11-07-2025-Fri 16-09-26-PM,0.2,5.816,-77.3,36.35,11-07-2025-Fri 16-07-07-PM,0.2,5.808,-75.4469,36.3,11-07-2025-Fri 16-07-02-PM,0.1,5.808,-75.218,72.6
11-07-2025-Fri 16-09-22-PM,0.4,5.808,-78.814,18.15,11-07-2025-Fri 16-09-57-PM,0.1,5.816,-77.05,72.7,11-07-2025-Fri 16-13-25-PM,0.0,5.816,-80.426,inf,11-07-2025-Fri 16-11-30-PM,0.0,5.82,-75.4796,inf,11-07-2025-Fri 16-17-35-PM,-0.2,5.816,-85.44,-36.35,11-07-2025-Fri 16-14-37-PM,0.0,5.812,-81.2653,inf,11-07-2025-Fri 16-09-22-PM,-0.1,5.816,-77.507,-72.7,11-07-2025-Fri 16-11-16-PM,0.3,5.812,-80.2857,24.2167,11-07-2025-Fri 16-09-17-PM,0.2,5.808,-81.3958,36.3,11-07-2025-Fri 16-09-55-PM,0.0,5.816,-79.555,inf,11-07-2025-Fri 16-09-17-PM,-0.1,5.816,-78.3905,-72.7,11-07-2025-Fri 16-09-08-PM,0.2,5.812,-75.631,36.325,11-07-2025-Fri 16-09-08-PM,-0.1,5.8,-76.3958,-72.5,11-07-2025-Fri 16-09-29-PM,0.1,5.816,-77.355,72.7,11-07-2025-Fri 16-07-09-PM,0.1,5.808,-75.5124,72.6,11-07-2025-Fri 16-07-04-PM,0.0,5.812,-75.25,inf
11-07-2025-Fri 16-09-24-PM,0.3,5.804,-78.879,24.1833,11-07-2025-Fri 16-10-00-PM,-0.2,5.812,-77.05,-36.325,11-07-2025-Fri 16-13-27-PM,0.3,5.812,-80.48,24.2167,11-07-2025-Fri 16-11-32-PM,0.0,5.816,-75.5124,inf,11-07-2025-Fri 16-17-37-PM,0.2,5.816,-85.483,36.35,11-07-2025-Fri 16-14-40-PM,0.1,5.816,-81.2653,72.7,11-07-2025-Fri 16-09-24-PM,0.1,5.816,-77.573,72.7,11-07-2025-Fri 16-11-18-PM,0.3,5.812,-80.3509,24.2167,11-07-2025-Fri 16-09-19-PM,0.3,5.804,-81.4611,24.1833,11-07-2025-Fri 16-09-57-PM,-0.2,5.816,-79.61,-36.35,11-07-2025-Fri 16-09-19-PM,0.0,5.812,-78.4886,inf,11-07-2025-Fri 16-09-10-PM,0.2,5.812,-75.707,36.325,11-07-2025-Fri 16-09-10-PM,0.1,5.804,-76.4612,72.55,11-07-2025-Fri 16-09-53-PM,0.1,5.816,-77.976,72.7,11-07-2025-Fri 16-07-11-PM,0.1,5.8,-75.5124,72.5,11-07-2025-Fri 16-07-07-PM,-0.2,5.808,-75.25,-36.3
11-07-2025-Fri 16-09-26-PM,0.0,5.808,-78.977,inf,11-07-2025-Fri 16-10-02-PM,-0.1,5.812,-77.0827,-72.65,11-07-2025-Fri 16-13-30-PM,-0.1,5.812,-80.48,-72.65,11-07-2025-Fri 16-12-11-PM,-0.2,5.816,-76.1668,-36.35,11-07-2025-Fri 16-17-40-PM,-0.1,5.816,-85.527,-72.7,11-07-2025-Fri 16-14-42-PM,-0.1,5.816,-81.3306,-72.7,11-07-2025-Fri 16-09-26-PM,0.1,5.816,-77.649,72.7,11-07-2025-Fri 16-11-21-PM,0.2,5.812,-80.3835,36.325,11-07-2025-Fri 16-09-22-PM,0.3,5.808,-81.5591,24.2,11-07-2025-Fri 16-10-00-PM,0.0,5.812,-79.653,inf,11-07-2025-Fri 16-09-22-PM,0.2,5.816,-78.5213,36.35,11-07-2025-Fri 16-09-12-PM,-0.1,5.812,-75.751,-72.65,11-07-2025-Fri 16-09-12-PM,0.1,5.804,-76.5266,72.55,11-07-2025-Fri 16-09-55-PM,0.0,5.816,-78.041,inf,11-07-2025-Fri 16-07-14-PM,-0.1,5.808,-75.5124,-72.6,11-07-2025-Fri 16-07-09-PM,0.1,5.812,-75.3,72.65
11-07-2025-Fri 16-09-29-PM,0.2,5.808,-78.994,36.3,11-07-2025-Fri 16-10-05-PM,0.2,5.812,-77.1808,36.325,11-07-2025-Fri 16-13-32-PM,-0.2,5.812,-80.546,-36.325,11-07-2025-Fri 16-12-13-PM,0.0,5.82,-76.265,inf,11-07-2025-Fri 16-17-42-PM,-0.1,5.816,-85.613,-72.7,11-07-2025-Fri 16-14-44-PM,0.0,5.816,-81.3306,inf,11-07-2025-Fri 16-09-29-PM,-0.2,5.816,-77.703,-36.35,11-07-2025-Fri 16-11-23-PM,0.2,5.816,-80.4162,36.35,11-07-2025-Fri 16-09-24-PM,0.2,5.808,-81.5917,36.3,11-07-2025-Fri 16-10-02-PM,0.0,5.808,-79.697,inf,11-07-2025-Fri 16-09-24-PM,0.1,5.812,-78.6194,72.65,11-07-2025-Fri 16-09-15-PM,-0.1,5.812,-75.827,-72.65,11-07-2025-Fri 16-09-15-PM,0.0,5.804,-76.5921,inf,11-07-2025-Fri 16-09-57-PM,-0.1,5.82,-78.085,-72.75,11-07-2025-Fri 16-07-16-PM,0.0,5.804,-75.5451,inf,11-07-2025-Fri 16-07-11-PM,0.1,5.812,-75.316,72.65
11-07-2025-Fri 16-09-53-PM,0.2,5.808,-79.614,36.3,11-07-2025-Fri 16-10-07-PM,0.2,5.816,-77.2135,36.35,11-07-2025-Fri 16-13-35-PM,0.0,5.816,-80.622,inf,11-07-2025-Fri 16-12-23-PM,0.0,5.82,-76.3958,inf,11-07-2025-Fri 16-17-44-PM,0.1,5.816,-85.668,72.7,11-07-2025-Fri 16-14-47-PM,0.2,5.812,-81.3631,36.325,11-07-2025-Fri 16-09-53-PM,0.0,5.816,-78.325,inf,11-07-2025-Fri 16-11-25-PM,0.1,5.816,-80.4816,72.7,11-07-2025-Fri 16-09-26-PM,0.3,5.808,-81.657,24.2,11-07-2025-Fri 16-10-05-PM,-0.2,5.812,-79.773,-36.325,11-07-2025-Fri 16-09-26-PM,-0.1,5.816,-78.652,-72.7,11-07-2025-Fri 16-09-17-PM,-0.1,5.808,-75.871,-72.6,11-07-2025-Fri 16-09-17-PM,0.1,5.804,-76.6575,72.55,11-07-2025-Fri 16-10-00-PM,0.2,5.816,-78.128,36.35,11-07-2025-Fri 16-07-19-PM,0.0,5.808,-75.5451,inf,11-07-2025-Fri 16-07-14-PM,0.0,5.812,-75.316,inf
11-07-2025-Fri 16-09-55-PM,0.0,5.808,-79.647,inf,11-07-2025-Fri 16-11-04-PM,-0.1,5.812,-78.3905,-72.65,11-07-2025-Fri 16-14-35-PM,0.0,5.812,-81.417,inf,11-07-2025-Fri 16-12-25-PM,0.1,5.82,-76.4612,72.75,11-07-2025-Fri 16-17-47-PM,0.0,5.82,-85.7,inf,11-07-2025-Fri 16-15-25-PM,-0.1,5.816,-82.0486,-72.7,11-07-2025-Fri 16-09-55-PM,-0.1,5.812,-78.379,-72.65,11-07-2025-Fri 16-11-28-PM,-0.1,5.816,-80.5143,-72.7,11-07-2025-Fri 16-09-29-PM,0.2,5.808,-81.7223,36.3,11-07-2025-Fri 16-10-07-PM,-0.3,5.812,-79.827,-24.2167,11-07-2025-Fri 16-09-29-PM,-0.1,5.812,-78.7173,-72.65,11-07-2025-Fri 16-09-19-PM,0.1,5.808,-75.947,72.6,11-07-2025-Fri 16-09-19-PM,0.0,5.804,-76.7229,inf,11-07-2025-Fri 16-10-02-PM,-0.1,5.816,-78.183,-72.7,11-07-2025-Fri 16-07-21-PM,-0.3,5.804,-75.5451,-24.1833,11-07-2025-Fri 16-07-16-PM,0.2,5.808,-75.349,36.3
11-07-2025-Fri 16-09-57-PM,0.3,5.808,-79.729,24.2,11-07-2025-Fri 16-11-07-PM,0.1,5.812,-78.4559,72.65,11-07-2025-Fri 16-14-37-PM,0.0,5.812,-81.449,inf,11-07-2025-Fri 16-12-28-PM,0.1,5.82,-76.5266,72.75,11-07-2025-Fri 16-17-49-PM,0.0,5.816,-85.766,inf,11-07-2025-Fri 16-15-27-PM,-0.1,5.816,-82.114,-72.7,11-07-2025-Fri 16-09-57-PM,0.0,5.812,-78.423,inf,11-07-2025-Fri 16-11-30-PM,0.3,5.816,-80.5468,24.2333,11-07-2025-Fri 16-09-53-PM,0.2,5.804,-82.3098,36.275,11-07-2025-Fri 16-11-04-PM,-0.1,5.812,-80.981,-72.65,11-07-2025-Fri 16-09-53-PM,0.1,5.816,-79.3056,72.7,11-07-2025-Fri 16-09-22-PM,-0.1,5.808,-76.002,-72.6,11-07-2025-Fri 16-09-22-PM,-0.1,5.804,-76.7882,-72.55,11-07-2025-Fri 16-10-05-PM,0.1,5.82,-78.259,72.75,11-07-2025-Fri 16-08-28-PM,0.1,5.808,-77.4097,72.6,11-07-2025-Fri 16-07-19-PM,0.3,5.808,-75.349,24.2
11-07-2025-Fri 16-10-00-PM,0.0,5.808,-79.761,inf,11-07-2025-Fri 16-11-09-PM,0.1,5.816,-78.5213,72.7,11-07-2025-Fri 16-14-40-PM,-0.1,5.816,-81.493,-72.7,11-07-2025-Fri 16-12-30-PM,0.0,5.816,-76.5266,inf,11-07-2025-Fri 16-17-51-PM,-0.4,5.816,-85.809,-18.175,11-07-2025-Fri 16-15-30-PM,0.1,5.812,-82.1466,72.65,11-07-2025-Fri 16-10-00-PM,-0.2,5.816,-78.466,-36.35,11-07-2025-Fri 16-11-32-PM,0.2,5.812,-80.5796,36.325,11-07-2025-Fri 16-09-55-PM,0.4,5.804,-82.375,18.1375,11-07-2025-Fri 16-11-07-PM,0.1,5.812,-81.014,72.65,11-07-2025-Fri 16-09-55-PM,-0.2,5.812,-79.3709,-36.325,11-07-2025-Fri 16-09-24-PM,0.1,5.812,-76.078,72.65,11-07-2025-Fri 16-09-24-PM,-0.1,5.804,-76.8538,-72.55,11-07-2025-Fri 16-10-07-PM,0.2,5.816,-78.314,36.35,11-07-2025-Fri 16-08-30-PM,0.1,5.804,-77.5078,72.55,11-07-2025-Fri 16-07-21-PM,0.1,5.808,-75.365,72.6
11-07-2025-Fri 16-10-02-PM,-0.1,5.808,-79.81,-72.6,11-07-2025-Fri 16-11-11-PM,0.1,5.816,-78.5213,72.7,11-07-2025-Fri 16-14-42-PM,-0.1,5.812,-81.514,-72.65,11-07-2025-Fri 16-12-33-PM,0.0,5.82,-76.5921,inf,11-07-2025-Fri 16-17-54-PM,0.0,5.816,-85.852,inf,11-07-2025-Fri 16-15-32-PM,0.1,5.812,-82.2772,72.65,11-07-2025-Fri 16-10-02-PM,0.1,5.816,-78.521,72.7,11-07-2025-Fri 16-12-11-PM,0.0,5.816,-81.2653,inf,11-07-2025-Fri 16-09-57-PM,-0.3,5.804,-82.4076,-24.1833,11-07-2025-Fri 16-11-09-PM,-0.3,5.812,-81.068,-24.2167,11-07-2025-Fri 16-09-57-PM,0.1,5.812,-79.3709,72.65,11-07-2025-Fri 16-09-26-PM,0.0,5.812,-76.133,inf,11-07-2025-Fri 16-09-26-PM,0.1,5.804,-76.9192,72.55,11-07-2025-Fri 16-11-04-PM,0.0,5.82,-79.545,inf,11-07-2025-Fri 16-08-33-PM,0.0,5.808,-77.5732,inf,11-07-2025-Fri 16-08-28-PM,0.0,5.808,-76.919,inf
11-07-2025-Fri 16-10-05-PM,0.0,5.808,-79.876,inf,11-07-2025-Fri 16-11-14-PM,-0.1,5.812,-78.554,-72.65,11-07-2025-Fri 16-14-44-PM,0.0,5.816,-81.558,inf,11-07-2025-Fri 16-13-13-PM,-0.2,5.816,-77.2462,-36.35,11-07-2025-Fri 16-17-56-PM,-0.1,5.816,-85.928,-72.7,11-07-2025-Fri 16-15-35-PM,0.1,5.816,-82.3098,72.7,11-07-2025-Fri 16-10-05-PM,0.0,5.816,-78.597,inf,11-07-2025-Fri 16-12-13-PM,0.1,5.812,-81.3306,72.65,11-07-2025-Fri 16-10-00-PM,0.1,5.808,-82.4729,72.6,11-07-2025-Fri 16-11-11-PM,0.0,5.812,-81.09,inf,11-07-2025-Fri 16-10-00-PM,-0.2,5.816,-79.4363,-36.35,11-07-2025-Fri 16-09-29-PM,0.0,5.812,-76.198,inf,11-07-2025-Fri 16-09-29-PM,-0.2,5.804,-76.9846,-36.275,11-07-2025-Fri 16-11-07-PM,0.2,5.816,-79.588,36.35,11-07-2025-Fri 16-08-40-PM,0.1,5.804,-77.8675,72.55,11-07-2025-Fri 16-08-30-PM,-0.1,5.812,-77.001,-72.65
11-07-2025-Fri 16-10-07-PM,0.0,5.804,-79.925,inf,11-07-2025-Fri 16-11-16-PM,-0.1,5.812,-78.6194,-72.65,11-07-2025-Fri 16-14-47-PM,0.0,5.816,-81.58,inf,11-07-2025-Fri 16-13-15-PM,-0.1,5.82,-77.3116,-72.75,11-07-2025-Fri 16-17-59-PM,-0.3,5.816,-85.983,-24.2333,11-07-2025-Fri 16-15-37-PM,-0.1,5.816,-82.4076,-72.7,11-07-2025-Fri 16-10-07-PM,0.0,5.816,-78.651,inf,11-07-2025-Fri 16-12-23-PM,-0.1,5.816,-81.4611,-72.7,11-07-2025-Fri 16-10-02-PM,0.3,5.808,-82.5382,24.2,11-07-2025-Fri 16-11-14-PM,0.1,5.812,-81.145,72.65,11-07-2025-Fri 16-10-02-PM,0.0,5.816,-79.4689,inf,11-07-2025-Fri 16-09-53-PM,-0.5,5.812,-76.743,-14.53,11-07-2025-Fri 16-09-53-PM,0.1,5.808,-77.5405,72.6,11-07-2025-Fri 16-11-09-PM,0.1,5.816,-79.632,72.7,11-07-2025-Fri 16-08-42-PM,0.1,5.804,-77.9328,72.55,11-07-2025-Fri 16-08-33-PM,0.2,5.808,-77.066,36.3
11-07-2025-Fri 16-11-04-PM,0.1,5.808,-81.084,72.6,11-07-2025-Fri 16-11-18-PM,0.1,5.816,-78.6847,72.7,11-07-2025-Fri 16-15-25-PM,0.1,5.816,-82.287,72.7,11-07-2025-Fri 16-13-17-PM,-0.1,5.82,-77.377,-72.75,11-07-2025-Fri 16-18-01-PM,0.2,5.816,-86.026,36.35,11-07-2025-Fri 16-15-39-PM,-0.2,5.816,-82.4729,-36.35,11-07-2025-Fri 16-11-04-PM,-0.1,5.816,-79.882,-72.7,11-07-2025-Fri 16-12-25-PM,0.1,5.816,-81.4938,72.7,11-07-2025-Fri 16-10-05-PM,0.4,5.8,-82.5708,18.125,11-07-2025-Fri 16-11-16-PM,-0.1,5.816,-81.177,-72.7,11-07-2025-Fri 16-10-05-PM,0.2,5.812,-79.5669,36.325,11-07-2025-Fri 16-09-55-PM,0.0,5.812,-76.809,inf,11-07-2025-Fri 16-09-55-PM,-0.1,5.804,-77.6059,-72.55,11-07-2025-Fri 16-11-11-PM,0.3,5.816,-79.675,24.2333,11-07-2025-Fri 16-08-44-PM,0.2,5.808,-78.0309,36.3,11-07-2025-Fri 16-08-40-PM,0.2,5.808,-77.312,36.3
11-07-2025-Fri 16-11-07-PM,0.0,5.804,-81.117,inf,11-07-2025-Fri 16-11-21-PM,-0.1,5.812,-78.7173,-72.65,11-07-2025-Fri 16-15-27-PM,-0.2,5.816,-82.363,-36.35,11-07-2025-Fri 16-13-20-PM,-0.2,5.82,-77.4097,-36.375,11-07-2025-Fri 16-18-04-PM,-0.1,5.812,-86.08,-72.65,11-07-2025-Fri 16-15-42-PM,0.2,5.816,-82.5382,36.35,11-07-2025-Fri 16-11-07-PM,-0.3,5.816,-79.926,-24.2333,11-07-2025-Fri 16-12-28-PM,0.3,5.812,-81.5263,24.2167,11-07-2025-Fri 16-10-07-PM,0.4,5.808,-82.6361,18.15,11-07-2025-Fri 16-11-18-PM,0.0,5.812,-81.232,inf,11-07-2025-Fri 16-10-07-PM,0.0,5.812,-79.6323,inf,11-07-2025-Fri 16-09-57-PM,0.1,5.812,-76.853,72.65,11-07-2025-Fri 16-09-57-PM,-0.3,5.8,-77.6714,-24.1667,11-07-2025-Fri 16-11-14-PM,0.1,5.816,-79.719,72.7,11-07-2025-Fri 16-09-01-PM,0.1,5.804,-78.5866,72.55,11-07-2025-Fri 16-08-42-PM,0.0,5.808,-77.377,inf
11-07-2025-Fri 16-11-09-PM,0.0,5.808,-81.166,inf,11-07-2025-Fri 16-11-23-PM,0.0,5.816,-78.7827,inf,11-07-2025-Fri 16-15-30-PM,0.2,5.812,-82.428,36.325,11-07-2025-Fri 16-13-22-PM,-0.3,5.82,-77.377,-24.25,11-07-2025-Fri 16-18-06-PM,0.1,5.812,-86.135,72.65,11-07-2025-Fri 16-15-44-PM,0.2,5.816,-82.6034,36.35,11-07-2025-Fri 16-11-09-PM,0.1,5.816,-79.958,72.7,11-07-2025-Fri 16-12-30-PM,0.2,5.816,-81.5591,36.35,11-07-2025-Fri 16-11-04-PM,0.2,5.804,-83.7778,36.275,11-07-2025-Fri 16-11-21-PM,-0.2,5.816,-81.264,-36.35,11-07-2025-Fri 16-11-04-PM,0.0,5.816,-80.7755,inf,11-07-2025-Fri 16-10-00-PM,-0.1,5.812,-76.918,-72.65,11-07-2025-Fri 16-10-00-PM,0.0,5.804,-77.704,inf,11-07-2025-Fri 16-11-16-PM,0.0,5.816,-79.773,inf,11-07-2025-Fri 16-09-03-PM,0.1,5.804,-78.652,72.55,11-07-2025-Fri 16-08-44-PM,0.2,5.812,-77.442,36.325
11-07-2025-Fri 16-11-11-PM,0.0,5.808,-81.182,inf,11-07-2025-Fri 16-11-25-PM,0.1,5.816,-78.8481,72.7,11-07-2025-Fri 16-15-32-PM,-0.1,5.812,-82.515,-72.65,11-07-2025-Fri 16-13-25-PM,0.2,5.82,-77.4751,36.375,11-07-2025-Fri 16-18-08-PM,-0.1,5.816,-86.189,-72.7,11-07-2025-Fri 16-15-46-PM,0.4,5.812,-82.6686,18.1625,11-07-2025-Fri 16-11-11-PM,0.0,5.812,-80.002,inf,11-07-2025-Fri 16-12-33-PM,0.0,5.812,-81.657,inf,11-07-2025-Fri 16-11-07-PM,0.0,5.804,-83.7778,inf,11-07-2025-Fri 16-11-23-PM,-0.1,5.812,-81.319,-72.65,11-07-2025-Fri 16-11-07-PM,-0.1,5.816,-80.8082,-72.7,11-07-2025-Fri 16-10-02-PM,0.2,5.812,-76.972,36.325,11-07-2025-Fri 16-10-02-PM,-0.1,5.804,-77.7693,-72.55,11-07-2025-Fri 16-11-18-PM,0.0,5.82,-79.795,inf,11-07-2025-Fri 16-09-05-PM,0.0,5.804,-78.7173,inf,11-07-2025-Fri 16-09-01-PM,-0.1,5.808,-77.949,-72.6
11-07-2025-Fri 16-11-14-PM,0.1,5.808,-81.231,72.6,11-07-2025-Fri 16-11-28-PM,0.1,5.816,-78.8808,72.7,11-07-2025-Fri 16-15-35-PM,0.1,5.816,-82.515,72.7,11-07-2025-Fri 16-13-27-PM,-0.1,5.82,-77.5078,-72.75,11-07-2025-Fri 16-18-20-PM,0.0,5.816,-86.461,inf,11-07-2025-Fri 16-15-49-PM,-0.1,5.816,-82.7666,-72.7,11-07-2025-Fri 16-11-14-PM,0.1,5.812,-80.046,72.65,11-07-2025-Fri 16-13-13-PM,0.4,5.812,-82.2445,18.1625,11-07-2025-Fri 16-11-09-PM,0.0,5.808,-83.8103,inf,11-07-2025-Fri 16-11-25-PM,0.0,5.816,-81.362,inf,11-07-2025-Fri 16-11-09-PM,-0.2,5.812,-80.8734,-36.325,11-07-2025-Fri 16-10-05-PM,-0.1,5.812,-77.038,-72.65,11-07-2025-Fri 16-10-05-PM,0.0,5.804,-77.8348,inf,11-07-2025-Fri 16-11-21-PM,0.1,5.816,-79.839,72.7,11-07-2025-Fri 16-09-08-PM,-0.1,5.804,-78.8154,-72.55,11-07-2025-Fri 16-09-03-PM,0.2,5.808,-78.014,36.3
