Timestamp,DNEpct Cell 1 Temp,DNEpct Cell 3 Temp,DNEpct Cell 5 Temp,DNEpct Cell 7 Temp,35pct Cell 10 Temp,35pct Cell 12 Temp,30pct Cell 14 Temp,30pct Cell 16 Temp
09-05-2025-Fri 20-43-55-PM,-80.497,-79.011,-77.355,-78.477,-80.416,-78.412,-77.628,-79.175
09-05-2025-Fri 20-43-58-PM,-80.514,-79.022,-77.399,-78.51,-80.427,-78.445,-77.66,-79.208
09-05-2025-Fri 20-44-00-PM,-80.562,-79.055,-77.399,-78.543,-80.47,-78.456,-77.693,-79.257
09-05-2025-Fri 20-44-03-PM,-80.628,-79.142,-77.464,-78.565,-80.525,-78.521,-77.715,-79.273
09-05-2025-Fri 20-44-05-PM,-80.644,-79.12,-77.442,-78.586,-80.546,-78.499,-77.726,-79.289
09-05-2025-Fri 20-44-07-PM,-80.661,-79.175,-77.497,-78.619,-80.568,-78.564,-77.758,-79.338
09-05-2025-Fri 20-44-10-PM,-80.612,-79.164,-77.54,-78.641,-80.546,-78.597,-77.791,-79.338
09-05-2025-Fri 20-44-15-PM,-80.71,-79.207,-77.551,-78.684,-80.612,-78.597,-77.835,-79.387
09-05-2025-Fri 20-44-19-PM,-80.742,-79.229,-77.595,-78.728,-80.644,-78.641,-77.878,-79.436
09-05-2025-Fri 20-44-22-PM,-80.791,-79.316,-77.66,-78.782,-80.699,-78.706,-77.922,-79.485
09-05-2025-Fri 20-44-24-PM,-80.758,-79.295,-77.682,-78.815,-80.688,-78.728,-77.954,-79.518
09-05-2025-Fri 20-44-27-PM,-80.824,-79.316,-77.671,-78.815,-80.731,-78.717,-77.954,-79.518
09-05-2025-Fri 20-44-29-PM,-80.84,-79.382,-77.748,-78.848,-80.753,-78.793,-77.998,-79.551
09-05-2025-Fri 20-44-31-PM,-80.889,-79.393,-77.758,-78.881,-80.786,-78.793,-78.031,-79.583
09-05-2025-Fri 20-44-34-PM,-80.938,-79.458,-77.791,-78.891,-80.829,-78.837,-78.042,-79.6
09-05-2025-Fri 20-44-37-PM,-80.905,-79.425,-77.802,-78.935,-80.819,-78.837,-78.085,-79.632
09-05-2025-Fri 20-44-39-PM,-80.938,-79.458,-77.835,-78.957,-80.84,-78.859,-78.096,-79.649
09-05-2025-Fri 20-44-41-PM,-80.987,-79.523,-77.889,-78.979,-80.895,-78.924,-78.14,-79.665
09-05-2025-Fri 20-44-44-PM,-81.036,-79.556,-77.9,-79.0,-80.927,-78.935,-78.162,-79.698
09-05-2025-Fri 20-44-46-PM,-81.003,-79.545,-77.922,-79.022,-80.916,-78.957,-78.172,-79.714
09-05-2025-Fri 20-44-48-PM,-81.052,-79.556,-77.922,-79.055,-80.949,-78.946,-78.205,-79.747
09-05-2025-Fri 20-44-51-PM,-81.052,-79.545,-77.922,-79.077,-80.96,-78.957,-78.216,-79.779
09-05-2025-Fri 20-44-53-PM,-81.085,-79.6,-77.987,-79.109,-80.982,-79.011,-78.26,-79.812
09-05-2025-Fri 20-44-55-PM,-81.118,-79.643,-78.009,-79.12,-81.014,-79.033,-78.27,-79.812
09-05-2025-Fri 20-44-58-PM,-81.118,-79.643,-78.02,-79.131,-81.025,-79.055,-78.281,-79.828
09-05-2025-Fri 20-45-00-PM,-81.199,-79.719,-78.074,-79.186,-81.091,-79.098,-78.336,-79.877
09-05-2025-Fri 20-45-03-PM,-81.199,-79.697,-78.053,-79.196,-81.091,-79.076,-78.347,-79.894
09-05-2025-Fri 20-45-05-PM,-81.199,-79.708,-78.085,-79.218,-81.102,-79.109,-78.358,-79.91
09-05-2025-Fri 20-45-08-PM,-81.199,-79.752,-78.14,-79.24,-81.112,-79.164,-78.39,-79.926
09-05-2025-Fri 20-45-10-PM,-81.216,-79.741,-78.129,-79.262,-81.123,-79.153,-78.412,-79.959
09-05-2025-Fri 20-45-12-PM,-81.281,-79.806,-78.194,-79.295,-81.178,-79.207,-78.456,-79.975
09-05-2025-Fri 20-45-15-PM,-81.297,-79.85,-78.216,-79.327,-81.2,-79.24,-78.467,-80.024
09-05-2025-Fri 20-45-17-PM,-81.297,-79.828,-78.216,-79.316,-81.189,-79.229,-78.478,-80.008
09-05-2025-Fri 20-45-19-PM,-81.314,-79.861,-78.26,-79.36,-81.221,-79.273,-78.532,-80.041
09-05-2025-Fri 20-45-22-PM,-81.379,-79.904,-78.282,-79.392,-81.276,-79.294,-78.554,-80.073
09-05-2025-Fri 20-45-24-PM,-81.379,-79.926,-78.314,-79.403,-81.276,-79.327,-78.565,-80.09
09-05-2025-Fri 20-45-27-PM,-81.444,-79.937,-78.314,-79.436,-81.319,-79.316,-78.597,-80.122
09-05-2025-Fri 20-45-29-PM,-81.428,-79.948,-78.347,-79.469,-81.319,-79.338,-78.619,-80.139
09-05-2025-Fri 20-45-31-PM,-81.444,-79.981,-78.358,-79.469,-81.341,-79.371,-78.63,-80.155
09-05-2025-Fri 20-45-34-PM,-81.444,-79.97,-78.38,-79.501,-81.341,-79.381,-78.663,-80.188
09-05-2025-Fri 20-45-36-PM,-81.493,-80.046,-78.434,-79.523,-81.385,-79.436,-78.685,-80.204
09-05-2025-Fri 20-45-39-PM,-81.477,-80.002,-78.423,-79.545,-81.374,-79.414,-78.706,-80.22
09-05-2025-Fri 20-45-43-PM,-81.542,-80.068,-78.478,-79.567,-81.428,-79.469,-78.739,-80.237
09-05-2025-Fri 20-45-48-PM,-81.575,-80.1,-78.51,-79.61,-81.461,-79.501,-78.772,-80.286
09-05-2025-Fri 20-45-51-PM,-81.591,-80.133,-78.565,-79.654,-81.483,-79.545,-78.815,-80.318
09-05-2025-Fri 20-45-53-PM,-81.624,-80.188,-78.597,-79.676,-81.515,-79.578,-78.837,-80.335
09-05-2025-Fri 20-45-56-PM,-81.673,-80.22,-78.619,-79.697,-81.548,-79.599,-78.87,-80.367
09-05-2025-Fri 20-45-59-PM,-81.656,-80.231,-78.663,-79.719,-81.548,-79.643,-78.892,-80.384
09-05-2025-Fri 20-46-01-PM,-81.673,-80.231,-78.652,-79.73,-81.559,-79.632,-78.902,-80.4
09-05-2025-Fri 20-46-03-PM,-81.705,-80.264,-78.685,-79.763,-81.591,-79.665,-78.935,-80.433
09-05-2025-Fri 20-46-06-PM,-81.771,-80.275,-78.674,-79.774,-81.635,-79.654,-78.946,-80.449
09-05-2025-Fri 20-46-08-PM,-81.754,-80.318,-78.728,-79.806,-81.646,-79.708,-78.979,-80.465
09-05-2025-Fri 20-46-10-PM,-81.738,-80.307,-78.75,-79.839,-81.635,-79.719,-79.011,-80.498
09-05-2025-Fri 20-46-13-PM,-81.771,-80.329,-78.772,-79.839,-81.657,-79.741,-79.022,-80.498
09-05-2025-Fri 20-46-15-PM,-81.787,-80.362,-78.804,-79.85,-81.668,-79.774,-79.044,-80.514
09-05-2025-Fri 20-46-17-PM,-81.787,-80.373,-78.804,-79.883,-81.689,-79.784,-79.055,-80.547
09-05-2025-Fri 20-46-20-PM,-81.82,-80.394,-78.837,-79.893,-81.711,-79.806,-79.077,-80.547
09-05-2025-Fri 20-46-22-PM,-81.836,-80.416,-78.859,-79.915,-81.722,-79.828,-79.098,-80.58
09-05-2025-Fri 20-46-24-PM,-81.901,-80.46,-78.881,-79.948,-81.776,-79.85,-79.131,-80.612
09-05-2025-Fri 20-46-27-PM,-81.852,-80.438,-78.913,-79.981,-81.744,-79.861,-79.164,-80.629
09-05-2025-Fri 20-46-29-PM,-81.885,-80.471,-78.924,-79.97,-81.776,-79.882,-79.164,-80.612
09-05-2025-Fri 20-46-32-PM,-81.934,-80.481,-78.913,-79.992,-81.809,-79.872,-79.175,-80.645
09-05-2025-Fri 20-46-34-PM,-81.901,-80.514,-78.979,-80.013,-81.798,-79.937,-79.207,-80.661
09-05-2025-Fri 20-46-36-PM,-81.966,-80.558,-78.99,-80.046,-81.842,-79.948,-79.218,-80.71
09-05-2025-Fri 20-46-39-PM,-81.934,-80.536,-79.011,-80.057,-81.82,-79.959,-79.24,-80.71
09-05-2025-Fri 20-46-41-PM,-81.966,-80.547,-79.022,-80.079,-81.852,-79.97,-79.262,-80.726
09-05-2025-Fri 20-46-43-PM,-81.966,-80.59,-79.077,-80.1,-81.852,-80.013,-79.295,-80.743
09-05-2025-Fri 20-46-46-PM,-82.016,-80.645,-79.088,-80.111,-81.907,-80.046,-79.295,-80.759
09-05-2025-Fri 20-46-48-PM,-81.999,-80.601,-79.099,-80.155,-81.885,-80.024,-79.327,-80.792
09-05-2025-Fri 20-46-50-PM,-82.032,-80.623,-79.12,-80.155,-81.907,-80.046,-79.349,-80.792
09-05-2025-Fri 20-46-53-PM,-82.048,-80.656,-79.12,-80.177,-81.94,-80.068,-79.36,-80.824
09-05-2025-Fri 20-46-55-PM,-82.065,-80.677,-79.164,-80.209,-81.95,-80.1,-79.403,-80.857
09-05-2025-Fri 20-46-58-PM,-82.081,-80.677,-79.175,-80.198,-81.961,-80.111,-79.403,-80.841
09-05-2025-Fri 20-47-00-PM,-82.097,-80.699,-79.186,-80.22,-81.983,-80.122,-79.425,-80.857
09-05-2025-Fri 20-47-03-PM,-82.162,-80.764,-79.229,-80.264,-82.037,-80.155,-79.458,-80.89
09-05-2025-Fri 20-47-05-PM,-82.13,-80.732,-79.229,-80.285,-82.016,-80.155,-79.48,-80.922
09-05-2025-Fri 20-47-07-PM,-82.13,-80.754,-79.251,-80.285,-82.016,-80.176,-79.48,-80.922
09-05-2025-Fri 20-47-10-PM,-82.13,-80.764,-79.284,-80.296,-82.027,-80.209,-79.501,-80.922
09-05-2025-Fri 20-47-12-PM,-82.179,-80.797,-79.306,-80.329,-82.059,-80.22,-79.534,-80.955
09-05-2025-Fri 20-47-15-PM,-82.211,-80.83,-79.327,-80.34,-82.092,-80.253,-79.545,-80.971
09-05-2025-Fri 20-47-17-PM,-82.211,-80.819,-79.338,-80.372,-82.092,-80.242,-79.578,-80.988
09-05-2025-Fri 20-47-19-PM,-82.244,-80.852,-79.36,-80.383,-82.114,-80.264,-79.589,-81.004
09-05-2025-Fri 20-47-22-PM,-82.277,-80.884,-79.36,-80.394,-82.146,-80.274,-79.599,-81.02
09-05-2025-Fri 20-47-24-PM,-82.244,-80.862,-79.404,-80.416,-82.124,-80.307,-79.621,-81.037
09-05-2025-Fri 20-47-26-PM,-82.244,-80.862,-79.382,-80.438,-82.135,-80.285,-79.643,-81.053
09-05-2025-Fri 20-47-29-PM,-82.26,-80.928,-79.469,-80.449,-82.146,-80.372,-79.676,-81.069
09-05-2025-Fri 20-47-33-PM,-82.293,-80.928,-79.469,-80.47,-82.168,-80.361,-79.687,-81.086
09-05-2025-Fri 20-47-38-PM,-82.342,-80.982,-79.502,-80.492,-82.212,-80.405,-79.708,-81.118
09-05-2025-Fri 20-47-43-PM,-82.342,-80.993,-79.534,-80.525,-82.222,-80.427,-79.741,-81.135
09-05-2025-Fri 20-47-46-PM,-82.375,-81.058,-79.61,-80.579,-82.266,-80.503,-79.806,-81.184
09-05-2025-Fri 20-47-48-PM,-82.358,-81.047,-79.632,-80.601,-82.255,-80.514,-79.828,-81.2
09-05-2025-Fri 20-47-50-PM,-82.44,-81.08,-79.61,-80.612,-82.32,-80.503,-79.839,-81.216
09-05-2025-Fri 20-47-53-PM,-82.44,-81.08,-79.621,-80.634,-82.32,-80.514,-79.861,-81.249
09-05-2025-Fri 20-47-55-PM,-82.407,-81.069,-79.643,-80.656,-82.299,-80.525,-79.872,-81.265
09-05-2025-Fri 20-47-58-PM,-82.44,-81.08,-79.676,-80.677,-82.32,-80.536,-79.904,-81.265
09-05-2025-Fri 20-48-00-PM,-82.489,-81.156,-79.719,-80.71,-82.364,-80.59,-79.937,-81.314
09-05-2025-Fri 20-48-03-PM,-82.489,-81.189,-79.741,-80.688,-82.375,-80.623,-79.926,-81.282
09-05-2025-Fri 20-48-05-PM,-82.505,-81.178,-79.741,-80.721,-82.386,-80.623,-79.959,-81.33
09-05-2025-Fri 20-48-07-PM,-82.554,-81.211,-79.763,-80.732,-82.418,-80.634,-79.97,-81.331
09-05-2025-Fri 20-48-12-PM,-82.505,-81.178,-79.763,-80.743,-82.396,-80.634,-79.981,-81.331
09-05-2025-Fri 20-48-15-PM,-82.554,-81.243,-79.796,-80.764,-82.44,-80.677,-80.002,-81.363
09-05-2025-Fri 20-48-17-PM,-82.587,-81.265,-79.828,-80.797,-82.462,-80.699,-80.046,-81.396
09-05-2025-Fri 20-48-20-PM,-82.57,-81.276,-79.872,-80.83,-82.462,-80.732,-80.079,-81.412
09-05-2025-Fri 20-48-22-PM,-82.636,-81.309,-79.872,-80.83,-82.516,-80.753,-80.09,-81.428
09-05-2025-Fri 20-48-24-PM,-82.587,-81.309,-79.904,-80.862,-82.505,-80.797,-80.122,-81.461
09-05-2025-Fri 20-48-27-PM,-82.668,-81.352,-79.915,-80.928,-82.581,-80.819,-80.177,-81.543
09-05-2025-Fri 20-48-29-PM,-82.75,-81.385,-79.926,-80.982,-82.658,-80.84,-80.231,-81.608
09-05-2025-Fri 20-48-31-PM,-82.815,-81.483,-80.013,-81.036,-82.734,-80.938,-80.285,-81.657
09-05-2025-Fri 20-48-34-PM,-82.913,-81.548,-80.046,-81.08,-82.821,-80.982,-80.329,-81.706
09-05-2025-Fri 20-48-36-PM,-82.946,-81.613,-80.111,-81.113,-82.864,-81.069,-80.373,-81.755
09-05-2025-Fri 20-48-39-PM,-82.994,-81.613,-80.111,-81.167,-82.908,-81.069,-80.416,-81.82
09-05-2025-Fri 20-48-41-PM,-83.043,-81.657,-80.144,-81.2,-82.962,-81.113,-80.449,-81.853
09-05-2025-Fri 20-48-43-PM,-83.06,-81.679,-80.199,-81.254,-82.984,-81.156,-80.492,-81.902
09-05-2025-Fri 20-48-46-PM,-83.109,-81.689,-80.198,-81.265,-83.027,-81.167,-80.514,-81.918
09-05-2025-Fri 20-48-48-PM,-83.19,-81.755,-80.264,-81.33,-83.092,-81.221,-80.579,-81.983
09-05-2025-Fri 20-48-51-PM,-83.255,-81.831,-80.329,-81.363,-83.158,-81.298,-80.612,-82.016
09-05-2025-Fri 20-48-53-PM,-83.353,-81.874,-80.329,-81.439,-83.255,-81.319,-80.677,-82.114
09-05-2025-Fri 20-48-55-PM,-83.353,-81.907,-80.384,-81.472,-83.277,-81.385,-80.71,-82.147
09-05-2025-Fri 20-48-58-PM,-83.418,-81.983,-80.449,-81.504,-83.342,-81.461,-80.754,-82.179
09-05-2025-Fri 20-49-03-PM,-83.484,-82.027,-80.503,-81.581,-83.408,-81.515,-80.83,-82.261
09-05-2025-Fri 20-49-08-PM,-83.614,-82.103,-80.569,-81.668,-83.506,-81.559,-80.906,-82.342
09-05-2025-Fri 20-49-12-PM,-83.679,-82.19,-80.645,-81.755,-83.603,-81.668,-80.982,-82.44
09-05-2025-Fri 20-49-17-PM,-83.777,-82.299,-80.754,-81.842,-83.701,-81.776,-81.08,-82.522
09-05-2025-Fri 20-49-20-PM,-83.875,-82.375,-80.83,-81.929,-83.788,-81.852,-81.156,-82.62
09-05-2025-Fri 20-49-22-PM,-83.859,-82.397,-80.884,-81.972,-83.799,-81.918,-81.2,-82.669
09-05-2025-Fri 20-49-25-PM,-83.956,-82.451,-80.895,-81.994,-83.886,-81.94,-81.232,-82.685
09-05-2025-Fri 20-49-27-PM,-84.038,-82.527,-80.96,-82.048,-83.94,-81.983,-81.276,-82.734
09-05-2025-Fri 20-49-29-PM,-84.054,-82.56,-81.015,-82.103,-83.962,-82.037,-81.319,-82.799
09-05-2025-Fri 20-49-32-PM,-84.054,-82.549,-81.026,-82.136,-83.984,-82.059,-81.363,-82.832
09-05-2025-Fri 20-49-34-PM,-84.087,-82.582,-81.048,-82.168,-84.016,-82.081,-81.385,-82.864
09-05-2025-Fri 20-49-36-PM,-84.136,-82.636,-81.091,-82.212,-84.071,-82.135,-81.428,-82.913
09-05-2025-Fri 20-49-39-PM,-84.201,-82.701,-81.156,-82.244,-84.114,-82.19,-81.472,-82.946
09-05-2025-Fri 20-49-41-PM,-84.282,-82.756,-81.167,-82.277,-84.19,-82.212,-81.504,-82.979
09-05-2025-Fri 20-49-44-PM,-84.234,-82.734,-81.211,-82.342,-84.169,-82.244,-81.559,-83.044
09-05-2025-Fri 20-49-46-PM,-84.348,-82.81,-81.222,-82.364,-84.256,-82.266,-81.57,-83.077
09-05-2025-Fri 20-49-49-PM,-84.38,-82.864,-81.287,-82.407,-84.299,-82.331,-81.624,-83.109
09-05-2025-Fri 20-49-51-PM,-84.364,-82.842,-81.309,-82.44,-84.299,-82.353,-81.668,-83.142
09-05-2025-Fri 20-49-53-PM,-84.413,-82.908,-81.352,-82.484,-84.332,-82.386,-81.689,-83.191
09-05-2025-Fri 20-49-56-PM,-84.429,-82.93,-81.374,-82.516,-84.364,-82.418,-81.722,-83.223
09-05-2025-Fri 20-49-58-PM,-84.446,-82.962,-81.428,-82.538,-84.386,-82.473,-81.755,-83.24
09-05-2025-Fri 20-50-00-PM,-84.511,-82.995,-81.439,-82.581,-84.44,-82.483,-81.787,-83.288
09-05-2025-Fri 20-50-03-PM,-84.511,-83.027,-81.494,-82.625,-84.451,-82.538,-81.831,-83.337
09-05-2025-Fri 20-50-05-PM,-84.543,-83.071,-81.537,-82.658,-84.484,-82.581,-81.864,-83.37
09-05-2025-Fri 20-50-08-PM,-84.641,-83.158,-81.57,-82.69,-84.571,-82.625,-81.896,-83.403
09-05-2025-Fri 20-50-10-PM,-84.674,-83.158,-81.603,-82.734,-84.603,-82.647,-81.951,-83.435
09-05-2025-Fri 20-50-13-PM,-84.657,-83.18,-81.635,-82.766,-84.603,-82.69,-81.962,-83.484
09-05-2025-Fri 20-50-15-PM,-84.723,-83.212,-81.646,-82.788,-84.647,-82.69,-81.994,-83.5
09-05-2025-Fri 20-50-20-PM,-84.788,-83.256,-81.679,-82.821,-84.701,-82.723,-82.027,-83.533
09-05-2025-Fri 20-50-22-PM,-84.82,-83.31,-81.766,-82.897,-84.755,-82.81,-82.114,-83.598
09-05-2025-Fri 20-50-27-PM,-84.853,-83.354,-81.809,-82.94,-84.777,-82.842,-82.135,-83.647
09-05-2025-Fri 20-50-29-PM,-84.902,-83.397,-81.842,-82.995,-84.832,-82.886,-82.19,-83.713
09-05-2025-Fri 20-50-31-PM,-84.918,-83.419,-81.874,-83.016,-84.864,-82.929,-82.212,-83.729
09-05-2025-Fri 20-50-34-PM,-85.0,-83.462,-81.907,-83.06,-84.918,-82.94,-82.266,-83.762
09-05-2025-Fri 20-50-36-PM,-84.983,-83.473,-81.94,-83.082,-84.918,-82.984,-82.288,-83.794
09-05-2025-Fri 20-50-39-PM,-85.032,-83.528,-81.983,-83.125,-84.962,-83.016,-82.331,-83.827
09-05-2025-Fri 20-50-41-PM,-85.065,-83.56,-82.005,-83.158,-84.995,-83.049,-82.353,-83.876
09-05-2025-Fri 20-50-43-PM,-85.065,-83.571,-82.038,-83.19,-85.005,-83.081,-82.386,-83.908
09-05-2025-Fri 20-50-46-PM,-85.146,-83.615,-82.049,-83.212,-85.071,-83.092,-82.418,-83.925
09-05-2025-Fri 20-50-48-PM,-85.179,-83.647,-82.103,-83.267,-85.092,-83.125,-82.462,-83.973
09-05-2025-Fri 20-50-51-PM,-85.228,-83.702,-82.114,-83.277,-85.147,-83.158,-82.462,-83.99
09-05-2025-Fri 20-50-53-PM,-85.244,-83.723,-82.168,-83.31,-85.157,-83.201,-82.505,-84.022
09-05-2025-Fri 20-50-55-PM,-85.26,-83.712,-82.157,-83.332,-85.179,-83.201,-82.527,-84.055
09-05-2025-Fri 20-50-58-PM,-85.309,-83.767,-82.212,-83.364,-85.212,-83.234,-82.56,-84.071
09-05-2025-Fri 20-51-00-PM,-85.293,-83.767,-82.244,-83.408,-85.212,-83.266,-82.603,-84.12
09-05-2025-Fri 20-51-03-PM,-85.326,-83.821,-82.277,-83.441,-85.255,-83.31,-82.625,-84.153
09-05-2025-Fri 20-51-05-PM,-85.375,-83.854,-82.288,-83.473,-85.299,-83.321,-82.658,-84.185
09-05-2025-Fri 20-51-08-PM,-85.407,-83.886,-82.353,-83.495,-85.32,-83.375,-82.69,-84.202
09-05-2025-Fri 20-51-13-PM,-85.423,-83.908,-82.364,-83.528,-85.353,-83.397,-82.734,-84.234
09-05-2025-Fri 20-51-17-PM,-85.489,-83.973,-82.429,-83.593,-85.407,-83.451,-82.777,-84.3
09-05-2025-Fri 20-51-20-PM,-85.521,-84.017,-82.484,-83.636,-85.451,-83.506,-82.832,-84.332
09-05-2025-Fri 20-51-22-PM,-85.538,-84.06,-82.527,-83.658,-85.462,-83.549,-82.853,-84.365
09-05-2025-Fri 20-51-25-PM,-85.586,-84.093,-82.571,-83.691,-85.505,-83.593,-82.886,-84.397
09-05-2025-Fri 20-51-27-PM,-85.586,-84.071,-82.549,-83.723,-85.516,-83.571,-82.919,-84.43
09-05-2025-Fri 20-51-29-PM,-85.668,-84.158,-82.603,-83.745,-85.581,-83.625,-82.93,-84.446
09-05-2025-Fri 20-51-32-PM,-85.684,-84.169,-82.625,-83.778,-85.603,-83.647,-82.984,-84.479
09-05-2025-Fri 20-51-34-PM,-85.733,-84.202,-82.647,-83.799,-85.646,-83.669,-82.995,-84.495
09-05-2025-Fri 20-51-36-PM,-85.782,-84.278,-82.701,-83.843,-85.701,-83.734,-83.038,-84.544
09-05-2025-Fri 20-51-39-PM,-85.749,-84.278,-82.756,-83.865,-85.668,-83.767,-83.071,-84.56
09-05-2025-Fri 20-51-41-PM,-85.831,-84.299,-82.723,-83.886,-85.733,-83.745,-83.082,-84.593
09-05-2025-Fri 20-51-43-PM,-85.831,-84.31,-82.777,-83.93,-85.733,-83.777,-83.125,-84.626
09-05-2025-Fri 20-51-46-PM,-85.814,-84.31,-82.788,-83.941,-85.744,-83.81,-83.136,-84.642
09-05-2025-Fri 20-51-48-PM,-85.88,-84.375,-82.821,-83.973,-85.788,-83.832,-83.158,-84.674
09-05-2025-Fri 20-51-51-PM,-85.88,-84.332,-82.821,-84.006,-85.788,-83.821,-83.201,-84.707
09-05-2025-Fri 20-51-53-PM,-85.929,-84.441,-82.897,-84.017,-85.831,-83.897,-83.212,-84.707
09-05-2025-Fri 20-51-55-PM,-85.928,-84.43,-82.919,-84.06,-85.842,-83.919,-83.256,-84.756
09-05-2025-Fri 20-51-58-PM,-85.945,-84.451,-82.951,-84.082,-85.864,-83.951,-83.288,-84.772
09-05-2025-Fri 20-52-00-PM,-85.961,-84.473,-82.973,-84.104,-85.874,-83.973,-83.31,-84.805
09-05-2025-Fri 20-52-03-PM,-86.01,-84.538,-83.017,-84.115,-85.929,-84.027,-83.332,-84.805
09-05-2025-Fri 20-52-05-PM,-86.043,-84.549,-83.006,-84.147,-85.95,-84.006,-83.343,-84.837
09-05-2025-Fri 20-52-07-PM,-86.108,-84.615,-83.06,-84.191,-86.005,-84.06,-83.386,-84.886
09-05-2025-Fri 20-52-12-PM,-86.059,-84.582,-83.082,-84.223,-85.972,-84.071,-83.408,-84.919
09-05-2025-Fri 20-52-14-PM,-86.173,-84.636,-83.093,-84.256,-86.07,-84.093,-83.451,-84.952
09-05-2025-Fri 20-52-17-PM,-86.108,-84.647,-83.147,-84.288,-86.037,-84.147,-83.484,-84.984
09-05-2025-Fri 20-52-21-PM,-86.206,-84.723,-83.191,-84.299,-86.113,-84.19,-83.506,-84.984
09-05-2025-Fri 20-52-24-PM,-86.222,-84.756,-83.245,-84.354,-86.135,-84.234,-83.56,-85.033
09-05-2025-Fri 20-52-26-PM,-86.271,-84.745,-83.234,-84.397,-86.179,-84.223,-83.593,-85.082
09-05-2025-Fri 20-52-28-PM,-86.336,-84.854,-83.321,-84.419,-86.222,-84.299,-83.625,-85.098
09-05-2025-Fri 20-52-31-PM,-86.32,-84.799,-83.278,-84.43,-86.222,-84.267,-83.636,-85.115
09-05-2025-Fri 20-52-33-PM,-86.336,-84.854,-83.343,-84.462,-86.233,-84.321,-83.658,-85.147
09-05-2025-Fri 20-52-36-PM,-86.352,-84.864,-83.365,-84.495,-86.255,-84.343,-83.702,-85.18
09-05-2025-Fri 20-52-38-PM,-86.417,-84.919,-83.408,-84.528,-86.309,-84.386,-83.734,-85.212
09-05-2025-Fri 20-52-40-PM,-86.434,-84.93,-83.408,-84.538,-86.32,-84.386,-83.734,-85.229
09-05-2025-Fri 20-52-43-PM,-86.417,-84.951,-83.462,-84.582,-86.32,-84.43,-83.778,-85.261
09-05-2025-Fri 20-52-45-PM,-86.45,-84.984,-83.484,-84.582,-86.352,-84.462,-83.799,-85.261
09-05-2025-Fri 20-52-48-PM,-86.466,-84.984,-83.495,-84.614,-86.374,-84.473,-83.821,-85.294
09-05-2025-Fri 20-52-50-PM,-86.482,-85.006,-83.528,-84.636,-86.385,-84.495,-83.854,-85.31
09-05-2025-Fri 20-52-52-PM,-86.515,-85.071,-83.571,-84.658,-86.418,-84.538,-83.865,-85.326
09-05-2025-Fri 20-52-55-PM,-86.515,-85.038,-83.571,-84.691,-86.418,-84.527,-83.897,-85.359
09-05-2025-Fri 20-52-57-PM,-86.58,-85.114,-83.604,-84.701,-86.472,-84.571,-83.919,-85.375
09-05-2025-Fri 20-52-59-PM,-86.564,-85.114,-83.626,-84.745,-86.472,-84.593,-83.941,-85.424
09-05-2025-Fri 20-53-02-PM,-86.613,-85.136,-83.647,-84.756,-86.504,-84.604,-83.973,-85.424
09-05-2025-Fri 20-53-04-PM,-86.629,-85.19,-83.702,-84.777,-86.526,-84.658,-83.984,-85.44
09-05-2025-Fri 20-53-06-PM,-86.613,-85.147,-83.691,-84.799,-86.515,-84.636,-84.017,-85.457
09-05-2025-Fri 20-53-09-PM,-86.694,-85.234,-83.723,-84.821,-86.58,-84.68,-84.038,-85.489
09-05-2025-Fri 20-53-12-PM,-86.694,-85.234,-83.745,-84.854,-86.591,-84.701,-84.071,-85.522
09-05-2025-Fri 20-53-14-PM,-86.694,-85.245,-83.789,-84.875,-86.591,-84.734,-84.093,-85.538
09-05-2025-Fri 20-53-16-PM,-86.743,-85.288,-83.8,-84.897,-86.635,-84.745,-84.115,-85.554
09-05-2025-Fri 20-53-19-PM,-86.743,-85.288,-83.821,-84.908,-86.635,-84.766,-84.125,-85.571
09-05-2025-Fri 20-53-21-PM,-86.792,-85.353,-83.865,-84.93,-86.678,-84.81,-84.158,-85.587
09-05-2025-Fri 20-53-23-PM,-86.792,-85.343,-83.865,-84.962,-86.678,-84.81,-84.18,-85.636
09-05-2025-Fri 20-53-26-PM,-86.841,-85.386,-83.886,-84.962,-86.732,-84.832,-84.191,-85.603
09-05-2025-Fri 20-53-28-PM,-86.824,-85.364,-83.908,-84.984,-86.711,-84.843,-84.212,-85.636
09-05-2025-Fri 20-53-30-PM,-86.841,-85.397,-83.93,-85.027,-86.732,-84.864,-84.245,-85.685
09-05-2025-Fri 20-53-33-PM,-86.857,-85.419,-83.963,-85.038,-86.754,-84.897,-84.267,-85.685
09-05-2025-Fri 20-53-35-PM,-86.873,-85.451,-83.984,-85.06,-86.765,-84.919,-84.278,-85.717
09-05-2025-Fri 20-53-38-PM,-86.89,-85.451,-83.995,-85.082,-86.787,-84.93,-84.31,-85.734
09-05-2025-Fri 20-53-42-PM,-86.89,-85.484,-84.05,-85.103,-86.787,-84.973,-84.332,-85.75
09-05-2025-Fri 20-53-47-PM,-86.939,-85.506,-84.06,-85.136,-86.83,-84.984,-84.365,-85.783
09-05-2025-Fri 20-53-49-PM,-86.955,-85.527,-84.115,-85.18,-86.852,-85.027,-84.419,-85.815
09-05-2025-Fri 20-53-52-PM,-86.987,-85.592,-84.147,-85.201,-86.884,-85.071,-84.43,-85.848
09-05-2025-Fri 20-53-54-PM,-87.036,-85.614,-84.158,-85.212,-86.917,-85.071,-84.452,-85.848
