Timestamp,Cell 1 Temp,Cell 3 Temp,Cell 5 Temp,Cell 7 Temp,Cell 10 Temp,Cell 12 Temp,Cell 14 Temp,Cell 16 Temp
3564,-35.448,-33.898,-32.835,-33.721,-35.426,-34.386,-34.053,-35.216
3565,-35.432,-33.876,-32.857,-33.732,-35.404,-34.386,-34.064,-35.216
3566,-35.448,-33.898,-32.89,-33.754,-35.426,-34.419,-34.097,-35.233
3567,-35.465,-33.898,-32.879,-33.754,-35.437,-34.408,-34.086,-35.233
3568,-35.465,-33.921,-32.879,-33.765,-35.448,-34.419,-34.097,-35.249
3569,-35.498,-33.932,-32.89,-33.776,-35.471,-34.419,-34.108,-35.249
3570,-35.515,-33.976,-32.934,-33.787,-35.482,-34.463,-34.119,-35.266
3571,-35.498,-33.954,-32.934,-33.82,-35.482,-34.463,-34.141,-35.299
3572,-35.548,-33.987,-32.957,-33.831,-35.504,-34.474,-34.164,-35.316
3573,-35.548,-34.009,-32.968,-33.831,-35.515,-34.496,-34.152,-35.316
3574,-35.565,-34.02,-32.979,-33.854,-35.526,-34.496,-34.175,-35.332
3575,-35.565,-34.031,-33.023,-33.865,-35.526,-34.53,-34.197,-35.332
3576,-35.581,-34.031,-33.023,-33.898,-35.548,-34.53,-34.219,-35.366
3577,-35.581,-34.031,-33.023,-33.887,-35.548,-34.541,-34.219,-35.366
3578,-35.598,-34.076,-33.056,-33.898,-35.559,-34.563,-34.23,-35.366
3579,-35.631,-34.098,-33.056,-33.92,-35.604,-34.574,-34.241,-35.382
3580,-35.614,-34.054,-33.034,-33.942,-35.581,-34.541,-34.252,-35.415
3581,-35.631,-34.087,-33.09,-33.953,-35.592,-34.585,-34.263,-35.415
3582,-35.664,-34.12,-33.09,-33.931,-35.615,-34.596,-34.252,-35.399
3583,-35.664,-34.12,-33.09,-33.975,-35.626,-34.596,-34.285,-35.449
3584,-35.681,-34.175,-33.134,-33.975,-35.648,-34.651,-34.296,-35.449
3585,-35.697,-34.175,-33.156,-33.998,-35.659,-34.662,-34.319,-35.465
3586,-35.731,-34.186,-33.167,-34.009,-35.681,-34.662,-34.33,-35.465
3587,-35.731,-34.209,-33.167,-34.02,-35.692,-34.674,-34.33,-35.482
3588,-35.747,-34.209,-33.178,-34.02,-35.703,-34.685,-34.341,-35.482
3589,-35.731,-34.209,-33.2,-34.042,-35.692,-34.696,-34.363,-35.498
3590,-35.764,-34.242,-33.211,-34.053,-35.714,-34.707,-34.363,-35.515
3591,-35.797,-34.253,-33.223,-34.075,-35.747,-34.718,-34.385,-35.532
3592,-35.78,-34.242,-33.212,-34.075,-35.736,-34.707,-34.374,-35.532
3593,-35.797,-34.275,-33.245,-34.086,-35.758,-34.751,-34.407,-35.548
3594,-35.797,-34.275,-33.267,-34.119,-35.758,-34.762,-34.429,-35.582
3595,-35.847,-34.319,-33.289,-34.119,-35.803,-34.784,-34.44,-35.565
3596,-35.847,-34.319,-33.311,-34.153,-35.803,-34.795,-34.463,-35.598
3597,-35.847,-34.297,-33.3,-34.142,-35.803,-34.795,-34.463,-35.598
3598,-35.88,-34.352,-33.333,-34.175,-35.825,-34.806,-34.474,-35.615
3599,-35.88,-34.375,-33.333,-34.175,-35.836,-34.829,-34.474,-35.631
3600,-35.913,-34.386,-33.344,-34.197,-35.858,-34.829,-34.485,-35.648
3601,-35.897,-34.386,-33.378,-34.208,-35.847,-34.851,-34.507,-35.648
3602,-35.913,-34.397,-33.378,-34.219,-35.869,-34.862,-34.518,-35.665
3603,-35.963,-34.408,-33.389,-34.219,-35.891,-34.851,-34.529,-35.648
3604,-35.963,-34.43,-33.4,-34.241,-35.902,-34.873,-34.54,-35.681
3605,-35.963,-34.419,-33.389,-34.241,-35.902,-34.862,-34.54,-35.681
3606,-35.963,-34.441,-33.433,-34.263,-35.913,-34.906,-34.562,-35.698
3607,-35.963,-34.452,-33.444,-34.263,-35.924,-34.917,-34.573,-35.681
3608,-36.013,-34.496,-33.466,-34.274,-35.958,-34.95,-34.573,-35.714
3609,-36.013,-34.496,-33.466,-34.297,-35.958,-34.939,-34.595,-35.731
3610,-36.013,-34.497,-33.488,-34.33,-35.947,-34.939,-34.607,-35.764
3611,-36.013,-34.497,-33.477,-34.297,-35.969,-34.962,-34.607,-35.731
3612,-36.029,-34.508,-33.488,-34.341,-35.98,-34.95,-34.629,-35.764
3613,-36.046,-34.552,-33.544,-34.33,-35.991,-35.006,-34.64,-35.748
3614,-36.063,-34.541,-33.533,-34.363,-36.002,-34.984,-34.651,-35.781
3615,-36.079,-34.574,-33.566,-34.374,-36.013,-35.017,-34.662,-35.797
3616,-36.113,-34.585,-33.555,-34.374,-36.035,-35.006,-34.673,-35.797
3617,-36.129,-34.607,-33.588,-34.396,-36.057,-35.039,-34.695,-35.814
3618,-36.129,-34.618,-33.599,-34.418,-36.057,-35.05,-34.706,-35.847
3619,-36.113,-34.585,-33.588,-34.43,-36.046,-35.028,-34.717,-35.847
3620,-36.129,-34.629,-33.621,-34.43,-36.068,-35.072,-34.706,-35.847
3621,-36.146,-34.663,-33.632,-34.43,-36.09,-35.094,-34.717,-35.847
3622,-36.129,-34.618,-33.632,-34.452,-36.068,-35.072,-34.74,-35.864
3623,-36.179,-34.652,-33.655,-34.452,-36.102,-35.094,-34.751,-35.864
3624,-36.162,-34.674,-33.666,-34.474,-36.102,-35.116,-34.762,-35.897
3625,-36.212,-34.685,-33.677,-34.496,-36.135,-35.105,-34.784,-35.897
3626,-36.195,-34.718,-33.71,-34.496,-36.124,-35.15,-34.773,-35.914
3627,-36.229,-34.696,-33.677,-34.507,-36.157,-35.116,-34.784,-35.914
3628,-36.212,-34.718,-33.71,-34.518,-36.146,-35.139,-34.795,-35.914
3629,-36.245,-34.729,-33.721,-34.54,-36.168,-35.15,-34.817,-35.947
3630,-36.229,-34.729,-33.721,-34.529,-36.157,-35.161,-34.806,-35.947
3631,-36.262,-34.751,-33.743,-34.551,-36.179,-35.161,-34.828,-35.947
3632,-36.245,-34.762,-33.754,-34.562,-36.179,-35.183,-34.828,-35.963
3633,-36.295,-34.773,-33.765,-34.574,-36.212,-35.183,-34.85,-35.963
3634,-36.262,-34.751,-33.776,-34.585,-36.19,-35.194,-34.872,-35.98
3635,-36.295,-34.795,-33.799,-34.596,-36.212,-35.216,-34.872,-35.997
3636,-36.312,-34.806,-33.799,-34.596,-36.234,-35.227,-34.872,-35.997
3637,-36.328,-34.84,-33.821,-34.607,-36.257,-35.249,-34.883,-35.997
3638,-36.328,-34.851,-33.832,-34.629,-36.257,-35.26,-34.895,-36.03
3639,-36.362,-34.862,-33.832,-34.64,-36.279,-35.26,-34.895,-36.046
3640,-36.378,-34.873,-33.843,-34.651,-36.301,-35.271,-34.917,-36.046
3641,-36.395,-34.895,-33.854,-34.651,-36.312,-35.283,-34.906,-36.046
3642,-36.411,-34.906,-33.865,-34.662,-36.323,-35.283,-34.928,-36.046
3643,-36.378,-34.895,-33.898,-34.695,-36.301,-35.305,-34.961,-36.08
3644,-36.411,-34.917,-33.909,-34.684,-36.334,-35.327,-34.961,-36.063
3645,-36.445,-34.906,-33.898,-34.706,-36.345,-35.305,-34.972,-36.096
3646,-36.411,-34.928,-33.931,-34.717,-36.334,-35.338,-34.994,-36.096
3647,-36.445,-34.962,-33.965,-34.729,-36.356,-35.36,-34.994,-36.096
3648,-36.461,-34.984,-33.965,-34.74,-36.378,-35.371,-35.005,-36.113
3649,-36.511,-35.017,-33.976,-34.762,-36.411,-35.382,-35.027,-36.146
3650,-36.461,-34.973,-33.976,-34.762,-36.378,-35.382,-35.027,-36.146
3651,-36.528,-35.028,-34.009,-34.806,-36.445,-35.415,-35.061,-36.179
3652,-36.544,-35.05,-34.009,-34.806,-36.456,-35.426,-35.061,-36.196
3653,-36.528,-35.05,-34.031,-34.817,-36.445,-35.438,-35.072,-36.196
3654,-36.511,-35.072,-34.064,-34.839,-36.445,-35.471,-35.094,-36.212
3655,-36.544,-35.083,-34.064,-34.839,-36.467,-35.471,-35.094,-36.212
3656,-36.577,-35.083,-34.053,-34.839,-36.489,-35.46,-35.094,-36.212
3657,-36.594,-35.094,-34.075,-34.872,-36.489,-35.46,-35.116,-36.246
3658,-36.594,-35.117,-34.098,-34.884,-36.511,-35.493,-35.138,-36.246
3659,-36.594,-35.128,-34.109,-34.884,-36.511,-35.504,-35.138,-36.246
3660,-36.594,-35.105,-34.109,-34.917,-36.511,-35.493,-35.16,-36.279
3661,-36.627,-35.161,-34.131,-34.917,-36.544,-35.526,-35.16,-36.279
3662,-36.66,-35.183,-34.164,-34.939,-36.566,-35.548,-35.182,-36.295
3663,-36.677,-35.205,-34.197,-34.961,-36.577,-35.57,-35.204,-36.312
3664,-36.66,-35.194,-34.186,-34.972,-36.566,-35.559,-35.204,-36.329
3665,-36.694,-35.216,-34.186,-34.972,-36.611,-35.582,-35.216,-36.329
3666,-36.644,-35.205,-34.23,-34.994,-36.566,-35.604,-35.238,-36.345
3667,-36.677,-35.227,-34.242,-35.005,-36.588,-35.615,-35.249,-36.362
3668,-36.71,-35.249,-34.219,-35.016,-36.622,-35.604,-35.238,-36.378
3669,-36.743,-35.272,-34.253,-35.005,-36.644,-35.626,-35.249,-36.345
3670,-36.727,-35.294,-34.286,-35.016,-36.633,-35.648,-35.26,-36.345
3671,-36.76,-35.283,-34.264,-35.039,-36.666,-35.637,-35.282,-36.378
3672,-36.743,-35.294,-34.297,-35.05,-36.655,-35.659,-35.293,-36.378
3673,-36.777,-35.294,-34.275,-35.072,-36.677,-35.637,-35.304,-36.412
3674,-36.76,-35.294,-34.297,-35.061,-36.666,-35.659,-35.315,-36.395
3675,-36.776,-35.338,-34.33,-35.083,-36.688,-35.692,-35.315,-36.412
3676,-36.826,-35.371,-34.341,-35.094,-36.721,-35.703,-35.326,-36.428
3677,-36.826,-35.382,-34.341,-35.094,-36.732,-35.714,-35.326,-36.428
3678,-36.776,-35.349,-34.352,-35.094,-36.688,-35.714,-35.326,-36.428
3679,-36.793,-35.36,-34.386,-35.127,-36.699,-35.725,-35.371,-36.445
3680,-36.826,-35.371,-34.363,-35.116,-36.732,-35.725,-35.348,-36.445
3681,-36.86,-35.393,-34.375,-35.127,-36.754,-35.725,-35.36,-36.445
3682,-36.843,-35.404,-34.419,-35.149,-36.743,-35.759,-35.393,-36.461
3683,-36.826,-35.404,-34.419,-35.16,-36.732,-35.747,-35.382,-36.461
3684,-36.843,-35.415,-34.419,-35.171,-36.754,-35.77,-35.393,-36.495
3685,-36.86,-35.426,-34.419,-35.171,-36.766,-35.77,-35.393,-36.495
3686,-36.893,-35.438,-34.419,-35.183,-36.788,-35.758,-35.393,-36.495
3687,-36.893,-35.46,-34.474,-35.216,-36.788,-35.803,-35.448,-36.528
3688,-36.909,-35.482,-34.474,-35.227,-36.81,-35.814,-35.448,-36.544
3689,-36.909,-35.482,-34.485,-35.227,-36.81,-35.825,-35.448,-36.544
3690,-36.943,-35.504,-34.507,-35.249,-36.832,-35.836,-35.47,-36.561
3691,-36.909,-35.471,-34.496,-35.249,-36.81,-35.825,-35.47,-36.561
3692,-36.893,-35.482,-34.53,-35.26,-36.799,-35.847,-35.481,-36.561
3693,-36.976,-35.548,-34.53,-35.282,-36.865,-35.858,-35.492,-36.594
3694,-36.959,-35.526,-34.552,-35.293,-36.854,-35.869,-35.515,-36.594
3695,-36.959,-35.548,-34.563,-35.282,-36.854,-35.891,-35.503,-36.594
3696,-36.943,-35.526,-34.563,-35.304,-36.854,-35.891,-35.537,-36.611
3697,-36.976,-35.548,-34.563,-35.315,-36.876,-35.88,-35.537,-36.611
3698,-36.992,-35.548,-34.563,-35.315,-36.887,-35.88,-35.526,-36.611
3699,-37.009,-35.593,-34.596,-35.349,-36.909,-35.914,-35.559,-36.644
3700,-37.042,-35.593,-34.585,-35.338,-36.932,-35.902,-35.548,-36.627
3701,-37.042,-35.604,-34.618,-35.36,-36.932,-35.925,-35.57,-36.644
3702,-37.025,-35.604,-34.596,-35.349,-36.932,-35.925,-35.559,-36.644
3703,-37.042,-35.637,-34.64,-35.371,-36.943,-35.958,-35.592,-36.661
3704,-37.059,-35.637,-34.651,-35.382,-36.954,-35.958,-35.592,-36.661
3705,-37.059,-35.648,-34.673,-35.393,-36.954,-35.98,-35.614,-36.677
3706,-37.059,-35.659,-34.696,-35.393,-36.954,-36.002,-35.614,-36.677
3707,-37.059,-35.67,-34.685,-35.404,-36.965,-35.991,-35.614,-36.677
3708,-37.108,-35.681,-34.696,-35.426,-36.987,-35.991,-35.636,-36.71
3709,-37.108,-35.714,-34.729,-35.437,-36.998,-36.024,-35.647,-36.71
3710,-37.125,-35.714,-34.718,-35.437,-37.009,-36.024,-35.647,-36.727
3711,-37.108,-35.703,-34.729,-35.437,-37.009,-36.035,-35.647,-36.71
3712,-37.125,-35.725,-34.74,-35.448,-37.02,-36.046,-35.67,-36.727
3713,-37.108,-35.703,-34.729,-35.47,-37.009,-36.024,-35.67,-36.744
3714,-37.158,-35.77,-34.762,-35.47,-37.053,-36.068,-35.67,-36.744
3715,-37.191,-35.781,-34.773,-35.481,-37.075,-36.08,-35.692,-36.76
3716,-37.158,-35.77,-34.784,-35.504,-37.053,-36.08,-35.703,-36.777
3717,-37.175,-35.781,-34.806,-35.526,-37.064,-36.091,-35.714,-36.793
3718,-37.208,-35.803,-34.806,-35.504,-37.086,-36.091,-35.703,-36.76
3719,-37.175,-35.792,-34.817,-35.537,-37.075,-36.113,-35.736,-36.81
3720,-37.191,-35.792,-34.817,-35.548,-37.086,-36.102,-35.736,-36.81
3721,-37.208,-35.836,-34.828,-35.548,-37.109,-36.135,-35.736,-36.827
3722,-37.208,-35.836,-34.862,-35.548,-37.109,-36.157,-35.758,-36.81
3723,-37.208,-35.814,-34.84,-35.57,-37.109,-36.135,-35.769,-36.843
3724,-37.241,-35.847,-34.862,-35.57,-37.131,-36.146,-35.769,-36.827
3725,-37.241,-35.847,-34.873,-35.592,-37.142,-36.157,-35.791,-36.843
3726,-37.274,-35.902,-34.906,-35.614,-37.164,-36.179,-35.802,-36.86
3727,-37.258,-35.869,-34.906,-35.614,-37.153,-36.179,-35.813,-36.86
3728,-37.291,-35.902,-34.906,-35.603,-37.175,-36.19,-35.802,-36.86
3729,-37.258,-35.891,-34.917,-35.636,-37.164,-36.201,-35.824,-36.893
3730,-37.274,-35.925,-34.95,-35.648,-37.175,-36.223,-35.836,-36.893
3731,-37.308,-35.925,-34.939,-35.659,-37.197,-36.212,-35.836,-36.91
3732,-37.341,-35.969,-34.961,-35.659,-37.23,-36.246,-35.847,-36.91
3733,-37.324,-35.936,-34.961,-35.67,-37.208,-36.223,-35.858,-36.91
3734,-37.324,-35.947,-34.972,-35.681,-37.208,-36.234,-35.869,-36.926
3735,-37.341,-35.958,-34.995,-35.692,-37.219,-36.257,-35.88,-36.943
3736,-37.341,-35.98,-35.017,-35.681,-37.23,-36.279,-35.88,-36.91
3737,-37.357,-36.002,-35.028,-35.703,-37.241,-36.29,-35.891,-36.943
3738,-37.357,-35.98,-35.028,-35.714,-37.241,-36.279,-35.913,-36.943
3739,-37.374,-35.991,-35.028,-35.736,-37.252,-36.279,-35.913,-36.976
3740,-37.341,-35.991,-35.039,-35.725,-37.241,-36.29,-35.913,-36.943
3741,-37.407,-36.035,-35.061,-35.747,-37.286,-36.312,-35.935,-36.976
3742,-37.424,-36.069,-35.083,-35.758,-37.297,-36.334,-35.946,-36.992
3743,-37.391,-36.046,-35.083,-35.758,-37.274,-36.334,-35.935,-36.992
3744,-37.407,-36.035,-35.061,-35.769,-37.297,-36.312,-35.946,-36.992
3745,-37.424,-36.069,-35.094,-35.769,-37.319,-36.356,-35.957,-36.992
3746,-37.474,-36.102,-35.116,-35.802,-37.352,-36.367,-35.991,-37.026
3747,-37.44,-36.091,-35.105,-35.791,-37.33,-36.356,-35.968,-37.009
3748,-37.44,-36.08,-35.127,-35.802,-37.319,-36.367,-35.991,-37.026
3749,-37.424,-36.08,-35.138,-35.825,-37.319,-36.378,-36.002,-37.042
3750,-37.474,-36.113,-35.15,-35.825,-37.352,-36.389,-36.013,-37.042
3751,-37.44,-36.102,-35.15,-35.847,-37.341,-36.389,-36.024,-37.059
3752,-37.507,-36.146,-35.172,-35.858,-37.385,-36.412,-36.035,-37.076
3753,-37.523,-36.168,-35.216,-35.858,-37.396,-36.445,-36.046,-37.059
3754,-37.507,-36.179,-35.205,-35.869,-37.396,-36.445,-36.046,-37.076
3755,-37.507,-36.157,-35.205,-35.869,-37.385,-36.434,-36.057,-37.076
3756,-37.54,-36.19,-35.205,-35.88,-37.418,-36.445,-36.057,-37.092
3757,-37.49,-36.157,-35.216,-35.88,-37.385,-36.445,-36.068,-37.076
3758,-37.54,-36.201,-35.249,-35.913,-37.418,-36.467,-36.09,-37.109
3759,-37.557,-36.201,-35.238,-35.924,-37.429,-36.456,-36.09,-37.125
3760,-37.557,-36.223,-35.271,-35.935,-37.441,-36.489,-36.112,-37.125
3761,-37.557,-36.223,-35.26,-35.935,-37.441,-36.478,-36.101,-37.125
3762,-37.557,-36.224,-35.282,-35.946,-37.429,-36.489,-36.112,-37.142
3763,-37.556,-36.235,-35.294,-35.946,-37.452,-36.522,-36.112,-37.142
3764,-37.59,-36.235,-35.282,-35.958,-37.463,-36.489,-36.123,-37.142
3765,-37.573,-36.235,-35.294,-35.969,-37.463,-36.511,-36.146,-37.159
3766,-37.623,-36.301,-35.327,-35.969,-37.496,-36.544,-36.146,-37.159
3767,-37.557,-36.268,-35.327,-35.958,-37.463,-36.555,-36.135,-37.142
3768,-37.557,-36.246,-35.327,-35.991,-37.452,-36.533,-36.157,-37.175
3769,-37.59,-36.279,-35.349,-36.002,-37.485,-36.555,-36.179,-37.175
3770,-37.606,-36.29,-35.349,-36.002,-37.496,-36.555,-36.168,-37.175
3771,-37.623,-36.301,-35.36,-36.013,-37.507,-36.566,-36.19,-37.192
3772,-37.689,-36.334,-35.338,-36.024,-37.551,-36.544,-36.179,-37.208
3773,-37.623,-36.29,-35.36,-36.046,-37.518,-36.566,-36.212,-37.225
3774,-37.639,-36.323,-35.393,-36.046,-37.518,-36.578,-36.212,-37.208
3775,-37.639,-36.323,-35.393,-36.057,-37.518,-36.589,-36.223,-37.242
3776,-37.689,-36.389,-35.426,-36.046,-37.562,-36.622,-36.223,-37.208
3777,-37.673,-36.356,-35.404,-36.057,-37.551,-36.611,-36.223,-37.242
3778,-37.656,-36.378,-35.426,-36.068,-37.551,-36.633,-36.234,-37.242
3779,-37.689,-36.389,-35.437,-36.079,-37.573,-36.633,-36.245,-37.242
3780,-37.706,-36.401,-35.449,-36.101,-37.584,-36.633,-36.256,-37.258
3781,-37.706,-36.401,-35.471,-36.101,-37.584,-36.655,-36.278,-37.258
3782,-37.706,-36.412,-35.449,-36.101,-37.595,-36.644,-36.256,-37.258
3783,-37.689,-36.378,-35.471,-36.124,-37.562,-36.633,-36.278,-37.275
3784,-37.706,-36.423,-35.482,-36.135,-37.595,-36.666,-36.289,-37.291
3785,-37.739,-36.412,-35.482,-36.135,-37.606,-36.655,-36.289,-37.291
3786,-37.722,-36.423,-35.493,-36.124,-37.595,-36.666,-36.278,-37.275
3787,-37.722,-36.445,-35.515,-36.146,-37.606,-36.688,-36.301,-37.291
3788,-37.739,-36.456,-35.526,-36.157,-37.629,-36.699,-36.323,-37.291
3789,-37.739,-36.467,-35.537,-36.146,-37.629,-36.721,-36.312,-37.291
3790,-37.772,-36.467,-35.537,-36.168,-37.64,-36.699,-36.323,-37.308
3791,-37.756,-36.434,-35.515,-36.179,-37.629,-36.677,-36.323,-37.324
3792,-37.772,-36.489,-35.57,-36.19,-37.651,-36.732,-36.356,-37.324
3793,-37.806,-36.511,-35.537,-36.19,-37.673,-36.71,-36.334,-37.341
3794,-37.756,-36.467,-35.559,-36.201,-37.64,-36.721,-36.356,-37.341
3795,-37.756,-36.467,-35.559,-36.201,-37.64,-36.71,-36.345,-37.324
3796,-37.806,-36.522,-35.604,-36.223,-37.684,-36.755,-36.389,-37.341
3797,-37.772,-36.511,-35.604,-36.234,-37.662,-36.766,-36.389,-37.374
3798,-37.805,-36.511,-35.604,-36.234,-37.684,-36.755,-36.389,-37.358
3799,-37.789,-36.533,-35.626,-36.234,-37.684,-36.788,-36.389,-37.358
3800,-37.805,-36.522,-35.626,-36.245,-37.684,-36.766,-36.4,-37.358
3801,-37.806,-36.555,-35.626,-36.245,-37.695,-36.788,-36.4,-37.374
3802,-37.822,-36.533,-35.604,-36.256,-37.706,-36.766,-36.4,-37.391
3803,-37.839,-36.555,-35.637,-36.267,-37.717,-36.788,-36.411,-37.391
3804,-37.855,-36.589,-35.67,-36.301,-37.728,-36.81,-36.444,-37.424
3805,-37.839,-36.589,-35.681,-36.29,-37.717,-36.821,-36.433,-37.407
3806,-37.872,-36.6,-35.67,-36.278,-37.75,-36.821,-36.433,-37.391
3807,-37.888,-36.578,-35.67,-36.312,-37.75,-36.799,-36.455,-37.424
3808,-37.855,-36.6,-35.703,-36.312,-37.728,-36.821,-36.456,-37.407
3809,-37.872,-36.611,-35.703,-36.323,-37.75,-36.843,-36.466,-37.441
3810,-37.905,-36.622,-35.703,-36.323,-37.772,-36.832,-36.467,-37.424
3811,-37.888,-36.633,-35.736,-36.323,-37.772,-36.876,-36.489,-37.424
3812,-37.922,-36.666,-35.747,-36.323,-37.783,-36.876,-36.489,-37.424
3813,-37.888,-36.622,-35.714,-36.334,-37.772,-36.854,-36.478,-37.441
3814,-37.922,-36.666,-35.747,-36.345,-37.794,-36.876,-36.489,-37.441
3815,-37.922,-36.677,-35.758,-36.378,-37.806,-36.887,-36.511,-37.474
3816,-37.905,-36.655,-35.758,-36.378,-37.794,-36.887,-36.522,-37.474
3817,-37.938,-36.688,-35.792,-36.378,-37.806,-36.898,-36.522,-37.457
3818,-37.955,-36.71,-35.792,-36.4,-37.828,-36.91,-36.533,-37.49
3819,-37.938,-36.688,-35.781,-36.378,-37.806,-36.898,-36.511,-37.474
3820,-37.938,-36.71,-35.814,-36.389,-37.817,-36.932,-36.544,-37.474
3821,-37.971,-36.71,-35.792,-36.411,-37.839,-36.898,-36.544,-37.49
3822,-37.988,-36.744,-35.814,-36.411,-37.861,-36.932,-36.544,-37.49
3823,-37.922,-36.71,-35.825,-36.444,-37.817,-36.932,-36.566,-37.524
3824,-37.988,-36.721,-35.814,-36.433,-37.85,-36.921,-36.566,-37.524
3825,-37.988,-36.766,-35.858,-36.433,-37.861,-36.965,-36.566,-37.507
3826,-37.955,-36.721,-35.836,-36.444,-37.839,-36.943,-36.577,-37.524
3827,-37.971,-36.744,-35.847,-36.456,-37.85,-36.954,-36.577,-37.54
3828,-37.988,-36.766,-35.869,-36.444,-37.861,-36.976,-36.577,-37.524
3829,-37.955,-36.721,-35.847,-36.456,-37.839,-36.943,-36.588,-37.524
3830,-37.988,-36.766,-35.88,-36.467,-37.872,-36.976,-36.599,-37.524
3831,-37.988,-36.777,-35.891,-36.478,-37.872,-36.987,-36.61,-37.54
3832,-38.021,-36.777,-35.891,-36.478,-37.894,-36.987,-36.622,-37.54
3833,-37.988,-36.788,-35.902,-36.467,-37.872,-36.998,-36.599,-37.524
3834,-38.021,-36.799,-35.913,-36.511,-37.894,-36.998,-36.633,-37.573
3835,-38.005,-36.81,-35.913,-36.511,-37.894,-37.009,-36.633,-37.573
3836,-38.054,-36.821,-35.936,-36.511,-37.916,-37.009,-36.633,-37.557
3837,-38.054,-36.832,-35.924,-36.511,-37.927,-37.02,-36.633,-37.573
3838,-38.054,-36.832,-35.936,-36.555,-37.938,-37.02,-36.666,-37.607
3839,-38.054,-36.854,-35.958,-36.544,-37.938,-37.042,-36.666,-37.59
3840,-38.071,-36.865,-35.958,-36.544,-37.949,-37.042,-36.666,-37.59
3841,-38.054,-36.854,-35.969,-36.555,-37.938,-37.053,-36.677,-37.607
3842,-38.071,-36.854,-35.969,-36.566,-37.949,-37.053,-36.688,-37.623
3843,-38.104,-36.887,-35.991,-36.588,-37.982,-37.075,-36.71,-37.64
3844,-38.137,-36.932,-36.035,-36.599,-38.016,-37.12,-36.732,-37.64
3845,-38.121,-36.91,-36.013,-36.588,-38.016,-37.12,-36.721,-37.64
3846,-38.17,-36.954,-36.035,-36.633,-38.082,-37.164,-36.765,-37.69
3847,-38.22,-36.987,-36.057,-36.666,-38.126,-37.186,-36.788,-37.723
3848,-38.287,-37.042,-36.079,-36.688,-38.193,-37.23,-36.81,-37.756
3849,-38.287,-37.075,-36.135,-36.732,-38.215,-37.297,-36.865,-37.806
3850,-38.353,-37.109,-36.135,-36.754,-38.27,-37.308,-36.876,-37.839
3851,-38.386,-37.131,-36.168,-36.776,-38.303,-37.341,-36.909,-37.855
3852,-38.419,-37.175,-36.19,-36.81,-38.336,-37.363,-36.931,-37.889
3853,-38.436,-37.175,-36.212,-36.832,-38.358,-37.385,-36.953,-37.905
3854,-38.469,-37.241,-36.257,-36.843,-38.403,-37.452,-36.976,-37.922
3855,-38.519,-37.264,-36.279,-36.898,-38.458,-37.485,-37.042,-37.988
3856,-38.585,-37.297,-36.29,-36.909,-38.513,-37.496,-37.053,-37.988
3857,-38.602,-37.308,-36.301,-36.931,-38.535,-37.518,-37.064,-38.021
3858,-38.651,-37.374,-36.367,-36.987,-38.591,-37.595,-37.13,-38.088
3859,-38.668,-37.374,-36.367,-37.031,-38.624,-37.606,-37.153,-38.137
3860,-38.734,-37.452,-36.411,-37.042,-38.679,-37.662,-37.175,-38.154
3861,-38.784,-37.452,-36.411,-37.075,-38.723,-37.662,-37.208,-38.187
3862,-38.784,-37.485,-36.467,-37.097,-38.734,-37.717,-37.241,-38.204
3863,-38.801,-37.518,-36.5,-37.13,-38.768,-37.761,-37.274,-38.237
3864,-38.85,-37.54,-36.5,-37.153,-38.801,-37.761,-37.285,-38.27
3865,-38.884,-37.573,-36.533,-37.186,-38.845,-37.806,-37.318,-38.303
3866,-38.933,-37.629,-36.588,-37.23,-38.878,-37.85,-37.363,-38.353
3867,-38.933,-37.629,-36.588,-37.23,-38.9,-37.872,-37.374,-38.353
3868,-38.983,-37.662,-36.611,-37.263,-38.944,-37.894,-37.396,-38.386
3869,-39.033,-37.706,-36.622,-37.296,-38.989,-37.916,-37.429,-38.436
3870,-39.049,-37.728,-36.655,-37.318,-39.011,-37.949,-37.451,-38.453
3871,-39.066,-37.772,-36.71,-37.352,-39.033,-38.005,-37.495,-38.486
3872,-39.082,-37.761,-36.688,-37.385,-39.055,-37.994,-37.518,-38.536
3873,-39.116,-37.806,-36.754,-37.407,-39.077,-38.038,-37.54,-38.536
3874,-39.149,-37.828,-36.777,-37.44,-39.121,-38.071,-37.573,-38.569
3875,-39.166,-37.85,-36.777,-37.44,-39.132,-38.082,-37.573,-38.585
3876,-39.182,-37.861,-36.799,-37.473,-39.155,-38.104,-37.606,-38.618
3877,-39.232,-37.883,-36.81,-37.518,-39.188,-38.104,-37.65,-38.668
3878,-39.248,-37.916,-36.843,-37.529,-39.221,-38.159,-37.672,-38.685
3879,-39.248,-37.938,-36.876,-37.562,-39.232,-38.182,-37.695,-38.701
3880,-39.248,-37.938,-36.898,-37.584,-39.232,-38.204,-37.717,-38.734
3881,-39.331,-37.994,-36.92,-37.606,-39.298,-38.226,-37.75,-38.751
3882,-39.331,-37.994,-36.943,-37.628,-39.298,-38.237,-37.761,-38.768
3883,-39.364,-38.027,-36.954,-37.65,-39.331,-38.259,-37.783,-38.801
3884,-39.364,-38.049,-36.976,-37.684,-39.342,-38.281,-37.816,-38.834
3885,-39.398,-38.093,-37.009,-37.695,-39.376,-38.325,-37.827,-38.851
3886,-39.447,-38.104,-37.02,-37.739,-39.42,-38.336,-37.872,-38.9
